owner,market,net_usdc
0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,aave_v2,-518.91146
0x5951332036b703c3be04fded1b36baa3628435ed,aave_v2,-990.75525
0x40a8b5db0c8c3d74c01b55d259f2bdcdeb82cd9c,aave_v2,-72235.422988
0x034b46aa9a5eed69c0c7b19773b60f83c54320dc,aave_v2,-5000.002137
0x9ff10612af2b7ab14dcdaeb2f8e41ab6f54d020d,aave_v2,-753.66
0x756fe13740241486359b6b16e7f2740989aafaf7,aave_v2,-1649.664614
0xddf33dfac858b7b588836a88a162e9b626a60431,aave_v2,-3245911.969142
0x5dc67cbfbb4a39367c5aaf2db9026a47999a6d9f,aave_v2,-60466.951114
0xcad0b2fed20ce1fd909238deb493a1a93869ee1d,aave_v2,-116079.107904
0xaf1d1d8ef7eb070b0ea26030e4e2e229a7bb17bb,aave_v2,-72870.478233
0x468af9816ec3482a72b12df6e7bd81961cf29289,aave_v2,-1046.782359
0x37729c5948bb726a505b9633caab02521c67d89a,aave_v2,-94111.94999
0x88bce70357fa400d3058475e7b742b60ab2a7469,aave_v2,-1164243.338676
0xf9544fddc1efcf3aa3850ffccf51a6d18dd15f2c,aave_v2,-75018.064544
0x846b38bca519a7cb24e06edca34fc73726c5e252,compound_v2,2.889554770608
0xe64b7b25ec6d831cca5120190f2b2b29b066fc29,compound_v2,0.0
0xfece34d160c1fa124a2cd96cc523e6ee3b444043,compound_v2,0.0
0x92d9c95f9382c6cc2b29dabfeca0542226054de3,compound_v2,0.0
0xd3be9f0f2aa176db4ada5f62ec4e70d4f5cb9ab1,compound_v2,1.017668827104
0xf73c408601891fe45a5f6382007ffb207cff9aed,compound_v2,0.0
0x81d24d692e741253b17eb54dd3b3d4ba6ba3b6d4,compound_v2,0.0
0xe360aeb59697c138c94ecd9146e7e21c6d792310,compound_v2,0.0
0xa6307efcb90ecf553db0d98e13a4fd39d0122060,compound_v2,0.0
0x3e72e53c212ebb92b1d68a5efbb2e733ff1d6eb0,compound_v2,0.0
0x6187620eab95c654db7bff26dc60101e217fd65e,compound_v2,154.442617070268
0x8f14e827dacf43ce47f4e3ea2be7e391db30187f,compound_v2,1136.01852444234
0x4f8b78d6124836fd4f4d16e9b32b8b0ca31488b8,compound_v2,523.944630347952
0x8ba5067e59e8b212b433c90e5cd3e0cbcffbe515,compound_v2,442.72502459242804
0xb6586eea706f8236a983cf87fca86cb6bf60a129,compound_v2,1202.3170922805841
0xb0097051450c745995876ded1d26d19ed5b86730,compound_v2,747.7448848063441
0x488f75666f0ce1b50cc8736925f6445585c3c2bd,compound_v2,1077.9109210026959
0xdef5ff024ab18be54f5dad819b0b1d5e73489c62,compound_v2,86010.2297121728
0xcc5f3634019fd3bb7382246fb45544b2af3464e2,compound_v2,2109.682265757444
0x4b4ba5a664c60d857a7dacadc98defff2b14b2aa,compound_v2,214.1778696222
0x7ec1bcf12875816572568a3fa840a39e82bcf1b2,compound_v2,125.272109856504
0x3dd6c7ec5deebdb21458a2ca2522c3ddda5d7c90,aave_v2,-373142.618828
0x9dcc71068b75b2b2c8042d5e7d1c456cde3c7c15,aave_v2,-859.210475
0xdd8205ebd2a6293e1e6b52779d0b67584db9612a,aave_v2,-317.957241
0xf086be411d6ded149c9361cace12b0f55def2412,aave_v2,-1927020.530146
0xdb2f8004ef60ca5ba2b2ae9b8825b3d37205ff3d,aave_v2,-400000.0
0xe9543c83475d92d4156309c8bb80859b2e050e32,aave_v2,-940.936447
0x08c584f87f4ab9c0d2fce05f276535cd3fc668fa,aave_v2,-31537.703661
0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,aave_v2,-628940.279458
0xfbabd7a2f65e7efd4e7e9fa4485acc3c9cac27ad,aave_v2,-2000.0
0x67a828fcdcace3500e3e0600f3bad22137100630,aave_v2,-8000.001066
0x2c81be91de7e3ba6a46b7d9778a3da0e7e4c68d0,aave_v2,-201.928316
0x344db8530b1fccc3b711f4662f6fb911d7e3d162,aave_v2,-400.492814
0x2df13fcc8042f49c6682cc4cafa25d07d5fd4fe7,aave_v2,-183.653258
0x50f60416f2a71495fc2264335bfb089bd5bdc46b,aave_v2,-8878.298089
0x8cfa7c6fedc4dfec18eba1aa09138147f4cd3842,aave_v2,-224625.738311
0x18216fb0b1f8fa9073e3a50234d23db2b7c994db,aave_v2,-35487.78752
0x44b0b3bd1e852776e7f6f4ca17d228e144ef1802,aave_v2,-479.925941
0xa137408f19372b427fc2fde105ab4b24019c84c2,aave_v2,-8399.77559
0xf1d049c3fc9e5a385c61977a262b602948a21282,aave_v2,-378.640756
0xeffd1f7222b43098b662f744372e8db73e5d8fec,aave_v2,-81000.060958
0x0ea1e9ac50ec4d8db153580c2aec1c5ee13c0961,aave_v2,-605907.178681
0xd050dc9e75f24ae653d282d0cfb772871729e710,compound_v2,0.0
0x0c08a20613c2e65123a62786fc13267711c0ce6c,compound_v2,0.0
0x760df7b1114e163eaf78e9660acd948e64ab59d7,compound_v2,0.0
0x83b9711b4a5ea2a89606b4f0e4b0a0295b180ab1,compound_v2,0.0
0x07b56315f558df79ee15ffc70114c58f4c6232ba,compound_v2,415.39361062344
0x4505a98fb96862df1b8385a2a57fa916520431ab,compound_v2,350893.00541325327
0x89a3c5c9880efc029984de67b81aba0fc45b44d8,compound_v2,10536.271554089088
0x003cfd2c526e403c8e36f81be0ad55e170b66fa8,compound_v2,0.0
0x3f6e1ca09abfc97f129045eb534b01968714c661,compound_v2,206798.8034387958
0x862aa06c7b93a30c5cc758bfd63f5608b562f802,compound_v2,0.0
0x85263ad4c23c9e0c24829fbe63aa3022e1a8bdbc,compound_v2,0.0
0xc2cee9fc5197f0080e50302c23fa1a430e963a03,compound_v2,0.0
0x14f4f76cad9cc88ee2e710890eea7a78b8f3c339,compound_v2,0.0
0xcd06916bf8b33df2a9745be2a8ceb2da7529aeba,compound_v2,0.0
0xce8f1b28ec8af6d9eb39cc0adad6525b1b766654,compound_v2,0.0
0x6e1f94928de12beaa524a18fb8335d73dcd5c349,compound_v2,106.638341952396
0xdb4e26cf683e4c41a05d5868503e6827b27b99b8,compound_v2,152.964286885536
0x2587eb07222fcd93957139a56ca5d5c1df5f29bb,compound_v2,5269.609113755449
0xcbad60962e7f13f30f1890f6e40274e40f8095e6,compound_v2,178.68031395159602
0xe2af3539bd2f6748885db780994cc05f00e75e56,compound_v2,217.869298474416
0xaebc898c846aadf61d85b9fb9678d0ae25e3ce8d,compound_v2,2258.180884411992
0xfb1cb00ddbd7a5391dadb2449a26f1dc611c4a9e,compound_v2,103.48220084026799
0x58a24fa9ae8847cbcf245dd2ef7fcef205927af1,aave_v2,-548761.180127
0x1ddd894c6512e483a42545d75a38c2037d6e4b52,aave_v2,-82126.514809
0xa5fe44f89706dbd9526d38771e2a9e215350fe92,aave_v2,-3385.0
0x1d83de8876322d7538f07b01911a19adfb8345a4,aave_v2,-282835.471765
0x792f827320205caf38070d97aa8213e1948ddd3e,aave_v2,-43713.146523
0x5f5b654a3579d61161dec61cbc7914560ac70883,aave_v2,-116694.061774
0x233c15fdf0ee4d84d0c9a5fa91acbea66055c409,aave_v2,-116021.01
0x7e5ec580faa8d6dffba066f964768f178e810ba4,aave_v2,-1861229.821513
0x49084125e425ed84a81e97f866043ba413e959b9,aave_v2,-24412.36007
0x58443adf2d7da22319c61403204f8a88e469f0fc,aave_v2,-40196.611052
0x38fd8f0a1732cec6e779a929f3639808381c6c65,aave_v2,-999.555749
0x7511a4539773e644fc5bee997b976e66a269a194,aave_v2,-509.697817
0xde146c13545233955871b2ce0916758b080a0a62,aave_v2,-2291.956474
0x8c812ecbbaa26b91c38ffe801b3b6cb8d846077e,aave_v2,-34983.750275
0x0657d0d1eb72106008de7dedef778efb2f97f104,aave_v2,-196.405167
0x6c2c5dde6b584c1037259e0b1bdd157b05c35b54,aave_v2,-141.452043
0xb428a6ad14637fc8d1bcaf44bcc71b8ab32ff29b,aave_v2,-955.920051
0x064ad79d7f835ecfda1047388450137b1cfbdf87,aave_v2,-14913.245221
0x39ded56f89bba75d45220733c7aa1073ff480915,aave_v2,-2154.142807
0xd866ddb9c64d9a01d3aad76e953f9649436fe977,compound_v2,13170.774365048534
0xbf84f317bd659451dbffac43efac58f0066fd4e9,compound_v2,0.0
0x9b616ac1d31f17be9b23560d93699ca7732e2808,compound_v2,0.0
0x5b000954f70b0410685193b0afd3074b744b5c97,compound_v2,0.0
0x7dfd8b90731548bcc0a76097879fa21eb9efd980,compound_v2,0.327231652032
0x29fc5aacd613410b68c9c08d4e1656e3c890e482,compound_v2,2578411.853035179
0xc8723ac63def021add9df5fae6f317a7de3eb817,compound_v2,0.0
0x6564eb8bd36fc3782c4ccc337412a185445fa634,compound_v2,0.0
0xa0b9bdcb2bb5925eae5a6ccdcaf2ba83401634ea,compound_v2,0.44082299304000006
0x21eb12c79944fd891e57cacdf9d20ee0fb8f4d7b,compound_v2,56301.32086276256
0x7bea5b4b041ce17e512362a05e5a932ab0718401,compound_v2,0.0
0x801b1dbf4fa5276f91efea8b7a779973c73519f5,compound_v2,0.0
0x59adafc5dd947745f0cfb07414ca36d97d49bdb4,compound_v2,300807.8441548198
0xbbd034dd1ff6b2be1194e0a6d635f4fd7af62969,compound_v2,0.0
0x1d21e6a366b3f43569269480a2ce8954a10d0241,compound_v2,0.0
0x2fac74a3a04b031f240923621a578724c40678af,compound_v2,216.13244914357202
0xb21090c8f6bac1ba614a3f529aae728ea92b6487,compound_v2,33520.62212764499
0x71dedd30bc7364728a666e3ae2c6b182ec85e03e,compound_v2,73018.72331810655
0xa171608855e7d69362ad89d0548f9ac77470fda2,compound_v2,11192.109949695001
0xdb060903b7261e65472fc1a28d15a61b3acee504,compound_v2,541.304582827236
0xc77e588eea8cc5bc880359dd809860979d44bf8e,compound_v2,538.8555389459401
0x48aca70a21d9ca2d924ed2adfd1ef263f936e305,compound_v2,106.790595884052
0x16efa7f4c5f0f09b315fd7f13ce082ce0666c8df,compound_v2,120.14776349954401
0x028eba967798791d2ee1b2b4ecd6661eee508410,compound_v2,10673.326362486863
0x9e653cdedb19674cbe557ac4af6a350001da2688,aave_v2,-57447.029749
0x010462e09d11875b5b17e1d800951919423f9616,aave_v2,-111964.647697
0x4886a7e2a63c573b348b1c5cb34464bba649857d,aave_v2,-105.983067
0x5081a0029a27d20a0603ad1d9042e5d64f8c8cf3,aave_v2,-51598.349372
0x37c14240884086a671ac959e66c9fdc84d63331e,aave_v2,-1562.743058
0x06b1bf28c962363f212878bdf87417ebd0316220,aave_v2,-9878.62
0x24f99023f6741b27d3bf6189c7f3ae2fa45eed8f,aave_v2,-39700.0
0xc2334bce805681c55003dbae7c8f257cd5069904,aave_v2,-11538.380666
0x7282b790a93357aed69896090abda21be27dd0fa,aave_v2,-857.46826
0xc4d09a5d393efa7cde8e61dc61bac907a46f3cc9,aave_v2,-575875.419404
0xe0255bf95ea915474188f3609f329047d9fc7a5f,aave_v2,-100.964168
0x9cd6658537ddbb63f075ec3e92e53ef3e723b195,aave_v2,-30000.048
0x8e918ac0f1d8b5c298a3914feaaf4c733671b0b2,aave_v2,-25083.684052
0x0db5e7924d87d2ec27876882e7af911a58050dd1,aave_v2,-600.260945
0xb3d9bf78226cf1104e8eb184d9e77d5f6ef79ced,aave_v2,-36774.599716
0x25e6f3e429ab5e859d8fb63d40b1215ea31e9a5a,aave_v2,-84225.793243
0x9e05ac779c123b204936fdeae4a25d6f1c7b7e45,aave_v2,-999.556125
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,compound_v2,-4.5600000000000003e-10
0xf6285ab916475ef1723a4e2d13be8f747096d615,compound_v2,0.0
0x06d7438cc3e810411751362efc42266ab1a27802,compound_v2,23886.63377595917
0x832acaf870dcbf231179fdce9411af68ade2f897,compound_v2,0.0
0x7f2c610ea7287b2d302b949f0d21d3b927e75d16,compound_v2,0.0
0x39914fd967123a48b6bed4c9a192be0b56d773dc,compound_v2,0.0
0xa4c4b50f0bd21efa6ac571e76091e677c65d72ca,compound_v2,7.199119378404
0xdb5d0fe99e404fcae684967a19788ecbe56fd9ac,compound_v2,0.0
0xf95064d89f6d229825d447b54cc2a74c06d51edf,compound_v2,4580.765335264308
0xb7dcf73b96d7cd258c19335e7021d307afde59d5,compound_v2,0.0
0x13a57ff8584c41ab41ef6d876a24abfd2549a663,compound_v2,0.0
0xe72ca05f0789196b1b1162cdf4af2116dfb5d386,compound_v2,9.475338e-05
0x58b84345278ff17cb81e4bf4bd462bcf542255b6,compound_v2,0.0
0xf7e36eaefc078db2d54ae50293c430408c2bd95c,compound_v2,0.0
0xd3d1b3c009991006d6efe35af9b975f26079f548,compound_v2,0.0
0xe823a8b577a04eaf0f7513a007b92fd7c30d40f2,compound_v2,494.92847333136
0x2a8312ba56f816b0535c8963f248983153558543,compound_v2,505.78967370932406
0x0639ac2e834ba5af758eb42f59f71e414e8a20e7,compound_v2,640.2641593488601
0xeb3ff7b3c37974b9d4d393d5b5704ec4f645b4b7,compound_v2,128.618445844032
0x235883157765fc11ea95cdfe3330fb6de069d6c6,compound_v2,537.9385200989041
0x5e3026fb980f7a4aa10bd16cd7e6dfadbbae65c4,compound_v2,14888473.431443397
0xdfd4ee313e78cbbcd71a8933bc7d1f65071a049a,compound_v2,508.287505866468
0x7bc3591a7fb6cfc37ba21c3e0d9c8d6c057d7579,aave_v2,-4943.813836
0xea5ed53ec1244a1baf72086c6f5726b1dd913fdc,aave_v2,-22624.209317
0x7a5509e03b1a9d75a4106900f5a014888833dc91,aave_v2,-92013.577203
0x2436c4dc11ed6a990b3ee3ec54e4066496c039e5,aave_v2,-8015161.050486
0x37b1231e0d8c0e507e83342a1b441b48ca100f4d,aave_v2,-16181.975589
0x8d4daba34c92e581f928fca40e018382f7a0282a,aave_v2,-3997.6375
0x5eda2dc136986fc88d4df5696bc464f96a20268a,aave_v2,-3257.541179
0xe1febed96803e39bc3b7c43c7cd71c427b34ea2c,aave_v2,-172.673843
0x3777ff9e5a112f7817707a19640f008fd8190532,aave_v2,-3247.263317
0x7451d7dc1570f2be4aa3eca8d482dff117570ab7,aave_v2,-11563.833244
0x6a129a13f10e80baae45cc8b437f77798eb78ad4,aave_v2,-3513.328759
0x0baba69dee74517468ea2ae4e19debcd26413485,aave_v2,-152.907792
0x54d970a97b4576defe11f541a94d685f9534e9a1,aave_v2,-50143.618074
0x630fde0ee1e6da235378afc1dbd2b46a8e35bf52,aave_v2,-4103.843061
0xd5345e8767f587986d464c913e26108d4e1bd000,aave_v2,-120.0
0x98661c8063e86d819304be53a9d42271b4a8ea3d,aave_v2,-25000.06554
0xb21377ced3f5edc2554aeedda560526cfc44984e,aave_v2,-150.0
0xe2f6659e0209c3f79132abdeb95abeba0f1f672f,aave_v2,-10509.162234
0x6193ab7352f01af1914e58db81dc7dc3d8904261,aave_v2,-304526.022053
0x77c9e52c625ec0089877302fc87c78d4d8ccc961,aave_v2,-11202.709545
0x91201692e5a5964fd011e9bd6a7e787e7be606e8,aave_v2,-131965.926009
0x850596444bb1921ef60e647f0951f766c6359c83,aave_v2,-4217.958145
0x2c0a67f088815f0b4e057d166b54b0b5e0225986,aave_v2,-149580.934268
0xdd7a0e8814bd8bee151444d5971f67a904d3d2b5,aave_v2,-999.555705
0xb0eb8b4003fdd74f3c7994fbe5fce95ad10e3bcc,aave_v2,-123772.809917
0x190371ca2b96e888e6bc75a84ef6d3e1221e022f,compound_v2,0.0
0x26434ea15c154214afd6897817e1fe8bac91855c,compound_v2,472.751652055464
0x5f0845da11c4863ea113d3bb5f392b2f17de9f59,compound_v2,0.0
0x228c1334fc57eb6e02ecc448e749a041124321c1,compound_v2,-4.5600000000000003e-10
0xa631bc151821ef0d1ec0a814e3d19eea2b2d7c85,compound_v2,0.0
0x05b7ab2f71ef6bb8b0837d73afb46cbbef910eda,compound_v2,0.0
0xb1717fc815313affcb150f0ab6a25930cf61b4c6,compound_v2,0.0
0x9f900349462774a32a443d689ce1bc8d38c71eca,compound_v2,6.00324e-07
0x0fc9bb8955c31bd2cb381db93512a348a284b32a,compound_v2,0.0
0xe49ca47fe145b7e573bc44f96a7b98b5bea0fbb7,compound_v2,3.454428e-06
0x716cf745300939675618c3f9f48089b62bd0a728,compound_v2,0.0
0x138f85de34ec8057ec206788a064f842cd64ce9e,compound_v2,249.95331118755598
0x8a42e76d7fa4cc5c0247ed542febc5d5eafa9bfb,compound_v2,232.80565805736
0x33d3c029fd119ebb90df20c3427a97074637bf7c,compound_v2,0.0
0xc510b3443738914fb8c7807fd210530619a2e27b,compound_v2,0.0
0x346c6349b1dbed8c7f20340bfe4f0ac2e34d843b,compound_v2,0.0
0x8ebd75b1e59807675755ee00aee2b48f85dfd1e2,compound_v2,1.9350360000000003e-06
0x2d3a918fc49cdf73566a26afdd6eaebb6df18fc2,compound_v2,0.0
0x6345975b98c70009179802ce9ca68dd383cd6615,compound_v2,1404.869050187388
0xfc38bc4662f861f2dd52e71e27966b330619135a,compound_v2,3831.060975542664
0xfa204a1b8d4d8da5577c1eacac9b7e5f3e896c70,compound_v2,152.71924536115202
0xdb205b38942fef42398baeda16949ccc688f0499,compound_v2,459.667621036812
0x21d35174385903a4f7887cc05592dbb02afe528d,compound_v2,215.22022347145202
0x430969c496d698a356cd7ccedd4bb8fbf6b7d64e,compound_v2,9982.929321205836
0xefeab2b109991dab0113611f15c0067f5997afd0,compound_v2,208.874037801096
0x695d306ba340ff7aa9908d9efbbfec45671de97e,aave_v2,-7.8e-05
0x70644a67a01971c28395327ca9846e0247313bc9,aave_v2,1384939.5883
0xc033dd6c312407ce5e8f0a199088c50b3b83bc47,aave_v2,-1185902.279868
0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,aave_v2,-66630.774378
0x8dc5567e4e8da85267b5d1bb7803dfbf2804c146,aave_v2,-3506.233629
0xf8178e659d868db2bfdac8b10669ae62b68c2847,aave_v2,-36188.56
0xb1c0d6efd3bab0fc3ca648a12c15d0827e3bcde5,aave_v2,-2124.889519
0xfa2982ba84f578e15aec495a03556c8e8a638fba,aave_v2,-106.938481
0x6dd173b67ccc90e384d8e6d4009427caab43f3b6,aave_v2,-12648.82105
0x6abadbd5320bf25b349242ebfc7fa293601ea47f,aave_v2,-950.858011
0x74cd2599bc3d7d1275b1c8976da75c4411b01981,aave_v2,-4190.435971
0x2bfe2911f1a31989a3d90a0ba64968988291e6c7,aave_v2,-998.044664
0xf75a0bf2cb8c87ce64c4d379e4c9e55e7dec87be,aave_v2,-100.481035
0x3607ece5b75ff52b1fd151ab9adca653d16f549e,aave_v2,-5657.114723
0xc7f617bfbe2bdd0d113e77a5959e2b5bb5619846,aave_v2,-697361.165144
0xb58647bbbdc883b71706f6a47714c55fff68b310,aave_v2,-301.395305
0xf4dcc2c78528862338602e8bedc1ca39a309ab6b,aave_v2,-5525.406986
0x1fc985573028dbabf3dbb2d288ddf29fcf0c6fb7,aave_v2,-8150.0
0x76790ca3d41a465d422a4fa379b8bf8bfa8caada,aave_v2,-9728.827797
0x4b6cf36c516c4ceafe31a4a5bef4de1c6d3502ef,compound_v2,12162.249864968606
0x8eb4555f050ac469c3f136fa4ec78f655865ee50,compound_v2,0.0
0x9bf9045429fee9f15a684da9b430c7af1fc4260a,compound_v2,0.0
0xf191a03c7ce6458deda72dc3ea97c39e55e12f0c,compound_v2,0.0
0x54c6f874b154fb51b445cf89726d5bfda64c8e88,compound_v2,0.0
0xa79da05566ea8ffd181c45efd6f484616f6eadef,compound_v2,0.0
0x0242daa8e73776669979715b42ec7844f16e6d27,compound_v2,0.0
0xd3a2a4287647f61eb43922682e96fc9b434605a7,compound_v2,0.0
0xfdcabfab88c969643461aae364d38322483a7709,compound_v2,691924.2385685446
0xea2f79bce55908a11e0bf7dffb855c962041674f,compound_v2,0.0
0x2f218561092dee994391a9d9d8aa72f7014dde4f,compound_v2,5255.736715956816
0xa649be4a6aeb112b21e4e2c860a36710512054a0,compound_v2,0.0
0x5152fc465b0f666957c729e1f964b37e83dde8f2,compound_v2,370.168337226792
0x30a9d5ed67ab36fda78e5a08bd5995dc6ef52a6a,compound_v2,2073.083256015588
0x405fe2df644acdd83f56f7300bd77667fe8de6e1,compound_v2,1754.1985576950722
0x4155d1256619bf2f7cf7d1301a6dc804a4d091f2,compound_v2,699.18577617402
0x2c6d83b94477c17543656815a08f01d616bf4177,compound_v2,120.14978292472802
0x86298139447dc74034530178526603f7e12a9cdb,compound_v2,11500.861506448524
0x940148c721c7a0ff2f28668d56e52a8d3dd6832b,compound_v2,148.951962565584
0x880d7ed7f387766f9280a3bc46cf6281e3ff54bd,compound_v2,293.172028913328
0xf4d3302d9f4be59b52ba42f8b5f5f26025a0e788,compound_v2,102.765636869772
0xbdca9afcd893e670c5571d1a1418e2c00e1c244f,aave_v2,1003612.82083
0xfb69ad7239a530b80aeb2908eb8fe0f52ac8999a,aave_v2,-105019.915
0xece5efd1d6306baf588e6c35dd20751d62394a50,aave_v2,-350010.0
0xa34cfb5870209bee89f0afeb6230372f5a45c61a,aave_v2,-837.6486
0xfc1b61aebe657d33df261db89aadd767515600c6,aave_v2,-2707.050094
0x7974b46e7940de2c4d6458c053bdbac0bf111683,aave_v2,-105000.0
0xeabec509d961d4cca961263c8d15baaf4c96a5e4,aave_v2,-7832.166572
0x5581a795ab545d658058926cb5b9f1f6974e0a86,aave_v2,-63749.78928
0x95d9108d711d1fc2ccc96f2760b0bc5c2e1fc04c,aave_v2,-11818.037701
0xd30a43f0b16908b04bb9134d05391580d8184875,aave_v2,-48070.609888
0x82cac268528bdb89bf323cc83c4aff2f03083af2,aave_v2,-360000.216022
0x085f29857f26dfd4d4b3560b7f2ff2e79871d83d,aave_v2,-2929.363838
0x12b7e60cdcb4aaeb62edc1dd9acac056b85edf6d,aave_v2,-7937.762266
0x7eeaf1899159bc11d89adcaa3b91931893772271,aave_v2,-1130.433142
0x68224f37d64314a6c79187e0e134131c3f17a5e5,aave_v2,-1390478.653012
0x2d2bcce9fb157f74265423d33eb82d5abbb50e81,aave_v2,-451021.78449
0x134946c47a08240bd4d1463c0b40e10a98dea6a3,aave_v2,-699.001714
0xfe93a555d1e7705ecfe44f81474fc5daca489c2a,aave_v2,-20506.076366
0x4051468e990707a30a443ff1b91bf9f1ab4f279e,compound_v2,0.0
0xfdd6cc8f6849e82f5e0102057fa74941024d11b6,compound_v2,0.0
0x700fc0a7d23a410d0600be10df8663da70131272,compound_v2,284.39635519254
0xf5d2cd2e7e68a1b2940dea068285fc7f86a9f99b,compound_v2,28408.044022388163
0xb7f90aacb380676479170558d8f477b1537e5d2c,compound_v2,0.0
0xc940a59404fd266981e6e0c8c75e35ac108779ec,compound_v2,0.0
0x5528475e7d683cb3acda3122220ff58bc9b042a5,compound_v2,0.0
0x5528a959444d7a78f8182fcca0ad0989423775e1,compound_v2,0.0
0xcfb92c1a70ee9c84366b56ecb46b9b0c404d3b76,compound_v2,0.0
0x2eb7f89700783c646973391b1c624e2e34c5a934,compound_v2,0.0
0x82b8795a04aab5255eaedcdedd6317d6eff6404d,compound_v2,0.0
0x127198bb6f4aa3b63ad477d3e0a390e440084461,compound_v2,101.404735125828
0x34b05fc9002b4dae3540bd854e8b8c496b3b9959,compound_v2,1362.82944389124
0x5c9df06fa6003c1ed49dfec1dcdf6396614a161a,compound_v2,1032.016112199192
0xcd7092bc73b9da6a3162294eb473f5b1aee343bd,compound_v2,905.457918152136
0x84eb8b795d1f1953e4a2f6da9636f98facc10db6,compound_v2,1037.95037035596
0xf664dc53249b6fee625ef8aacb22ed27210b2ba1,compound_v2,8717.592331089983
0x2b5406a606f3a212b35fe9b54847fd8177ca164c,compound_v2,506.015361381204
0xb7bfb100daf2e18160f8c5bfc28c4d8edd02a56a,compound_v2,107.48872723581601
0x05c0f2d1978a1da91e5d82b8935c610b3f93f36b,aave_v2,-29587.585334
0x757878973defba01e62c68f6c0f3e831adb957af,aave_v2,-58011.3976
0x24852207a344ff730503cdf6aa3102ced14f957d,aave_v2,-11121.173044
0x03be75d5167e50c65bef13a0d8e5d6ca26d0f8c7,aave_v2,-110188.971337
0x773efab8c05908d470adf19542a97d9096887819,aave_v2,-12519.258318
0xd2607e019f2d007fa3a5b34b97b571653a9255e1,aave_v2,-302.021749
0x014ae9e29e711a863216eb225f18527219bb0106,aave_v2,-257.131417
0x3abd42ff92b177b5a3cad68481120d6fe589a090,aave_v2,-502.074609
0xba77fb092e707a5d4dad10c4a26407ec272560b1,aave_v2,-15131.406401
0x6ea1965c4e38661036f6f98790d922f7bcc478a8,aave_v2,-12000.0
0xe4ad6e156755a1dbd144e819ffe14be21b075648,aave_v2,-20332.840407
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,aave_v2,-7403.605657
0x2333ee2a08d06c78d1d6b75d3611c30334401fbb,aave_v2,-17574.944232
0xc0164c6689a7a2c5ccc4050339b06aa85a7f28b1,aave_v2,-26300.970605
0x03356060622b057978f616a26ebb2967a73625ec,aave_v2,-113656.40832
0x72d44d09dc34954ad868f069aa4a6ef9e213fd46,aave_v2,-34792.952652
0x6040a3aee014d808ddf4fb6a4d88816012cad0b1,aave_v2,-30000.0
0xd6dbed6297b539a11f1aab7907e7df7d9ffeda7e,aave_v2,-1636333.696911
0x82411c684fed24666372e6381ea17777feccda08,aave_v2,-5453782.710948
0xc1663fccf3eb33d74b1bde43c99bdba8d3ff2b28,compound_v2,0.0
0xa75365c0fc4bc8a907aca56c57361a8f97c6373e,compound_v2,0.0
0x32cb9d0dd591018855ac523475cd1d4980d299f0,compound_v2,0.0
0x5b269735b23fcfaa58eecc17c2493e2bc0d26914,compound_v2,388.761045516516
0xe0819c89815a3376e2a9a02d77e4e4a8c8387adb,compound_v2,0.0
0x6a14fdcbf6fec2f7221b54536279932582f9964c,compound_v2,0.0
0xc18406aa413b4d08c729e7312239c34e45c61197,compound_v2,0.0
0x6c553a4339bba09e166fa82af1f15696ae2cf78d,compound_v2,0.0
0x7cf3b0a147eddad0339c5c6a3c07e44b3b63ee56,compound_v2,0.0
0xc818fd7a22987dbd98d5f1d2b21d47c0886c6281,compound_v2,226.338026010516
0x1561bf0a8da96bdee16c31f1ee5dcd1ca5d7952f,compound_v2,6588.734648670744
0xe375c75d71d313ae22c59d80bd622419d1581a24,compound_v2,0.0
0x851aa97ee910e1bd423285d3b3d515de7f84acc0,compound_v2,551.4312796174081
0x907d4643b092ef775c3396f6cc3b2ac5d8c2244a,compound_v2,544.240227464736
0x6f45d87bb197055961e215d55c978f45ddc4b41b,compound_v2,648.20833925496
0x2ea855b1424313540bbe645f6a3dc075f592100b,compound_v2,4972.55771045922
0xbcd8fc34307cc53755b6082c41b6ba643fbc6f99,compound_v2,152.691555403884
0xeef5a5bdcf043f9ce64e417b0e02ea912b979dcd,compound_v2,487.52848400948403
0x7b986bd3b1fd7e9ac04f7fee47d3263e8980c92a,compound_v2,1797.9449745395762
0xc4435fcb63213bd5d5f0180346c498f73cbf9830,compound_v2,125.60300696148
0xdb11b8d5101772ca57267ec3449b8ff0c31b0eae,compound_v2,361.91040659889603
0x8573fdd9f4833870da32848ae62bdb872794c6d6,compound_v2,2296.778706185712
0x9f24fd550ee584f03cafa9dfc3c4e5a864b1cdd4,compound_v2,874.415382676584
0xa8c178d46731e3b30869a40978384506bf7ecff3,aave_v2,-747260.113316
0x104b7742725bb51c294e00e7922b74a89352aef5,aave_v2,-18260.065671
0x3181ef0f96a7ff78c7e40c695e7f86140ad1f697,aave_v2,-1850.063492
0xe607320c91ee5c964c7d44209fb8500d60145371,aave_v2,-5411.14241
0xaae3131ae7876251c85f6f16e198a6aef954085f,aave_v2,-419.999659
0x63112b732e20f7015e4e362b9e66e1bab211689c,aave_v2,-22219.75
