owner,proto,tenure_days
0x15f359e02995ef6d3ce22c799c59dcda9eaa51a9,compound_v2,854
0xf825ef75f6ebab70742ff7747529c2a697cd2623,compound_v2,859
0xfb43daf360b8f13741e297238c1d0727193c68bb,compound_v2,859
0xd8a14744843a2c8c4218e1e04874fec389d5c66c,compound_v2,1229
0xdc2e0ecb28f6dee436f09c896f989c0156077fd3,compound_v2,842
0x4e6fd280c85e8fe89ebec61849e30d821ffbc169,compound_v2,953
0xedce78f7652d4031b1ae593286c90b876cb5480c,compound_v2,842
0xb601bb2e7b2860cc1a7f2419420d89f253224ef5,compound_v2,842
0xdcb7c03c06fde7976de5d179b44e8367942fb8d5,compound_v2,1177
0xc00f7e13943c5366a4e753e4ec5b6b25cdaa3a87,compound_v2,840
0x729b140664d84fdea15d4752ece5aa52e0532679,compound_v2,840
0xf463915e44c2d8213613ea2668581f1544442eb2,compound_v2,837
0x54f3d3653b11d0bbf8926256435752aed9ce0b5a,compound_v2,1239
0x47e24d654b3ed50d60a3f8ceb6f3859279f31b4e,compound_v2,1231
0xb09ced045831fd5fdc5cb38f1c1fb16c4a48e5f9,compound_v2,800
0xa84e509b65e864cca543863b337789c1d3f6143a,compound_v2,800
0xb2153afa4b1bf7bfd89a3c94df5acc13d93558f7,compound_v2,791
0x4604b25bea2ddb55536b8e2918902bba310cb462,compound_v2,790
0x96fb194f9e80bf6db4583e9531a95eb886d51e5b,compound_v2,755
0xe286e8e6e2e60cac9d077b3a42e2cd79c5faec4f,compound_v2,749
0x2c0d9c83ab53e02832e12d53f7e26eb634dc7131,compound_v2,246
0xb1eeb8a524a4a2d818783320ea9d74ea83e0c9d5,compound_v2,1287
0xb51ac0495675dd88c834856cd1ec21102ea9f9ec,compound_v2,1287
0x81fe2da3d81806852aa5b87e821c8df6766e2fd2,compound_v2,1226
0xbc0024f93b25f89f981624b8fc13797447354b68,compound_v2,1205
0x68da9f01a7de69436f40af6a412ecbcc7eb87ead,compound_v2,873
0x760df7b1114e163eaf78e9660acd948e64ab59d7,compound_v2,1102
0x3a764aa7b3bc623e6d2b8256b322a5cd23e2f129,compound_v2,1197
0x8d00b28a05e8b83ed2e83dcf8c76377e738adb64,compound_v2,1100
0x3e15a17e6328dc5f8eab61b9830bd0a07c132531,compound_v2,620
0xfa93d8c9605c1fcc5e2b36cb5dccd01b93ff9939,compound_v2,1097
0x4c943e0f0ee9a35cb65a0d0f081b8493615db1e7,compound_v2,1087
0xfb92e7e15b289339009008fb3519db1d6906054b,compound_v2,536
0xf776c6a44a44116bc9394515db7e54e278473760,compound_v2,512
0x9a3cb5a473e1055a014b9ae4bc63c21bbb8b82b3,compound_v2,472
0x2a143d32222322d7669395d16ede757aab492b11,compound_v2,448
0x87fc1753bada5da7e3f0b2f569b62b8324d46e10,compound_v2,421
0xd4f49fe9e0b49a3c317b6e71b8083de670ef0586,compound_v2,1208
0x4c333a5e6f499e41f42c39bd5d5b3335dbb05454,compound_v2,194
0xee0b28827b54e884921c52a3cb70883c101e5640,compound_v2,1125
0x1d1d20df28dfc8204db64884c2c52eeaa9a6e623,compound_v2,569
0xabfaf82667f2dbeb33a970966147ccaa2fa25788,compound_v2,800
0x5444cab44222b06d9c2379fb7872253709025d9a,compound_v2,570
0x8823b4c7552450c7d7d2391770243d6185b86884,compound_v2,833
0x8a51985d3696dbfc94746ea74fd695f682b80ab4,compound_v2,949
0xfe288e5b62d7b630bd1b77c3fb4979530a5214ee,compound_v2,833
0x286221dcef0469b6d95ada40b99c56e4e8a8821b,compound_v2,1224
0x7c13f99c2ff606ed53401b25b0c87067fd8fdea0,compound_v2,1121
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,compound_v2,1118
0xd986005d25bfdb3fd216e58f5b9a09677832e6cd,compound_v2,993
0x26addcbd71ec5f77ac80f351b25f0b5b7bf4a4b9,compound_v2,474
0x8ef97b5c6943fb78f212910bf358fe13e3bc6c53,compound_v2,798
0x841f424a9ccebe1bd125d6945859153a29b758fd,compound_v2,697
0x76ec73ab5b532947232d52fa41943ce87bef17be,compound_v2,837
0xcc93b707d075ddccff7d993b47b46429b7056f46,compound_v2,836
0xb63183d14f79c5a365b6887d5cfab1b6724112cf,compound_v2,836
0x8b2a02f08b973f52263c7124d03fc67be81fa675,compound_v2,827
0x80d9f3c27d6210fd5aff68a460d8a655979d51ee,compound_v2,799
0xf957280f278e700f2b776903c479d424ab5f13d6,compound_v2,792
0x48aca70a21d9ca2d924ed2adfd1ef263f936e305,compound_v2,803
0x2aa1e3c928621787d9335d9ede11ed67d121ba61,compound_v2,780
0x709a6a91bf2b23d05f7a137ee05b2ecf42c65617,compound_v2,779
0x408a278064db2e1fa3973d3f5bfd1e1189f284d9,compound_v2,779
0x06081c3ccae3d100834f0bf77203265276c86893,compound_v2,779
0x028eba967798791d2ee1b2b4ecd6661eee508410,compound_v2,679
0xb0040c4498afa03b7667d98f0af6da17f7a225b4,compound_v2,663
0x6238a43d5f7e571a0f820c37f3c4335734334c1b,compound_v2,774
0x46a7588538e24bc2e50e37a3244c631e755dcb3f,compound_v2,772
0x5bce1cf66f18ac6f1d841e2e4391dcd6c7411a3f,compound_v2,634
0x6fdf91e7133fe48142a507a064016ad7a66a8730,compound_v2,756
0x2f0e34f699ebb405add5cd2f52eaa14472858520,compound_v2,756
0x26b70bdf315f02e01d46aa3ef251b098bca64caf,compound_v2,850
0x1955c2b76b1cf245795950e75eb176080879da50,compound_v2,1080
0x9651406c462ab29b15afc3bfda75e8d0bb644af8,compound_v2,1036
0xe73e76e3ddba532a3583888df330c82df1568e07,compound_v2,976
0xafcb0f6c48ff9b9e5e7e4e467a4d69f4e6df55f3,compound_v2,971
0x0d703ccd7debd7f6f4b0ffb29d2d710d19b09025,compound_v2,1002
0x7e8aa9e33d8a95687f39b0eb6eae1cc3c010b101,compound_v2,992
0xe48d3bf85868c70b3b455482f7c76a8e2b7fcd3b,compound_v2,1000
0x0819effb5315fea35303c0c51307bc188d8e58ab,compound_v2,952
0x21a42c4d859177189d60bfdf50f33e418f0e823f,compound_v2,948
0x54fe00a34362044e8452fb60886d2cf2f167a1b8,compound_v2,941
0xd3d555bb655acba9452bfc6d7cea8cc7b3628c55,compound_v2,1332
0x9064f45ddb3875b83ce86602330e493e6abda6f1,compound_v2,1378
0x862aa06c7b93a30c5cc758bfd63f5608b562f802,compound_v2,903
0x5061d047c395a11c0c7b954bf0203be55a591788,compound_v2,903
0x984216455e5b75182d90e597cbd311956304995e,compound_v2,980
0xf8e48f97f1893da4e2f6292dd9a707f597a24eb7,compound_v2,874
0xe82e521b584e8540d525ec25078bf4607726d91d,compound_v2,874
0x648c8e17bf89d37fc1b2cfacd5ba04acfb22837b,compound_v2,864
0x9c45f74fef674b3b50f3b00a59a7fa0f33391929,compound_v2,862
0x257022ee152711e0b9ae730d6a8f157e5844b077,compound_v2,862
0xe944fbe2f8d78a34d1defccc3996c53c3026a7e1,compound_v2,861
0x5450d71dd1ae4fc5c58dcbe059ad163ce4ee6497,compound_v2,857
0x476a7303f8b1fc4ad48232f407ab4ed10a0ec6cb,compound_v2,857
0xd23c5bebd8ff0852c7adc05a6f64515b5dc22f76,compound_v2,849
0x1e2614383b8dcd53c516210f8ee4207d83d710c1,compound_v2,856
0x3015b31aea2e0c5096e8e96ca8a6493e35d42371,compound_v2,845
0x0c8d7df823906a819d087faca2e9d60ebb101d66,compound_v2,839
0x25c33379b068f6be660b3d866dec69dc76e21055,compound_v2,839
0xf15a6db87bbc8cb6fb1091ae2f41bc5e0d28c7d8,compound_v2,1286
0xcee75bdf439562ae265277035840d526a8e5e35e,compound_v2,831
0xe6f039be86d1210f20319c407976634571197b88,compound_v2,831
0x43f9b93321d83b397eba62e7d5e3cac3260bf0b5,compound_v2,829
0x434af322c9ed931a7c6827751bc7477bf6b95a98,compound_v2,833
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,compound_v2,807
0x826f6284428ee96e606d57ce1120f6256719b771,compound_v2,807
0xab06408d75315916bb33ffc2c65d0c03b3f1065e,compound_v2,872
0x869d316fe03d6333a365ea5ec6a062aca163869f,compound_v2,854
0xc10eee54c4e2de814d7e133dca80b7f8b0d6bb16,compound_v2,822
0x3b5da57c5877bb40d340de508c58f3aa7bd1af93,compound_v2,789
0x9276bae93adf3e0b55228d20587e72f6f8014bb3,compound_v2,1083
0xeb27ae58d1980d4c5726409c88aa14e9dd733fc0,compound_v2,1259
0x31224b2b9faf8fe483ed852e3daa0f56b6c8c11c,compound_v2,789
0xa2a48d92d261a86400fe817ee1f92480266820b1,compound_v2,800
0x4a78504eaa5c2b7f7564ace437985c5746dc13ac,compound_v2,782
0x41fa28ca6d17aef97d641aa230e57243b10afcd4,compound_v2,785
0x629ccf7d07e1eae6b940f6fa97a232613275968e,compound_v2,832
0xd685358c9220af9759ddab465c788394b3862e36,compound_v2,766
0x1d770604182390c29399794dece0a1a03f1bea53,compound_v2,774
0x58f9f9315b88858453108051d66036f22969d6c6,compound_v2,763
0xb5a8168c066ef50d63c65501087b7185f8c36279,compound_v2,779
0xddef74bd1ef4915546ee9371928123475eb2a354,compound_v2,1198
0x8c9b8c14aac2cb1571c6fe5f6cfe74c51b4a30d0,compound_v2,753
0x51bd7532b3c655daff12d80743a671ca17ef4298,compound_v2,746
0xd51b24eac84f56736e39c82719e51c73aaa2cfd5,compound_v2,736
0xd050dc9e75f24ae653d282d0cfb772871729e710,compound_v2,769
0x13375c2d4dfbcec985d0fe6c628e39370bfd7875,compound_v2,735
0x8b7c3ead7ae5a6df09c23e7285253a9aa7c36f68,compound_v2,728
0xe0dd6d462f9bb96599a6f5117f9dd8cc500f4fa7,compound_v2,728
0xa757b74de41dbeb67348a3c8eaf842483e9fbd18,compound_v2,726
0x55c14ed08daced19c72c09b7742db7ff813bd803,compound_v2,703
0x86a32064cdc1d5f73e91224b0baf6c8ab5055b30,compound_v2,703
0x27256949625a4636dbea59fa4d1c7d7e2f2f35ce,compound_v2,695
0x1a645ccb30f96485a5f45b2ec36cfce87dc2188a,compound_v2,695
0xaa7fb24205a142bc23388e411199c6aa1528d650,compound_v2,692
0xb121735594d95e5fa3751d45ec5ca2eeb6891724,compound_v2,690
0x022c7df4d37f3cac203526a02c3829a55546ddd4,compound_v2,729
0x621e14b4723da433680374dfaf1b1b4850a4095b,compound_v2,668
0x478fa8a0320f03bd32e9f1ac07309d0e59710d13,compound_v2,696
0xcef154b4dfe2069ffbe02a7fcd3d7f9ed8abd23b,compound_v2,660
0x24cbbc8d5301643502ce772fa9a4108d0dae41a8,compound_v2,637
0x36618a0f4b4c1851b2edf200eda4dcf259916ce3,compound_v2,596
0xa6055b1b428a0faaff08a595261690d3ee3117e0,compound_v2,1018
0x60ff285d5466b5f4eb6247e3642375695c32797b,compound_v2,711
0x4bf33b0a56a41feaa3505dfe811c0ac9cd75a190,compound_v2,586
0xf753fef29d914297d766b4005c2a095f2dbe3f79,compound_v2,582
0x0a196c09a1d3cee409c16214b7959fb541390048,compound_v2,606
0x10279870d4595655d89d9dc532f7bdcb99d01e91,compound_v2,542
0xaff104fc521da0a47fd2ad7dfac8a382cd3f760a,compound_v2,524
0x3f250ef88821501d8b2aaab9b3651925fc1e31ec,compound_v2,524
0xed2df397dd0de73d66a85ea8596156a7bac72f43,compound_v2,524
0x76cc9e2312a1d7eb2da10f5b1ed898fd747a1669,compound_v2,788
0x2f8affeacbfea27f7825c697342207ae2db14faf,compound_v2,514
0x4cdf588ee9073626760b85e6959cca4216e3d285,compound_v2,498
0x2cb8a3bb4408dd540b6f44caa0be5fa0e0fdf846,compound_v2,496
0x342491c093a640c7c2347c4ffa7d8b9cbc84d1eb,compound_v2,495
0xc089c55c2afc78dc179f6c1343312784fd9c372d,compound_v2,423
0x7a91bc4c9308844446792b51b99f5d111178d42d,compound_v2,404
0x29e0c4bd7798d054d283af87031cadb088b660ac,compound_v2,294
0xb2bde662018253282c99908e0d1085c007e88a44,compound_v2,294
0x8888882f8f843896699869179fb6e4f7e3b58888,compound_v2,284
0xaa2dec20c4e3b0ba31ff6578740510ca01a19d0e,compound_v2,258
0xc871095098488c17ae14cb898d46da631ad84b59,compound_v2,662
0x46875c4754b3d0c12f227860a65a2872289174d1,compound_v2,249
0x2fad813992ed920cad548f34dfa147e1b7a59198,compound_v2,145
0xeadf9078361564a41907ba5d177e465d111b2d2d,compound_v2,240
0xc37704a457b1ee87eb657cae584a34961e86acac,compound_v2,147
0xf11269e727a7293b47ebd134e865f29231601166,compound_v2,46
0x6c86b9442246ff449eb67b969c4fa51f43253858,compound_v2,146
0xf0b9bae1c7e8e931d681f1b32f29fabdcc67c711,compound_v2,1114
0x4abb2c1bdc5e4506b1aefeb8ff57d521a91311a6,compound_v2,1242
0x40941f5619974c639fe13fe977fd92805fc10ec3,compound_v2,1352
0xe364d707d9929e1685cfa3914ee427f9d4a89675,compound_v2,1343
0x2c26075618b5612fbe61c61b7c163b083b5530f8,compound_v2,1178
0xcf3c403b4601c01f6ef3448c8b277b819718e1e5,compound_v2,1183
0x1954c8cd151de0d0946fcc1e8a97545f711e2380,compound_v2,1318
0x6c1a6347761bb5f7c335f3e889410d40076ad416,compound_v2,1316
0x9da3682f7d1a6cb12d316225ba99843c3f7f8d2d,compound_v2,1352
0x5d1a3c2471805d50a160c3ca98a9a18cc07d82e0,compound_v2,1103
0xb6d94226eab23ac1602113bae51e0f37d92a50bf,compound_v2,1352
0x891ced6e337bf88d99a1edeb161d15f3faf697ed,compound_v2,854
0x82fcdac3d22f68d1ae52b5272bac9513495e25ab,compound_v2,831
0x531a9f47984ca643045ebfa8e6bc02e4c091f8b6,compound_v2,1261
0x0276dece5594a6db72e044c85488519a18f9e462,compound_v2,1356
0xb56d243235000fcb407dd8f5488d4fc0355aa350,compound_v2,1287
0x13afd09de4d40d2a6d2468e502fd8e23db6e42e9,compound_v2,833
0xf70eda5851619991cb5ec7537af3013fcf9f76ee,compound_v2,781
0xf621533d439b9944dcd2f59859c7f476d2342440,compound_v2,976
0x3e8995683cb34766753d722d72ac98ff3f00fb5c,compound_v2,1170
0xdc19464589c1cfdd10aedcc1d09336622b282652,compound_v2,1218
0x5cf700ea04085f82a24beaee557a27c70739f960,compound_v2,1258
0x91ff9d85f81c2c1c12817fce2aac4e9e03177eae,compound_v2,829
0x6594361880149b08e6a805b0f45feaa9fa0b69bb,compound_v2,829
0x8f13b332890df397e16abe4179ca1bcde2f2cf5f,compound_v2,1002
0x522d123a97fa5fec82957f921cfe239a79cec9f9,compound_v2,495
0x5107c8ac4b17ea4b9621c274511588795cf0eb74,compound_v2,833
0x8a4b8baba337e6aadf399c39a53c53dd6224656e,compound_v2,118
0x507124453ec76bb8fda66b66542f91d0842dd116,compound_v2,725
0x221f73d0ab92047afea92793dfab715d3029dfb8,compound_v2,389
0x4b70aa20e83fdad5cfb677785483ccbac1b98d4f,compound_v2,703
0xa96ce63c7850a8b17e45ae11be68daf6c797b28c,compound_v2,968
0x09c01aa4dfaa767f8319a001a1d5ee848f99a44e,compound_v2,174
0xd9ad275e9cf78d37982425024bd6ec0eb1e1ee93,compound_v2,125
0xff4e677f18bd3327595afe0eacd2f23ccbf3f183,compound_v2,123
0x0ec7c7e20602b20a7740e081336c180993bf3be0,compound_v2,975
0x76db933f552bd4e28efdab6a1b7da1721dad0423,compound_v2,975
0xd87bfb529fdbb0731fdd666f5a4e87aeb4327162,compound_v2,107
0x52603dd7dd7c461ea6687bf10e2f90186575416b,compound_v2,1021
0xc7d9db303e4c08d623f48148f201213b93f49982,compound_v2,732
0x5cfdc6faeca3a60f13d50887479c48f8055875e9,compound_v2,675
0x7a8edc710ddeadddb0b539de83f3a306a621e823,compound_v2,955
0x30e556e9c1ce1c573f619abb42ae832453c956c0,compound_v2,772
0x37be92f21943dc91629d884f8c41c8203024633a,compound_v2,544
0x12ea4da6aba591ba02e9f0ac37c219090c429969,compound_v2,174
0x79240a47dfcdb69ca43346c7ce8f158f378aef7e,compound_v2,966
0x5a29a2c10d37beb0199fe5540ef263d828c4e0a4,compound_v2,154
0xb0757836d3b0bf7b99888493dfc235afc0ec5807,compound_v2,1120
0x7e0ef95ec9b8cd080fb68beaccf221e850d6eacd,compound_v2,1125
0x12dbb63462d799209d69ab01f2fdcac95ecfd879,compound_v2,1117
0x77ea10ae406ae851533952c5a07c83a2c75cef12,compound_v2,1107
0x4a1e2e44147a96ff74304eee9050f24f2c5fd5f5,compound_v2,1094
0x825d4f26ac2f18dbd1fdee85c710abd6aaf78b7d,compound_v2,1089
0x9b091cab92cb6b62eb4b205631e1d987d62ff83b,compound_v2,1081
0x4f120c63de0af7d79ff29be9dfb2f6b9061fc603,compound_v2,1069
0x88266e58a66cb5b1880814f6bfe5e12b68832b9d,compound_v2,216
0x09e80bde912794fdbea1e5b68b0c37a346b73cfc,compound_v2,1020
0xde88b38d5f3f2617a24d4b9b6db5f9c1de768e13,compound_v2,119
0x17df4cc29de185c701d2074fd8368514319cfd1b,compound_v2,989
0x85c7942567a64f442a710d6259806db4ae29f3b6,compound_v2,1143
0x36d770e02b158d031c21e86881cef0600b794ca7,compound_v2,1160
0x4486b485b71277e51022532cc674a136dbe78e4d,compound_v2,130
0xc92808f555f937dc26b4cbc3abda703b0ad45f66,compound_v2,670
0x9fa5b35d472523fabfa0160ad965e461f3e77c2a,compound_v2,670
0xaaddb6dae54e924648c02eece703dda900208744,compound_v2,610
0xf78d4b28c975353aa6ae45c31471e8ca8da0ba35,compound_v2,1001
0x2f486cd2711fed55ecc481a5a0ac62001ebfb16c,compound_v2,997
0x4b4ba5a664c60d857a7dacadc98defff2b14b2aa,compound_v2,986
0xba9575518aaf90350116d241b80c900d4d1c421a,compound_v2,978
0xa665cb7e25a15fbc558bc4adec07c2b592dc693f,compound_v2,838
0x346c6349b1dbed8c7f20340bfe4f0ac2e34d843b,compound_v2,821
0x90f80d795b45aac2b5de138e9323c4bbdd477dc8,compound_v2,809
0x2117c37a65ad3c0489682386f7d81d4c6d08b3c8,compound_v2,804
0xef4b8bfce3663b2820938490e4b636db3f4d4248,compound_v2,785
0xba463613ce0453dad6dddc587e108fe30e27cda0,compound_v2,773
0xfc38bc4662f861f2dd52e71e27966b330619135a,compound_v2,765
0xbd682ec032ab8d00ccf9ccde97733d07c2f98052,compound_v2,752
0xd9b7274455fee9f0a33b5f16f299402097cec78a,compound_v2,752
0x602f2e120a9956f2ad1ce47ced286fcefbba9f8c,compound_v2,752
0x215ddd6882847df482a112a7c88e8c229495d1ec,compound_v2,841
0x3b2ae623ae27823a8a5d543feec4da04efd34486,compound_v2,751
0x76e69832cced34e4d801fb758bdf3d0ffd54320d,compound_v2,745
0x4ff33838ba1ac211e6f9779073c47a5cae52e632,compound_v2,740
0x63c2203701c34cb51a0cf235b8fb838757f3c333,compound_v2,740
0xcf9bfcf8c34930933328725c8958f36d709e9496,compound_v2,560
0x5b2e72bf6959faaae00302ad7020dbdc43a41623,compound_v2,554
0x8e1a3926c4c099bdc63cd1327ceabf4b41b547c9,compound_v2,551
0x7b32783a53344cf1d28a7c3ebf5587e0de652afa,compound_v2,1176
0x9b76815522a6d03d06769f3f79239ec8c9356d36,compound_v2,550
0x67010d473f6f98d5158834ec1d6ff74364d54f43,compound_v2,1267
0x5125135a1984d67dde5d9ded5b6ba563d2780022,compound_v2,1267
0xd4af93afbd69c15a7229e416957eb14143cd8f3a,compound_v2,544
0xce8308b07feb92f5bacb1592ceaed20ae7d2a207,compound_v2,540
0x5cd80d7b14eb48f1b18ed43fc061b7cfa807d301,compound_v2,748
0xddc1983ba701df5bdb4c48f5c55a00f42e8559f1,compound_v2,474
0x28422e01669d0b504179298977d3ccfe16f596aa,compound_v2,474
0xc22e817ccbe2e3e5ed4c42443f725b87dbebec8f,compound_v2,205
0x752f6a5eea5977976b7a6b3b9404defa678468aa,compound_v2,413
0x9a02d4b62e310846a6bf7f8c107f62162b16a7a8,compound_v2,860
0x52c0c896671676a56e112bb6ced5345da18f692e,compound_v2,856
0xef4a4c82564ed03baf1617aa17bc30d60d43db91,compound_v2,737
0x1921f8b432d1f6754c2b07cce0858864c6ea2e70,compound_v2,785
0x219f7b961ae578af37f224593c978b66c8d4b9ad,compound_v2,833
0x791f1cfb231e7c75eee4b7f8913e3c2b3548eb93,compound_v2,756
0x762bb60be9460754dff50275d23e742e33844491,compound_v2,710
0x4b013ace7505ebdc80f3df6181db043793279404,compound_v2,1006
0x8bed7f71d5a51ad5823df6834a2f1071694a854b,compound_v2,633
0x9a3a0da36d94f5e52b2d21393048b2b96cd7a232,compound_v2,621
0x4e15c89266ce043da201454daa0eda531fc7927d,compound_v2,703
0xfc2b91a9f2f3b3d9e4e5f28ba3c821ed387d872a,compound_v2,828
0x9b83d6f63d1b0859f842663f1e7ba4361c9be9dd,compound_v2,1275
0x5db63f987817910bbb9656b5210990408d3831fb,compound_v2,931
0x23395e68e4a65b5b9b33e3819f6a3058752a1a2e,compound_v2,1355
0x19ee7696d2a71548a7f1fc9cef644460d7e73297,compound_v2,1379
0x257b75d234c596493c7e8b6a3d20ab7c3c90e5b3,compound_v2,1135
0xe3554e132359424aba304c7cb222bbd65a8988bd,compound_v2,1271
0x9f44732b6b64dce6adc5289d54f7448405f4cb5e,compound_v2,817
0x7c1b4b31fd641e1ea73e895b3656d93a659f0d0d,compound_v2,47
0x90213fe9c02550d684b567945d4f82a8b3885cf1,compound_v2,816
0xacbedcb6480f89d2fee09acde553b2c7c878b8fe,compound_v2,850
0xf7dbda138142c5d21a3db37a82ba64f585beffbe,compound_v2,815
0x3edce8e243d76c5b43db3c8f96c9f55ba149ed37,compound_v2,848
0xd4ab6fe953686fd26391852b491d5d0f3ed8879a,compound_v2,848
0xb20f6aa24764b0d99d5b42f48ee7dbb853cbf8e8,compound_v2,814
0x6106a381c4e379c7b036688bb37083ac0c0fed46,compound_v2,775
0x580071b9a4078fda10b03893c73094d10426e3d5,compound_v2,838
0x42efd1e0db4ada762cc5092ecbd052de7c6e72e2,compound_v2,434
0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1,compound_v2,224
0x1b3c1c9344f51a2a2432a566bb7f8bcb3632416b,compound_v2,1243
0xc0acef1857acc3763baa108fb70efb4eebc479bb,compound_v2,181
0xdf024f7dd8b988705304264643fa6ab8058a8017,compound_v2,1248
0xd814e1b7cc203ff6ca4358bf4aa3ce9771fedc68,compound_v2,110
0x07dcf593ebc5e9204cdd80c5ba2e904e650884f9,compound_v2,79
0x8080c4b509ec4c7fb4e8d284060fd988271e86d5,compound_v2,933
0x1cd6db9791bd5d0f6e5c1f301fb03b9b92b3876e,compound_v2,1126
0x53cd0fed665e40ff1a1f282eb742b1d28524b27d,compound_v2,935
0x12958035f5d05d4e8acda1264cca55937a4afae8,compound_v2,1104
0x0e29f3582b78f3f5f5cb5f49d017a714b574c535,compound_v2,1106
0x71873148c2616eb1d03c4b0145819430657f5cf9,compound_v2,967
0x3f7eea3c17616d7ba3b89251c8bc0ac634c2e4a5,compound_v2,1033
0xab69577c9d63e982fceaf841984cdcae53cf4458,compound_v2,264
0x688f432da1c01f5d660cd80765057bf67fb403c6,compound_v2,227
0x531c50ec5137ca15c6f6af69f648a18eab2adf3b,compound_v2,761
0x5879e27151b3a5e699c8cdc4b1805ec6fc40ff36,compound_v2,734
0xd38917981bd9204a0898e976a12f191b85e1ed71,compound_v2,717
0xecb4227d4d318d2c43677fa7c7ab05a166eb0417,compound_v2,712
0x62434df9d0e31f4f0282d994d6ba499598a8632e,compound_v2,175
0x62b54f36e5813d0aaa2b1d5ce4be0ca7758a779a,compound_v2,696
0x53b155c43b854f6105d5e5438d46bc831b1efe16,compound_v2,687
0x852a6284aeca22c495681e3300794e2bccc23eaf,compound_v2,683
0x33a7078653790bc525ef10327d89cfffe3413f02,compound_v2,50
0xece2a8cded7f6bd3f5849037a2cf245f00a96cb7,compound_v2,1374
0xf2fc6e44b574a8a3284e171ab291939e6242876b,compound_v2,992
0x010876e6ba2b01b167579bb7f923dede417e3d44,compound_v2,640
0xb0b062b34487bcc1229f146709122da3437ff006,compound_v2,970
0x24377319a876e7fa143a0cb3c95d68308e12849e,compound_v2,615
0xada031cc87abd9421b7e58c6768f5d13d3b7d07d,compound_v2,565
0xff4944f8809ec48d8acc655ff83770cbd4c3a02a,compound_v2,519
0x608e6c99b8a0580d7f5b0f4f6f8c8f5321cb2321,compound_v2,481
0xef8b30f87c16d9787ff974f29fbf3134cc8aefc6,compound_v2,478
0xa73c237b68de36fd18a121da1512d7223659349c,compound_v2,602
0x4f532e0ae9954a85e5396f3e8d1876556317bfba,compound_v2,1085
0xf03d479e9181da8b09122744be9790c8d65958cb,compound_v2,530
0x63e86c9c17841e227f978aaa1488f136fe7b68ea,compound_v2,894
0xb2b085a93d7e1d86ab4135e10eb04292534f0baa,compound_v2,856
0x2d42af353533fe0911e6d2046ce773be2d758ce0,compound_v2,840
0xe91b479f31b37d97a409d31d90ac7989a1be88bc,compound_v2,837
0xa47c3e3a36e3a642d21c6a3828f6051d3cdac8f6,compound_v2,839
0x6f3132060581c01eed77fb03ca3191d64280d173,compound_v2,533
0xe3054d66336db3f19ad88bbefe1d83d3282d0eda,compound_v2,1233
0xd753c11289a538ef0ce56e777c4a4450b9f75a8d,compound_v2,800
0x8ac45155d4e318b4bd7e2c5710ae35e079fee08b,compound_v2,1223
0x0ac0fd19558d30c44fd9b8352b651df3f1813fbe,compound_v2,783
0x4ce9337f32758637f4ab28324e8cf6dc453a1185,compound_v2,755
0x7c07bd52000f7d26b28249f013e21a9bb97b0565,compound_v2,749
0xa2beccf59c78574b3ec440ec34837d369e668fa3,compound_v2,749
0x6c6b7a029990ef73b24e85f87196b6296aa9e001,compound_v2,746
0x32b7abe23a003440d96511faab2d570bf5a3de09,compound_v2,708
0x2bc1024fdf09fd8132c8bdf3e9ee1d5a8751498c,compound_v2,1341
0x29ff51685227227b652e95624ef4fba90ffbd289,compound_v2,1287
0xa92d86ba86b0ba4c80b645cec0f121d173032d82,compound_v2,1245
0xc40211e568c8dbdabe9b6bb64025d79ad8d7bd42,compound_v2,1197
0x2dd6a38d4eacaa570406f859a4c1db69f86ebc1d,compound_v2,1228
0x37927d658aea75d0267fe4122ecda895804c8a59,compound_v2,1102
0x3000443ffb7fcc5adfcafbd473f201d4e783453c,compound_v2,1185
0x57445d3aed7647d877ca3bcc0ba3e109714f596c,compound_v2,1087
0xfe4e4b5c7ae92008edf477a80c0de1d6cd4fad54,compound_v2,577
0x51adc91ce81a52bdf66cc9839de306886644e5cc,compound_v2,553
0xa54da2581dd4828e4aa00638aab835119500a284,compound_v2,1056
0x04bed27e65dbd3cf254d7449085d807062ca66af,compound_v2,1008
0x64e482233ca8bbfcd7fbcc670808fa0eb09c5cc3,compound_v2,1008
0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,compound_v2,90
0x24a565b1dd7168e989b199005fea5daa42fa65e0,compound_v2,702
0x62d766b2484df1e2aeaf9a29f98599aead8fa7f5,compound_v2,865
0x621c1b75283ba130e4a6d1e7124d641fb19aa3cd,compound_v2,1122
0x263e499afd10321a84814f1632745fa206d13009,compound_v2,865
0x3d5dfe5ccc867757038517ae73326ae69b97b07a,compound_v2,1132
0x7a54f6fcc581369538a837cad5b0cc2ddae45860,compound_v2,1099
0x9082fa443a67fffcc715b305492b89736092ae62,compound_v2,1003
0x3690fd06ce6753cf33a5ae348913f9f61539d5df,compound_v2,993
0x21eb12c79944fd891e57cacdf9d20ee0fb8f4d7b,compound_v2,175
0x516c29b47e1b0a9c1bbb1a882fa1e41fa596c930,compound_v2,922
0xa8a4db788bdef9cd32ac8b6ce8529f7aa0560213,compound_v2,909
