owner,bal0,tx_sent_count,wallet_age_days,ran,first_wd_hours,wd_win
0x83df63aba58ba18fbb142bc8c26a035416ad6926,19985,3,443,1,61,20530.615625
0x52f8a1fe7132e1b92bf6646cf409daa97cd32954,19980.2388,20,368,0,,0
0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,19980.004244,2337,1234,0,,0
0x8cb532d9f1d991227ae30ec87dac6bfa3db758e0,19969,74,1468,0,,0
0xf52c4cd43060c83956ded01c00251e14c5b10720,19882.012227,50,1588,0,,0
0x837a2c17bba59f500a393e4f83c0a28c301aec1e,19785.213478,514,1761,0,,0
0x5b59745ae1ea00eb5d853543cf2e0288c9de733d,19751.841848999997,127,186,0,,0
0x96bed616e2d50417c3e31de7bbe507a0993d5ce0,19613.368507,47,424,0,,0
0xf496161ed268836547916f6a2206cd34bf02e9c4,19573.5,10,476,0,,0
0x1bbbb0c9363c309eeb1094c0023dd09ea8d63b70,19479.099818,57,492,0,,0
0x210555a16e8d5d2641fc003574ed0288c85988c9,19471.772725,220,1052,0,,0
0xf41a09a55097b42dd556fcf730ffb10d5a1413ee,19138.173895,518,159,0,,0
0x531b47263284911ed2034be26b7479a3a9cdfd85,19050.518975,99,710,0,,0
0xfda47d2aebe6fe8f7c07de90e501d747b0674d61,19000,28,441,0,,0
0x887e9a46d81df2cbf9b24e16202b543d1bcfeccc,18999.620209,80,467,0,,0
0x1e98fc27b8e3109d8a426b7a1340c74a4d403fa8,18958.176740000003,0,,0,,0
0x443cc23169679d6cb588c080d6a351729e081060,18935,134,275,0,,0
0x7652466e4552f798dbf58bff6f0ab41720cd065a,18581.980394,9,386,0,,0
0xd524f55b6d3902f61756829856c2e8a5b3b1bd0b,18564.904001000003,50,40,0,,0
0x958681ea23a5b9f77fb5fbe3e054e5a8831f412b,18293.29,23,730,0,,0
0x3906e62fb8c9e53710cbaf533ac787b7179c5209,18243.103613,1206,719,0,,0
0xb49d52053b9ae65830af5c57fc14f27b435badf5,18227.1,48,338,0,,0
0xdbd9ad2d014033b553496faf9b6e3e340585b7ed,18038.009336,1308,616,0,,0
0x08b9a8c2336b03b72967f4844561da1eca75668a,18000,0,,0,,0
0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,17888.56407199998,3760,1073,0,,0
0xa2685a7e61e135eb659c5ef41a38ba170b5ecb4f,17882.427395,111,402,0,,0
0xa8719a897469d52d0144e75099d432152a7afaad,17848.491160999998,293,411,0,,0
0x0942ba79a4961a4ad48174f583bb2b25949eef6e,17384.780547000002,18,383,0,,0
0xc39c7427a91d064cf65eaeaf3f63ec9e31901059,17283.997595,314,836,0,,0
0xe703c7897bc8c93ef2cac73dc140824b3f012eed,17134.544070999997,0,,0,,0
0x76afeeb5792f4f3a14369a32ee3b45e819e7d216,16986.410871,8,547,0,,0
0x21b0b19652e92b3233cf36fb38e6062d49665e6d,16799.871844,0,,0,,0
0x9948b1896ea0a20860f18d98b70c3ee3a89f5218,16510.438729,196,686,0,,0
0xb5f92e6ceb4075c7e3967119e2059ce00f4d8979,16494.18114,40,428,0,,0
0xcdb1f3e47a0f58920d22e82fad9d3eb4784a466e,16394.392793999927,397,335,0,,0
0x802a26952a2095a5986674937c9c43f37807b380,16379.061163,1575,671,0,,0
0x0104a41c181982e45ab9f4f0e232fb2911129139,16339.805305,200,145,0,,0
0xadfb7128405f0fb411eb0f67f5a95beac11f9326,16270.626609,438,446,0,,0
0xcff6192947b0a519057d3d719d3c8f8bbea7e318,16162.717414000002,113,145,0,,0
0x7949fa9b116127e81aca0d3a9ba4b59dcafd0d2e,16132.90692,0,,0,,0
0x3e97869c6701f3ed4518d277959d3c9e0cb77c0c,16033.543592,175,479,0,,0
0x706627e3e75b0603c4b6f9a1ebbfc635da712747,16000,1137,587,0,,0
0x069ede9043576895d0b58c1e92deb07100b28ea8,15965,20,254,0,,0
0x4ea9304d8ef88f88245f0992ba3e109ad6c0cde0,15921.578454,99,858,0,,0
0x3f603a18bed7cc5ceefdc83ff1ce0cf5b3764e2e,15878,1144,1598,0,,0
0x096997c89a9a0e9915886617f0e1595eb0a3e220,15865.668595999916,285,561,0,,0
0x63d6f86bba080dd7de2304f6d5c7c044108dc94c,15814.51535,160,1642,0,,0
0x0ab074ca10501e854484a0ac7baf91d41c561391,15646.376811,17,64,0,,0
0x4444a136b1445b1f5e4a20656854adcf6fa3d667,15500,1317,726,0,,0
0x674f91a20834001f4fadc1a9eb8b4ac23a7ad568,15434.667455000017,674,1293,0,,0
0xd971c5032d507d98c952a243297910fe0c0c9d28,15340.983538999999,155,420,0,,0
0xb5f089f77328061af7332c435b3b8d9aa772a408,15110.280234,318,471,1,66,18510.246095
0x1efa0bd78df339db547d7efeae650d09156e85d6,15100,77,1460,0,,0
0x07565ace5325f3ffe03615bcb2e0ed494c14afaf,15027.141967,262,591,0,,0
0x182e4d6e1eb38dd3be916932d15e0c2395896839,15010.504534,202,1180,0,,0
0x341c7fa362660d6a91364ca0abb9df128c74ad4b,15000,30,302,0,,0
0x18cd94db976c3115365a0c02ffc7927dfdc461b2,15000,24,340,0,,0
0xa5258711824169a4ec7074cd958488555e4dc45a,15000,53,204,0,,0
0xfd8377a3f97fd641f562afb591f3002b67626abe,15000,16,104,0,,0
0x0b11fb8e5072a0c48cf90cdbcfc117776a73605d,15000,1493,692,0,,0
0xf50fc4138bf3f904a92b0a4830131c995583e814,15000,496,490,0,,0
0xb59260f7d03be0e2f1f3c840c90491861fec59d5,15000,7,32,1,15,15032.46141
0x19add4bd3b7061973214db03dc5844decfa68ad9,14997.949482,0,,0,,0
0xe2bf7464ac279820900c3a75ef0cec0f508963c1,14990,18,606,1,78,15151.862828
0xbd12aa424c207e90b66402c1f0aec357e8b1ded7,14976.528572,705,1619,0,,0
0xcc3603eb0697c5fd939930ab48d1510024c310fe,14970,558,725,0,,0
0x8f442a1a8b1736db6fc38ca02bfeb0b79b95019d,14961.452004000079,183,1383,0,,0
0xc31da1701d8a6866847167179dfaa6e7cb256247,14863.398291,217,717,0,,0
0xba47cac45ac62c5ffce4f83cf8e13013851a6b33,14850.708927999991,2857,635,0,,0
0xaae6b492d1e1bc0e8263d9965a2e8e565d6d176b,14837.494399,964,703,0,,0
0x05fa76e074f55f4ddfcb89886e86d30a0939a0d4,14748.151526,18,383,0,,0
0x1a0b231bd4a5bf9f82e99034503502e1d3ae7377,14657.48317,199,819,0,,0
0x74de5d4fcbf63e00296fd95d33236b9794016631,14474.819398,0,,0,,0
0xe80f4f9720df38c7d97dd20d003e048892e6de36,14357.077954,29,455,0,,0
0x98160b594b69f4c3ab14343fd38285b8f2fd8452,14299.958244,46,526,0,,0
0x839aee59c22a7106c3faf38f0905a2d53c0ce96c,14121.872465,295,424,0,,0
0xa01273e11ae83473602dc3a5e00cbb4d19ae2dfd,14054.71601,11,245,0,,0
0x8c023eb74fb00340b7f285ec182a9dca67af82d4,14000,153,454,0,,0
0x29e18bcc4b91c3a28a78e3bcb91568395ff02ef0,13888.292745,165,450,0,,0
0xeb417be70529d525485a9c71ce428166be86e8d2,13820.437041,645,1452,0,,0
0xa8aaad4a9b5088486fa4fa6d7c1ad02c4f79e519,13793.211460999999,37,448,0,,0
0xae36fafbffe6400ca44cbde32b68d0e66f9b60bf,13788.605996,3,0,1,22,13789.544825
0x45269a69eeb75d2488005581189f47e4efddc269,13712.198055,46,284,0,,0
0x2e50721825566ac444a47dc7e4b5f8bebaf41190,13640.335451,77,510,0,,0
0xf98d8327b27c9588223d6080d563b543c1e8892d,13540,15,336,0,,0
0xacf87623ce89e5b0976d137406d77b271f31c422,13521.164373,217,488,0,,0
0x842a17bb12440a1154fd1868537588d0a7bd9aef,13412.7003,152,371,0,,0
0x9b0b2d0704950bf12fc960b5797eb73abacc2c99,13246.643476000001,667,466,0,,0
0xd8cdf573d34085c2dd718d54fd01859953c7a9b4,13167.701555,7,364,1,82,13590.80638
0xeb74c6e3c046e16190dfefb7d3cba84db5790cc4,13063.951958,862,484,0,,0
0x61c8a90560838878475d7114d6da549caedf97df,13001.581891,34,315,0,,0
0x263075e39e8c403a15c7d7c9209d790fc7c95740,12992.894403999999,39,464,0,,0
0x237758f89338db66818f67ecee7d166c465a84a0,12900,62,483,0,,0
0xa79f4982e325cb7f5ae9b6e442f744818f9341ca,12871.273103999993,356,414,0,,0
0x01acb3804ba9c42111c6e9c127831eb486ca1ac7,12839.453720000001,281,490,0,,0
0x5f389707fc094f5daaff685ba8e47ee56e31f51f,12833.133891000001,125,426,0,,0
0xd64fb7e4e29968d91a10c1014bc60d21adba44e2,12765.083830000001,58,478,0,,0
0xb75c89c0d63602ccd3ec2b9ae29d82690b9d98be,12740.064295,225,522,0,,0
0x50f461f471e7dce973e27f0e319ebe868135d764,12460.637249,1261,700,0,,0
0xd15dcd096ddb04cbe2c400d6933bfef59a9c23a8,12411.028451,676,822,0,,0
0x8849af657726c113e2913030b0a108ed626171d9,12384.075133,55,400,0,,0
0xdfec9790ebd9f522ee1a745c32043893294a5c60,12370,178,344,0,,0
0x1b68d7d9ee7fe0101341875a0ae0b1d350051b01,12083.720128,0,,0,,0
0x14094914eb5aef6b3a0864041ba992647e833c4c,12011.002285,69,497,0,,0
0xfa73c5243646552758ed2e88ab0b25979c06ffbc,12000.017625,20,30,0,,0
0x9965df7129b6df20243a240e42ed95205bdfa9c2,12000,5088,1227,0,,0
0x0cdcad314d2dc043773d61a81c8fc19d690873ea,12000,88,1727,0,,0
0xd9e474aba5889607e2ae020573f1a695f1916886,12000,277,471,0,,0
0x0773a995e752eec6456ae887dec5d4e06479fa9c,12000,262,491,0,,0
0x6ea1965c4e38661036f6f98790d922f7bcc478a8,12000,40,396,0,,0
0x381e401d27886e210fef0cd650d8bc2a26949877,11981.186467,89,462,0,,0
0x21bab3c4efc1af83539883002c31885a7a198889,11885.076656,236,493,0,,0
0x26ac7ec6c97744dc988635a8b35b72e2cda9306f,11842.4644,48,305,0,,0
0x4a0addfc9ab51a6d920d9867afd6ed8eb6f514af,11799.091803000001,39,425,0,,0
0x37fae85ba8829dc3c09689330168b2521edb34c4,11656.729907,248,630,0,,0
0x69a263804bc8ea966095ea21aea58b9ea6bf52a7,11520,1369,432,0,,0
0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,11483.529048999997,5696,1685,0,,0
0xbc556e3bde9825748b8232c96b7d93ad4ce911bb,11383.572596000002,711,510,0,,0
0xbde61412ca9f899239671118fd1ec99e70195de7,11272.723309,1378,706,0,,0
0x525cb79ebb41c75850324be1484587add2037a4d,11239.658388,286,481,0,,0
0xd3cc80f4147ab7190c6380202ef58bcb220df3d7,11239.336866,598,321,0,,0
0x4775e7f9fc258259e88ae6c6c245ad85def7fb3a,11201.054087,255,835,0,,0
0x3f3f1501df473080ef8e8c28272d22daab1551a4,11183.072479,1755,1138,0,,0
0x5b45002a412e15a06aade10f6f2af267c6e7de17,11000,112,1691,0,,0
0x16a703bee04c1ebbeee0fea4ac7d98be7319c699,11000,427,1637,0,,0
0xb0e8f24455b35043c660c345b54fe8e5c8282519,11000,18,421,0,,0
0x6c87cdcd2454cb28815e4ef44e09f16dc1e36c03,11000,1352,638,0,,0
0x69db9bf913d9d02c899d953ba79f9ff6d9531014,10999.862098,641,468,0,,0
0x2dff7dde45de3f083017548d3f490591945dea07,10960,40,604,0,,0
0x25eba28c5ff577d45de30cd7a5a5efa37b360e9d,10923.579218,3,316,0,,0
0x1dcc3de25463edeec83e3e2683408aa8c6376342,10878.66,25,263,0,,0
0x34a0c4d43ced6dc7149b716f00ba8c70672a1a0d,10764.322251,1653,427,0,,0
0x16f2f6eb3afd95ce06ed9b700ec7d44faf380c8a,10734.681202,1113,1316,0,,0
0x9ca8ec8742ad557abed93399bf3c1c597330a4ae,10717.722566,513,899,0,,0
0x668f2d582069c391a66835c8cad34b9dbb952b42,10656.22395,3,164,0,,0
0x72dc267b1fdfb85e6425839e89cfb384da7f0a13,10571.749819,357,698,0,,0
0x7e3bf9ebfa7558af24e3f09855a78a76c41cac0f,10505.149191,43,510,0,,0
0x9d5bc1e20c131a175924e912e20255465337a223,10500,780,476,0,,0
0xb8780d02f72e69ba201ba57ace481dc6944c5cbd,10430.632671,258,622,0,,0
0x912db199355fc296bbe2df2da07fea1e02252fe2,10391.375831,7,531,0,,0
0x5ac1ac2dd59fea7a51e3fce110f4e44193115996,10337.296809,54,332,0,,0
0xf489933a88d4c0b31655638c2a7f4e7aa47b0301,10285.511542,43,680,1,6,5000
0x1c03c92dc0b7dfadf1910136eea3b452f0bb56df,10274.023855,78,458,0,,0
0x13375c2d4dfbcec985d0fe6c628e39370bfd7875,10268.331039,57,880,0,,0
0x2047240a2e2ef7dfb3c36bbbf2535bd4d6f21308,10199.955629,749,501,0,,0
0x15dda3cb9a0e9ce0faf1ed80b1d072b68c2a0576,10170.243927,35,427,0,,0
0x2d9089a6e4b13ec83c58c503f6dcb327ec36dc53,10150.100639,14,449,0,,0
0xabc9436de90fed24beef007e8e6f55c1d46c0745,10135.608486000001,789,609,0,,0
0xd63a6edbe712a5839a090b4d7940696a629a0693,10127.110754,34,455,0,,0
0xb71dbdeba5fc6667ebe948bd9f8a3a03059361c0,10064.000022,89,1049,0,,0
0x094212a70624d6efd18bfe43c95491b4f150077a,10058.49,36,347,0,,0
0xe9a26bc50b6c00e50c3d6c904e7558a3a88045c7,10043,142,1805,0,,0
0xceb7ac5e55df616998fec1d3ddbe81cb5490fc8b,10040.18304,3,211,1,78,10254.534698
0xa886ceefe8e6c0f1b5251a20b2a33f639004587a,10010,23,456,0,,0
0xe480d6cbc26a00fd4a7dd7982784b78668325605,10010,102,111,0,,0
0x5f04a4781dcf32bf85f449d3e171b3d376168426,10005.662324,105,166,0,,0
0x6f005647031f80e24cf1709e19efbf12be518882,10000,14,133,0,,0
0x1481120f8960eafd2e48e319dce6c5928e4d0441,10000,171,980,0,,0
0x24df6c66647088da4e2a45c7ff56c50b064334a1,10000,98,562,0,,0
0xe9e4993aa434d1e7cb64db6a57507ae37257d4b6,10000,246,882,0,,0
0x6583704dd9a42aa48f54d0245f3ceabec54e390f,10000,110,373,0,,0
0xec71552cead53befd1eddafbfd8861bf86d677b6,10000,72,458,0,,0
0x531d5f1f8588cf452903b2fe5fb405feeeed347d,10000,152,1046,0,,0
0xa96d6ae8c34ab53433c3f4ba8a7b803acdd9c5f6,10000,99,372,0,,0
0x84f86f134052d7da746e5e930bc1e22212797650,10000,16,1551,0,,0
0x700471d7f8b4ec148ac042c7c485f844e4fa5b17,10000,20,629,0,,0
0x4766f1b112ac4fa3ae990d6312fba1a07e1e786f,10000,0,,0,,0
0xd9fc24ce4a909047eb368aec53d7ce93bb729dd9,10000,1079,845,0,,0
0xdd74dd2697206a910c42f9f5ef8c760a306483b8,10000,640,932,0,,0
0xfaded72464d6e76e37300b467673b36ecc4d2ccf,10000,172,535,0,,0
0x73d494054cc28a7117eb6b03b73605f70ab934a1,10000,26,489,0,,0
0xd8a9605aed5c671f22d51a20655dc9cf7127c537,10000,60,417,0,,0
0x9ef3df8678726271c1280b099f5eeafdaee7a528,10000,10,158,0,,0
0xacbfcbad60577f71e8cf9669d593198e9de9f7dc,10000,37,90,0,,0
0xc77c80f481dce230b956f68609efd5676b4a45bc,10000,138,437,0,,0
0x5672f294c33924957f5a92f6b27f5822a47ed63b,10000,9,1669,0,,0
0x729fc2d1ed7b062a3f6723c2565932fb4498a77d,10000,2216,1723,0,,0
0x3026f93d804f01fa212669fe8263bf9a00b664ec,10000,215,467,0,,0
0x3e65bfda88a133f420b80220d0bde7649646bd63,10000,166,357,0,,0
0xc5e672f9aad19f775490bd67ecd1a2ad864d9930,10000,843,373,0,,0
0x631ce5f30303e297eea58179fe460a2cf11c942c,10000,5,191,0,,0
0x3b8626987fe311cbf458863075bb96be9689a117,10000,36,1593,0,,0
0x3a5126902d10aca9be7cf7487d1d475f5ac8c967,10000,89,1591,0,,0
0x7cda3df62ef16833985bb54291beca79048d1343,10000,40,1580,0,,0
0xc64de5e0f97c21606e1f31426eb5c98ab729c08e,10000,747,1700,0,,0
0x9e502172b8ff805b8a545827d0767d0a26ea2cef,10000,401,732,0,,0
0x3734ac31544d081b78503c6348d6dc310c7dadc7,10000,339,1928,0,,0
0x0996aed0a897826ce5b92c70fa8a2233254cb8d1,10000,190,324,0,,0
0xf81e945e3950bf333d4c8e353f38ede1238cd458,10000,583,333,0,,0
0x5a39e2d5a81fe9e630ee574df446b78f742f5d9e,9999.993916,2168,591,0,,0
0x08b9508a51e8ed634d3a074c9390b67484c32441,9997,81,1583,0,,0
0x730d6b5c69e74592acabb0e8b78a109d0b0fd383,9997,105,577,0,,0
0xb2dc53ca5121e427f450106526918353a2e48353,9988,1414,1024,0,,0
0x4e759698a8380e0e5adee71ce1f640cdbad34481,9986.249699,24,354,0,,0
0xcdde903febe2e10a120c47dab242bfa261d993d4,9982.586864,2,463,0,,0
0xa0fb525c9abaf57f34dfdbb1de6da9e8b4bf36ca,9980,1945,1691,0,,0
0x2c8ba2a706e68fec7c5e003cbef3b0a77e364ed6,9974.7367,61,649,0,,0
0x69171409bdd8e1059e5883dc2fe7b0bcbb4aaee9,9961.607658000023,1158,612,0,,0
0xef6d7ea4b0cba4064b0ea27f480d14c886714b47,9897.928012,1097,630,0,,0
0x7ec1e82544b45a2a196c0e78c13744944f94210b,9885,0,,0,,0
0xf2d2c1d5aeb3d4be59c1a24cce803065fec5bb3c,9862.698214999997,346,1725,0,,0
0x5ee364cb5ce3a378411de04e2a995b3cbdee4f24,9842.200108999998,35,408,0,,0
0xd2e4643f220ec9299ebe0192a3bfc2a3acf068b1,9811.596223,126,658,0,,0
0x371f791f5daad53fd8253cc2204aace519ecc619,9782.20995,99,630,0,,0
0xeee755fc057b5ccb3e93c779480a987f52516f53,9760,367,359,0,,0
0xaeba42202e79b345b8b1c2246a96584243657511,9737.601948,10,335,1,66,10435.889666
0x3b485db96b4d995862ba0173e7d90e21cea1f687,9598.575706,781,1805,0,,0
0xaa9e20bab58d013220d632874e9fe44f8f971e4d,9521.760381,3303,579,0,,0
0x9d7cd569f1f47c903515bc078279e697542f14b3,9492.288104,385,581,0,,0
0x074125ff7e64bd323a86b299ecc597e07a4819c2,9350.957691999996,147,442,0,,0
0x6a986597844c3a9d537b2d36aff8182cfb8d3df7,9300.762386,8,539,0,,0
0x988cb6829715794f0d28d5462edf7e59fb39fe64,9277.45173,25,571,0,,0
0x0b3935eca3f18d762a94a55240b12639dedba096,9229.079944,3,320,0,,0
0x0b86d4b3ad813f6aa550ef0bde9bceb6b47cd4e3,9227.749481,53,363,0,,0
0xccfd790a5bdbaf37b222fbf87a9deb14f1bffac2,9010.940192,72,456,0,,0
0xf05bccc7df56f5a411bcd79c059af4008bfab911,8998.271098,4,20,0,,0
0x941a0406fd2f6a27b905b606e11dd07e083c7c8d,8868.822034,80,568,0,,0
0x93e62e12812c5f92a2396b184904c9481e55a4da,8818.742203,90,375,0,,0
0x804968a8ca1250f5e21ae3f566e4da2cbfe584dc,8818.262435,5,393,1,25,9106.361262
0x4d5b3b939c21f71769b5f23731a136d32ebd6e36,8799.429009,5,252,1,107,9041.305153
0xad1819cc1a6dbcfe293b49e1930ec0f8c872a2cd,8715.921076999999,1244,511,0,,0
0x3bd71e9d0d86727edc56f3f54093a6720cd9f857,8602.660022,500,1817,0,,0
0xf8e9a32fed339f1ff14820e0c242d19c73140882,8591.196943000017,46,442,0,,0
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,8500,1797,394,0,,0
0x9fa5618b26db3df2e1bee19a1926d389e17004b3,8492.486761999999,47,298,0,,0
0xa2091f370bf0f56d014cfd13ad86d876b434ee84,8456.978275,504,366,0,,0
0x581c38d82f005663a5e1caea1ebd4783a70cac03,8364.521221,227,658,0,,0
0x8bb4c36ba048142dca8ef1e294e5d8f29f614161,8267.677606,1668,614,0,,0
0x3d1eda849fe2076181dac8ddffa5c3ea331dbf13,8196.220978,41,422,0,,0
0x3a7c604c89ddae92bbe1faabf5188abc6987fcc2,8087,19,426,0,,0
0x57835cfec658cd6c4ed9d4f4efc92768888286df,8000,15,205,0,,0
0x4f87eb9c7a89b2dadf7ffe909cc3fb7f8dff3a3b,7989.329934,47,281,0,,0
0xde65a3dfa85f3421a36599c777df1b8c7246be25,7950.2,211,420,0,,0
0x7eb010ee94df76f0310b9abcda8ffc301983d6bf,7934.589844,382,564,0,,0
0xfff12446abfa35ab0986aaefcdfec1d86a1a4351,7917,2,234,1,104,8118.939439
0x605b3a9ceaaba25448e7838adfd52ce16a0761bf,7908.874188,823,989,0,,0
0x256e9fdeb285c7825de91e64ba0d558bea5949b1,7815.679559,383,467,0,,0
0x1f9a8c5cc185c76890d3fea603b188cbb590200d,7708.866757,0,,0,,0
0xe8db51eefd0d9ad2c4f23bd063043cefca3cce77,7561.014784,166,581,0,,0
0xad14a5885fa4c06d6d7660010cfcc62259108f7f,7500,49,428,0,,0
0x77bc98fbc99435f42ab56f6eaa116345dc77d420,7500,7,547,0,,0
0x1beed30e87bc30fa3bf5980dc462c6c4083e9717,7499.999159,7,178,0,,0
0x1b0575057ae22b29665f0fd8c6d531d93640bebc,7473,17,538,0,,0
0x650d354a76da94d44d333dcc4d0c84df049a57c6,7457.580797999981,363,809,0,,0
0xf51ee4c49891f31366570b7f098e9c86ccccbd47,7433.822676,276,435,0,,0
0x67ef75ae502effe740f858bf78cd17b97da1fa54,7418,5,452,0,,0
0x85419d3637f65773068d9f8329b3a80920c8ca76,7398.431323,1401,1189,0,,0
0x2186f17f32b9bb57b5823e4b1c47db32eb3b0674,7283.101181,65,1377,0,,0
0xe3169646ea25e5aae358eafae86997323e066e58,7259.966498,13,421,0,,0
0xee1dd83c01fe8283f999291d232eef1a82212d24,7205.057494,452,409,0,,0
0x82d7af30ff42e74af63f6136be38cbcb5faef70d,7041.911956,73,410,0,,0
0x825234931750492c2dae1a9ce3bdf427de755d41,7005.321284,49,751,0,,0
0x32388335cb1381d7e192a875ec1267fcdc8474a1,7001.669599,2858,591,0,,0
0xa503acb0b97a1671fe3bf8a6e89db860eec6ba05,7000,103,452,0,,0
0xbdc6b28dd4855a2d2e035852febc18419f752d1e,6987.103379000011,62,328,0,,0
0xa9f6af9367722e7f9e10257511e57c2811fa54ff,6975.376225,51,609,0,,0
0x8af20b4104f34ffaf7dcf52a28b5c61cbbcb443f,6966.769572,336,547,0,,0
0xc62d9c14ef200bacab10d87ffff81a317fe01c7b,6860.509101,266,597,0,,0
0x09a1ddf553dd5cac0ed9da681c9d75442f825805,6816.630244,0,,0,,0
0x0ef74e478355d6dba196e6a1ce1a6563237050f7,6767.92341,93,337,0,,0
0xc4d50a67ad8158295a10dd77fd637f7288adfa7b,6670.064323,579,598,0,,0
0x90e52ffe38555588296b2fe8804319ee3fd0d255,6667,3,298,0,,0
0x48c3541c17e9bfdccd625b54c9591b4782d85341,6628.414314,65,1048,0,,0
0xecc072714365ee2fbd2e90c752c07a95641a5fe6,6617.845847,302,615,0,,0
0x7966b417119a4fb7ede4185ce99b658d5b3dbdab,6611.152678,36,257,0,,0
0x6e2836a14011294e997d5949bd6b210d732111cb,6599.970851,313,328,0,,0
0x452665c694324aa8ea264d48bd49c56cc24022fe,6582.9,158,1774,0,,0
0x7e7c15ea104e49036cce3370eaac465a18414e13,6524.580395,169,524,0,,0
0x963d05d86c2dfe9eb8315ed49b10d4d7a3eae5cd,6497,66,552,0,,0
0x76e5fd6818f5ed1e47a6fc8fdce75b20551cbc46,6495.53625,41,348,0,,0
0x7314668541dedc5ffefdef0f7c99854f57e5082e,6399.143919,11,580,0,,0
0x2aae1dc70b59195d7459cc22f819edb0acc68295,6359.222977,780,1284,0,,0
0xff6105225be04300ef29e32c5e3e5e8b37e73a6b,6350.571673,229,1460,0,,0
0x35171b79ecb5d5eb4aeff818d59abd70da49c309,6299.987415,163,311,0,,0
0xfeb2f2f0a111a95bac689023daa8d886ad413fbb,6227.25618,255,1582,0,,0
0xcb937212f1dffa4dda6837cddb4788d1ce5e0251,6200,260,1353,0,,0
0x632bb1028d1f742983ec4254babbc58eda95d8e6,6182.906779999999,233,717,0,,0
0x2e9df089ec31d6f3e5fcb7dd01422aabc57864bd,6100,8,331,0,,0
0xe173b61a42143eeaa9c7bf946e455978f38a80c1,6037.757775,6,441,0,,0
0x9271508ed0ef8f9d75559c3600b77d86443af351,6007,59,1068,0,,0
0x4fdc64c24576d3066c7462bdec3216f19c78eeb3,6001.104326,92,597,0,,0
0x65feb64175f34bc700d99a04213a056e6561d69a,6000.000000000001,728,892,0,,0
0x21d4e34b6469a885b8c4f220df24af0f8a654d4d,6000,145,654,0,,0
0xdcb7c03c06fde7976de5d179b44e8367942fb8d5,6000,235,1475,0,,0
0x0377fb8903f2ff18987436ff873a6a72fe37bbb9,5999.989740000001,1002,1597,0,,0
0x55e79e8ce805f02ffaeec6e4b2908e42a8b6fc30,5993.520901,2,171,0,,0
0x6549b4a18ff62aafaa8c5f265ed0dc43e6e9665a,5986.25446,19,349,0,,0
0x46f5a5b098921624d5fb65fcba12eb1b66a4689d,5976.578709,3,182,0,,0
0xe851ed2a5816dc03887dfd2713dcd4217425dfe5,5976,35,258,0,,0
0xbc1afb2fa4db23599f55436ad6857b4c193d338f,5956.437886,281,216,0,,0
0xf8a8a0d1018dea82c963d8975ae0f47ecda5bc7f,5944.156126,33,429,0,,0
0x011caed210c8cc9603dc43f94b864f2b49a377ce,5900.724874,524,1604,0,,0
0x6d17edbd89bec1af0f9cc0940d6c37719b19bfd6,5900,36,591,0,,0
0xd794ad8ce1b59a2babd5319d59e32149b61e8dc0,5894.23727,35,553,0,,0
0x95dfddf52a166184f9b67266cfc965fa02fa386f,5892.931867,178,439,0,,0
0xf229701425481392672914154c52e3931035cf7e,5882.330859,2,367,0,,0
0x0be6befd00bc83a4a9fbf80740253db0b02087b8,5874.4614,2,431,0,,0
0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,5823.9860260000005,854,1454,0,,0
0xf4b2cbc3ba04c478f0dc824f4806ac39982dce73,5822.711707999978,0,,0,,0
0x58c2b66e9f17e49e6023f9d343c5085f76d307ad,5816.795991999999,0,,0,,0
0xbbd8d63a4c55a4f89b0d242d693c125a521622c5,5800,389,370,0,,0
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,5702.794876000029,5801,1862,0,,0
0xd4b9d21ea51e22543dfc55d96ddfc58e50e2280f,5657.611481,107,441,0,,0
0xbf4d452be8b6c0bf38525292a59e156cc60a7b22,5608.988163,471,697,0,,0
0xf04300dfe78c5790c6a8be8662ab6dd4acb737cd,5600,56,517,0,,0
0x4dc8c93be052411cfdf323fb553c97a0ddd04386,5564.289278,8,337,0,,0
0x44fb6968b0091f59d0d96b2fde8cd5c2bc5364f2,5542.441465,217,641,0,,0
0x5428f0514fbac25dc0d4a36551da57c407ffa940,5527.345036,81,1106,0,,0
0xa2025c136089fc08854bdcdd4fd8fde4277a9027,5517.183661999996,410,544,0,,0
0xe57093f520cfb66afd9b481b8dd3b5d6f96f97f9,5504.389579,25,453,0,,0
0x8ad7d3cdd5baff26c3c3cfb9837b380b8c701c68,5500,60,490,0,,0
0x20469d18d275201cb0df646be41e17e328fd7419,5469.45,58,782,0,,0
0xa70133dcedcbde65a3bfca82ed4b218d927ed2ec,5426.897637000016,416,558,0,,0
0x5521163cc43aac51429ab1b10417f8594ca03baf,5415.639362,448,632,0,,0
0x95335696efce750776cb02f00de1bdecf2e5b008,5414.053982,40,1593,0,,0
0xb1063b61252703dea8f68bd10fba65bc3561a477,5400,21,436,0,,0
0xf727350faa703167b9d372e972e8d3737244c695,5359.954836,10,374,0,,0
