bal0,first_wd_hours,owner,ran,tx_sent_count,wallet_age_days
281.334865,,0x11e40066aced58d578f15987145195ce8bf9e7ae,0,8,803.0
139.238808,,0xca741fd04500d0f2613ab3222f6d1e2666fb9201,0,5,614.0
106.926469,,0xc92b7a32acabc078294c52b2753f9247ed37986f,0,28,938.0
2000.0,,0x0007fb0f9ccf6b1f98e2d004bf61602ba2ac64d1,0,6,796.0
21198.889606,,0x26d4ef83924f56629e20de63cd0848c7cdaccf91,0,36,764.0
963.279767,,0xafa01ddfdc632c6d036838c135291544d1b52461,0,5,702.0
120.969102,,0x7ec1bcf12875816572568a3fa840a39e82bcf1b2,0,5,674.0
177.791648,,0xcac137bda855d3daf22577f00bd4906321d914d8,0,98,1327.0
29584.516888,,0x6010ad7574a36c97e8371f764ca4f8ff68a5b7dc,0,83,527.0
1000.0,,0x3963b9085ec54ec48516b1f3c83e329475558a6a,0,4,1170.0
805.49,,0x2866072fd7bdc32257547fe4083912389cde792d,0,87,1127.0
9000.0,,0xf682b39dceb350eaa568df9c5ff9817d60ba737b,0,29,704.0
75582.81184999991,,0x9064f45ddb3875b83ce86602330e493e6abda6f1,0,578,1923.0
89438.83526899997,,0xd050dc9e75f24ae653d282d0cfb772871729e710,0,0,
6486.680738999999,58.0,0xa2beccf59c78574b3ec440ec34837d369e668fa3,1,37,1147.0
14610.990767000001,,0xeb27ae58d1980d4c5726409c88aa14e9dd733fc0,0,508,1994.0
816.3759890000001,,0xe364d707d9929e1685cfa3914ee427f9d4a89675,0,0,
997.1800000000001,,0x8f13b332890df397e16abe4179ca1bcde2f2cf5f,0,18,1009.0
197.83699,,0x4b4ba5a664c60d857a7dacadc98defff2b14b2aa,0,14,986.0
116.826103,,0x648c8e17bf89d37fc1b2cfacd5ba04acfb22837b,0,30,864.0
210.108394,,0x52c0c896671676a56e112bb6ced5345da18f692e,0,3,856.0
290.773664,,0x2bc1024fdf09fd8132c8bdf3e9ee1d5a8751498c,0,35,2030.0
2000.0,,0x1d21e6a366b3f43569269480a2ce8954a10d0241,0,38,834.0
2400278.263446,,0xdc5c453ca4115bcd9437e7a6407ff9e78f711463,0,17,679.0
62500.0,,0x003cfd2c526e403c8e36f81be0ad55e170b66fa8,0,22,770.0
500.0,,0x862aa06c7b93a30c5cc758bfd63f5608b562f802,0,4,910.0
225.0,,0x984216455e5b75182d90e597cbd311956304995e,0,8,988.0
493.144557,,0xed2df397dd0de73d66a85ea8596156a7bac72f43,0,3,550.0
103.0,,0x9f44732b6b64dce6adc5289d54f7448405f4cb5e,0,3,817.0
150.0,,0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1,0,429,774.0
1609.758155,,0x33a7078653790bc525ef10327d89cfffe3413f02,0,116,74.0
17946.222818000002,,0xea5c279ac2868ea2286c2fe5a6ce89740649967c,0,196,970.0
225759.823157,,0xbdf481e12bba6426ddc4f92f0c962f1d20fe6123,0,152,1401.0
3504501.5226849914,,0x10d88638be3c26f3a47d861b8b5641508501035d,0,0,
16166.18098100002,,0x44d9a02ca555f13eb7296dff696fb4ec93270c56,0,414,995.0
3788.4847720000002,,0x8db8afc83f813c5738872fbddd96ed30a3938d91,0,110,171.0
22222.0,,0x79b63d1077c2f12015397a0922e516c1f68c0ce5,0,61,1506.0
321.18828499999995,,0x2c15192f19e08104e870c3ba7480b14fb3066171,0,149,1045.0
2234.058006,,0x377aacf0420fb9b132e95b64a43232ba054eafac,0,78,1295.0
100.0,,0x5f76cdb90d5e513aedb641742e44fc485f78d13d,0,6,960.0
1551039.463449,,0xce0e116517db2a06c89cd56ea1d5c372d813e769,0,6,663.0
11152.0,,0x54ce9cffb1f860691383c10f763d571ca6963407,0,115,664.0
827.663311,,0x7bea5b4b041ce17e512362a05e5a932ab0718401,0,0,
2499.3278609999998,,0xdc98a85a276666e4c5467862abf51d021d186fec,0,0,
340000.0,,0x33569c101562e1faf5b24581057e5cee4c8288d7,0,4039,825.0
400.0,,0x0c08a20613c2e65123a62786fc13267711c0ce6c,0,8,1041.0
147.059407,,0x27616e482b80165a6dc24fe4fd1eaf4cbcdc69d2,0,0,
1000.455342,,0xb9379fe4c06b1866f98fba180f55b3302d24cd0e,0,38,823.0
4571.952034,,0xccf8f4148b7ac7985cd34642af87ee1485b5446d,0,2061,898.0
533.0,,0x73c58f6c8eb8bfa4c55b9e7282ba05d9c76fa3fb,0,0,
4950.0,,0xce8f1b28ec8af6d9eb39cc0adad6525b1b766654,0,0,
114.209599,,0x2a17c4671a5123fce6b55ab64fecbd455d1eff05,0,7,859.0
170000.0,,0x87d48aa20cb1b8d6972b1c94475161c8ad1334dd,0,613,327.0
10003.0,,0xc0cd777f93bbe3b5a3d665a8443fe02c000595b3,0,17,803.0
262.38671999999997,,0xc10f089a24e5c0522ab1fb350c1af0331d432d3e,0,17,863.0
1003.0,,0x193268ebab8d37c175857924eb4a5ecc01e9752e,0,3,811.0
512.00001,,0x1d4936b414c4a3baf9186b12985679d22a286af4,0,46,680.0
144.218378,,0x484bae90cac8e1b57e1d9d06daaf905a70410a21,0,0,
165080.097609,,0x34afdddde003bb2d5a45151cfa037a32ed804173,0,17,149.0
2000.0,,0xb1ddc6cdcf993b43af2e00ec9424aeaa40b78903,0,14,124.0
410501.28845199995,,0x61a17076f014fd248d72258bc9ccbaeba49ccd8c,0,2872,995.0
29733807.837229002,,0xdb38ae75c5f44276803345f7f02e95a0aeef5944,0,0,
2068033.4847730007,,0xf7a57c555e13a2a6e76e233522d72578e61ced2d,0,0,
670218.843751,,0x3bb892278efe7e46356cfbb86fba2dc5e569d79a,0,18,691.0
138.55455400000028,,0x9597814edfc269d07f412cabb15df9f875040f84,0,5,774.0
100.0,,0x59f1202c2999e24a8bb25e25adf25866047a3bc1,0,158,245.0
170.9,,0x4f0529f0fee3bf3f4395da0b42d99d4b67077885,0,15,735.0
399.13627900000006,,0x8ba5067e59e8b212b433c90e5cd3e0cbcffbe515,0,57,1303.0
195.925562,,0x43c6889a8b95f2d1bd1cfa8ad6c22a5672f91e7d,0,4,718.0
1314337.956309,,0xf17292312459c5888f0339e2e16340c027ae52ec,0,0,
1318.310154,,0x1ee10aeaebc6336b813daf9067248fa90de2b589,0,904,1316.0
100037.893124,,0xd971f33c5613a6102fbee7011625f1c901e5dbfc,0,7,1059.0
497.604004,,0xbcd6b70a23aef58dad52e1ff97f3d50a4da6aa93,0,19,873.0
600.0,,0x97020064a4a8c70e1de7177b3e8b6c1c59fa8045,0,0,
303.0,,0xffffa8a8d40a185bac7bbc57ced065c446304ca1,0,6,816.0
106901.029765,,0x8009aa111ccd43d7618f82ec6ea31fdbcb3286ba,0,11,677.0
7062.166093,,0xcef1b3f053a11510169a6b882fe2b66e10358be5,0,6,1846.0
1999000.0,,0x61880fdc75d754e4f8ccb442e3caae1c2b5f2b6f,0,51,423.0
103.0,,0xc04f357d55ca0070ef290e3249f05f15da860eb7,0,5,850.0
1000.0,,0x869d500ffb5fddf8251c6242e3cb5690984c3710,0,2,826.0
1000.0,,0x3cb93adfc80983d2bdd996c6334bb1ca4f755ca7,0,451,1554.0
199.827205,,0x17ea92d6ffbaa1c7f6b117c1e9d0c88abdc8b84c,0,1624,1115.0
