owner,n_sells,usd_sold,dumped
0x8fefaab481a7be045239f5ba177630112e8b39c9,0,0,0
0x601bb6e735003929ebff2fda634287bc77a22b43,0,0,0
0xdff1c32df1301433e64883081aa1d7f2c09b9b09,0,0,0
0x2a611b1251096d59846765297e8af43e74be3c16,0,0,0
0x21bda2799baad94652e90f739d45b8ea5fd93f4b,0,0,0
0xacb37de4f14a14a99ac85f9a8f381f78e149a45f,0,0,0
0xd4da8c61465b8e840229eb87fafd26573a4a20ba,0,0,0
0x452905e1ea69b22ea7a2ff508ef739999bcbdbe3,0,0,0
0x2dd6ad357cd066a291bfec2343d0ca494c9f5bf4,0,0,0
0x85691358df49837ea1e1f4e64b7b57878335403f,0,0,0
0xd67580993b7d5160111916326ece9d667aeb41b1,0,0,0
0x7f8d02abf9221886baab9d6e2a89ff24e224d62e,0,0,0
0xad3e8dbd5ec7a55a44cc2ff15d6c77580513fd01,0,0,0
0x50331dea32bb0e3127224494104d765bceb81cfe,0,0,0
0x679824d755b054a2a50358008472a6f400740319,0,0,0
0x9e7f77a6003dfbcb1c17117975ff85f69123160b,0,0,0
0xcfff19d5e1dc2873b36fdb535b81ace9cdc8dae9,0,0,0
0x5c6c6c9350591c582e3c85fcf614ad13dd7b56d5,0,0,0
0xf677e155f96c448102d448f64b23acef8e74e4ea,0,0,0
0x337121ab97ec52daf36845fa6444be7f9bf7fff5,0,0,0
0xb9eb24a2e77a18f54ff9b7fc941ee9085a130d9d,0,0,0
0xd908c0b12179b009130eb724473d88511af8810c,0,0,0
0xc49341dd2e7141790943936d2c35aaa0d0197864,0,0,0
0xa8c7563c130a547583ec439cbebbdab6b512feec,0,0,0
0x8034fe0069d685069eaa9e5e20978e87f50e0d5f,0,0,0
0xa57bf5ad930e7c576f85f8b134f740eaf0c93899,0,0,0
0x11aac19b8ab7e06db51a21a68046b7e13238f758,0,0,0
0xf0bc763e0a6af4784a36fa102220ff60ec651f9e,0,0,0
0xc7be75e443a85eae5f128ef41eb18af37fb24f25,0,0,0
0x2f2fce05bd2480c80f299b5be4c5db3d7e79959f,4,122414.8373934897,1
0x6b273b3de91e62b3d3ee7e49802e95c238c474de,0,0,0
0xe3369c94757681f339d032ec66aa2ac59e9a7c26,0,0,0
0xf8f6d28d4a3aa8709d1bd244f261ef3e11e8a0e0,0,0,0
0xdf634f7f00541c6eaa26dcc61466bcd3eb14a7f8,0,0,0
0x8a0e8f1a984a5dcc348d2c4e3d6222c93055fb4e,0,0,0
0x1d2c1f42c821b900c652a741e39fc556f0869740,0,0,0
0x4258eaac413476601f04747c65529d182c1e1018,0,0,0
0xfae3fc2ff18e0a072452af95410e8b9b43654802,0,0,0
0xf4825b1c9a6c8fc2ecf454b6245c51435b117d53,0,0,0
0xa7ac9ab4b6e2a1298a29e44439900ca95b52c1dc,0,0,0
0xc1fd1db8c53174efcf5ce5284068764148f00e72,0,0,0
0xb96e1c1431da99bd97a2a3b26ef7f5e792e19157,0,0,0
0x3106ae092801cd7941c165c945ed1a8760a80000,0,0,0
0xf4bdce8601690808643e29f9b01c3b6932aa05e5,0,0,0
0x390fdb0526242c3ec200ef1a6a65955e01a691d7,1,502289.93484100763,1
0x2612619eb3f7e850f5fd95c75d48dad0bcbc1495,0,0,0
0xb68c507f7602aeb39b2c0f5e0a098422ccdb3b39,0,0,0
0x60a6d69802239e8678f35cf3cff8af6d64ab4088,0,0,0
0xc87374d34e66289005324ae0457fca898e823c68,0,0,0
0xec385c6a991cad9fe23e5b855526e1e44a1d5b9f,1,3365.5768610532996,1
0x1a695b6e42ffe2b4d5e37463cb3b2bce2ba0a050,0,0,0
0x11bb97923209df97e8c9839e1e394798cb0c0336,0,0,0
0x829206daae68443161d917d5fbc8856d1b7252a5,1,118333.78051908959,1
0xb0000deb65475ad94b3e91321d140ba5b35cfd45,0,0,0
0x28309410fcb580eecbee6c2a48eeebacfd73a106,0,0,0
0x4886a7e2a63c573b348b1c5cb34464bba649857d,0,0,0
0x3f57ebf74ce3fd354785c2f65752b8f856dc20d7,0,0,0
0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,0,0,0
0xbf0716d736c4767448fc095ef21c88e93510d99e,0,0,0
0x2047fea4860cc8108a7db1bdb232fc10819ac87e,0,0,0
0xfa30bedf9430987923087df8dddbe6aab66498a2,0,0,0
0x25afec12ff9b0071d226f0ef0322f3c4f49cb931,0,0,0
0x4df97f293c01a2327690653e4b685cbae6627840,0,0,0
0xb4b583e5989679ef96c70f131046ba7a63fc0060,0,0,0
0x234beffba6119755f4451e8628732681f3eabd63,0,0,0
0xc28485d032946213271e316e826d79ece8f63451,0,0,0
0xa9328ce85c8548230e6277f662a920af89d566ac,0,0,0
0xcadfb37bdadb4a5d486cfb1cacbaa76e54e1f2c5,0,0,0
0x6afdb7641182be8adcac0a9bf51a8348b5f8c47b,0,0,0
0x24ae4455dc8e603d8e1a4858b2c7aec12ceccc1f,0,0,0
0x7c56499b5c898a24a91ad0ac58fd07e6d359d778,0,0,0
0xe6c486eb5f5cc2c64b53ab6c3942986d648c9b89,0,0,0
0xffc52a1947145055456a972c6837757b08db849b,0,0,0
0xe718bb18d8176659606b3d7d3f705906a9d3e1bd,0,0,0
0x5a27d268e830655e908a0a2c3b24f572695af5e8,0,0,0
0xab40153a8749b34b0ca46a5cac8490dbad53a61c,0,0,0
0xb58647bbbdc883b71706f6a47714c55fff68b310,0,0,0
0x5ec2a4f4ee7b6fc9248cf5deb1c827b3508db6f9,0,0,0
0xc7a53bbc9185a1d7878359003254c244ae83c60f,0,0,0
0x7d964297869a22f9b116fe3f68c1090d4d708a77,0,0,0
0x63112b732e20f7015e4e362b9e66e1bab211689c,0,0,0
0xb7732623df9794e83b90c7cf5ce644688a0c1c99,0,0,0
0x7f6febc3b91423b2b49838a2eeccbb2fed1aeed1,0,0,0
0x75c470eb926716707635a7e4bcb3893d77bf1713,0,0,0
0xa7d0a10b05128ede73265fe8ede15860baf59066,0,0,0
0x98fe8a697ce333491dd881032fdfd67e2eb4760c,0,0,0
0x99ea53af2b3deab7842f0c6ac45e7ec9087d0c8c,0,0,0
0x6e2e1739da1038e5a47a2bfacd9e29e0a29e4f97,0,0,0
0xb3c5ddb2c29f51d0beee0955b4edcd8e859fad4e,0,0,0
0xdb1a6887e9826b1b1f7ed2dc981739ca116d4f27,0,0,0
0x0ea24799e58266a5798e334faf50f8f7b7ff2db0,0,0,0
0x1d261341130866d89f0cb95d7e32aea34f127e27,0,0,0
0xd6ddebd4aade736cb5b26bd0bcdcf30680c514b5,0,0,0
0xa0b8a82be3451c881966d7406bdd102bce353668,0,0,0
0x20288c00bff0a616a1ec9e7d351948f1ef77b974,0,0,0
0x1d2373b88864d673585d50cdad512452508396f9,0,0,0
0x034a5f8678455ea078021e7a5b34ab7ef210674e,0,0,0
0x77a0b47b0f7980ac4e80f68c62294fa5177bbfc5,0,0,0
0x049864e7cca8f854097e5176ce7586f0c88ce095,1,88.169256028368,1
0x4c82cca373c0b19f230a3f291f7e22d9cfdc6343,0,0,0
0x6feca963af1962f301bd9e705bbe8ede8ca57bbc,0,0,0
0xf0772eb66bdb39a953273ab1f8a5a086db247d3a,0,0,0
0xfe1eac6938f6fcc02df3cd6bafeea79024a542de,0,0,0
0x7a9a70bd3382d57faba7b9105c5335471a17c30f,0,0,0
0x5b3b4aefdcbd240b34e0ed67d1f292ab2da9b279,0,0,0
0x9e05ac779c123b204936fdeae4a25d6f1c7b7e45,0,0,0
0xcc1548c90e978ea08c03ad37ca4861bce3721020,0,0,0
0xf4c2eec013f67b543cedef17756a476808b33487,0,0,0
0x9ea11561bea5bb64abde6a833601296170f2828c,0,0,0
0xd19e46692b687ff54c941cd0e0e2883259c7e01e,0,0,0
0x750b482c447700d5e17c0b8e6178a54e3769ece3,0,0,0
0x700ba21ff04a8ca6a81a5aabff79734e8572bea8,3,1541565.3977026092,1
0xce430a8f1382e7a6156064779515d36a2c5101af,0,0,0
0x8351a1eec88a695867f5f722635a782a7b10c6f9,0,0,0
0x48c249375c79904e968c194b8ac2fc305f665436,0,0,0
0xc265b25505374f6a04087748191773793bb937c1,0,0,0
0xdfbbd131944eee7c2d29d1ce975f3dce99eae689,0,0,0
0x0d2fc403c3d157474b7ddbf4284dc16f6b6926e0,0,0,0
0x59ccb8fa7f0925ddb1b78fef16f0a44a8be794f9,0,0,0
0xe338a18f6bf0ff56eeab9608b9c1c7d96f5313da,0,0,0
0x722b45fe193cc3d2e744b9e6e401783cc0151ff4,0,0,0
0xb286d164dbf1f799bd091a706abb52802dea41f9,0,0,0
0x99e9891ceb85b9eebe2e29a2b525d3b13a5b390c,0,0,0
0xb474cdb7fc7e74e64d393d2e93201dbbe8544583,0,0,0
0x3c00d144fafbc6da9681a1dc0625bb0eef6467ff,0,0,0
0xba77fb092e707a5d4dad10c4a26407ec272560b1,0,0,0
0x464d19bb970ff3a27d2f5404656c4915564dfa41,0,0,0
0x7f0450f5987dfb980aa3b6621f6a9582e177075b,0,0,0
0xac7c01ef7dfd2bcd6dc4cceddbbc46f98ee56314,0,0,0
0xaceb5937e4057139ca1deffe9eb726d9ae6000d4,0,0,0
0x05c0f2d1978a1da91e5d82b8935c610b3f93f36b,0,0,0
0x7288e963fb02644b80993702febf0150bbf585da,0,0,0
0x2ccbe0402790457f63e7fd770fa11d10612243f2,0,0,0
0xab793eb690f5c08d5a941b276af5a2fe6defe79f,0,0,0
0x5e1ebcc0a777a643170476f8da432809b3a9939a,0,0,0
0x5f8db6a165b34d3c7c4eef1e690ef98faa503870,0,0,0
0x63171ca759ee4b168aed9f90c9ebfdcc3b603839,0,0,0
0x6dbf65020e3af3293e46c49591670f4bade9bbcf,0,0,0
0xfe93a555d1e7705ecfe44f81474fc5daca489c2a,0,0,0
0x2c0120758b7e5195922a24f22da6684cd2d1b7ea,0,0,0
0xe7eb077d77f09b469b2ea8548aa860b137039977,0,0,0
0x0bbb1c8bb6edc06bbceec3b03c9428f9c13f92ce,0,0,0
0x63fdb65cca5a9e66b7f8d925758cb935281b0ad2,0,0,0
0x6ea1965c4e38661036f6f98790d922f7bcc478a8,0,0,0
0xe5ee2f57c15ed26b297f17eb7d10825f2f2c2293,0,0,0
0x3a2da971984d61759a8a8518e85b9f7feb5d013b,0,0,0
0x002d7b197fdb0701713769df5ca0edeb1b2e988f,0,0,0
0xdc0494047af8bafa888f8d5fc025f6d66dd0634c,0,0,0
0xb9cb2794c42fca52f967d6171609f1d14dd5df8c,0,0,0
0x5c8f05857eca9714fb5da193ff9ab7aa07227418,0,0,0
0xa15ab90504458d89c58e7e9347320a344f590a87,0,0,0
0x8b139211fd5f39c9f4943d0c2039957e8609e960,0,0,0
0x278002dd6df180036b405b2080bde1f656b54174,0,0,0
0xf25064ccb62dcd7fab1d803a2b4d191d333442c6,0,0,0
0xa776008931c4b245ef57a97e2d21e3ece7411284,0,0,0
0x6df672b682188ff9c8b11980d495f25caad2ff9d,0,0,0
0x98dee2f43682a89f1c8405adeaadd47ba2de20cf,0,0,0
0xaf676a9364d841d0e70569560e54ded236841196,0,0,0
0x1e03bf06e248ffa3ac32f6ac3c772817a174ad54,0,0,0
0x662da260e97c047e35247a7c7660656b735e8ba7,0,0,0
0x581df60f8b3dac4866493496f631f9d7ae0a08a1,0,0,0
0xe9b07046a1d765c5081c5e015229f418ea11eed7,0,0,0
0xa22946a48253ac303b5b765a715f92f27f44d37a,0,0,0
0x2cb97dfdcb93ea3d4534739ff34fdb2665cc98a7,1,20306.339202055977,1
0xff29f75b1180f9a420b8d7d96a47b808f47650d2,0,0,0
0x3ff49393677822c6830e18fa8901c5b950fbba00,0,0,0
0xd96acf43db95506d10bf55e00df2fa343314092d,0,0,0
0x1dc10716b02f388a865f6a1e6d4be4003fbef99f,0,0,0
0xd2ee5f031500caec3a93bca13845acbde3745aac,0,0,0
0xca5742fd3e53d942b6333d0ca30016414abfc1dc,0,0,0
0x400af1ad7ee1b84e89f133b76eb6e2eeba225bcb,0,0,0
0x3a080a44bc5a115664a4469ae2a41c852c32b2cf,0,0,0
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,0,0,0
0xc5c64cdd200c342ab292c0f9f3a855183524382c,0,0,0
0xcf21f21937f520b22955a1a4c523e2bb94954c80,0,0,0
0x7ed7888f3bf70ed07f94fd7381d39476928331f7,0,0,0
0x2f6edaba2ca111188791b60bf392dc51b6e3a6b4,0,0,0
0x414a26eaa23583715d71b3294f0bf5eabdd2eaa8,0,0,0
0xb8ee2a367c4e7be085b5b00f9a01a0935fa5ca6f,0,0,0
0xe35c3d08163da9bd4efa00879a78504d69820b5c,0,0,0
0x605e2518f10be4d432dc0a210a50f661b693a9bd,0,0,0
0xbd487d7b97ae23e58da6444d05c03736cc721a49,0,0,0
0xa3c8189ee2d8c72e658748b16269684fa9179359,0,0,0
0x563ed87d8818f446c29649de2f18eca87f6763a7,0,0,0
0x70db68a186672ce3b48966a1c0108206fc6fcf76,0,0,0
0xa1b517e139d988ba3f0c48db3bbd950d5bc89141,0,0,0
0x26c7199e9dfe0e0c73cf890c96893de0129062cb,0,0,0
0xf8fb4a59846217eea1a15f5b776bf0b76b28ee67,3,28363.25123261669,1
0xf48858d49ffde429e7fb37fbad12898b181ce434,0,0,0
0x130111927e4d46b15919177e3f83869e463a815a,0,0,0
0x17d92c462e556051ccc68d09237be6ef9067e81d,0,0,0
0x52f0feaa424fc209625f87f6c39ee1c1fa2440a9,0,0,0
0x0cbd39f71c68dfe81a89d39c24100f44374282d7,0,0,0
0x7a8383a79488d0d95f24f40e2783b5e9ab2698b0,0,0,0
0x5169963e014912fba9db5e68810174973b8db1ae,0,0,0
0x1849dfdb57d29ff1201cee6fc89a74bdd38f378b,0,0,0
0x81da2c8c03991aac79d9e7c6abf0b4d3dbf61bd9,0,0,0
0xcbd40bf379934878c9c100136cdd047ec1049c83,0,0,0
0x25645ab5b24cc7a84cc9bf3d04e2f0f9eb78a41c,0,0,0
0x607a931333eb394b612ed1b47356c81c420802fd,0,0,0
0x8b1ea47e37a70e7feefc6a6945a4a7272a7934db,0,0,0
0x15c48645ed1e9d60b8b911ded60fcb6c42150604,0,0,0
0x98ceb88a410bb9f53af2fd1164e8fa6d8ff3a532,0,0,0
0x2491c545f4fda60dee55cd77b5fb9d6a51995e53,0,0,0
0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3,0,0,0
0x4ac979b324806a96f529a2e001bf7a4df3821cb2,0,0,0
0x9ab283e2b3ef9127370273e38febebda817eefa0,0,0,0
0x62cfeabf011d8c87e7396e89e87a67204323a830,0,0,0
0x98661c8063e86d819304be53a9d42271b4a8ea3d,0,0,0
0x5b6cd91c3874cee070fff1e61e93962d30a35a42,0,0,0
0x55f3b12fd0f7dacc6277116e8ca56b5d54b9ab61,0,0,0
0xfb5b5c9b2bc822f8e47c29f826ca610c0ccbc87b,0,0,0
0x767ecb395def19ab8d1b2fcc89b3ddfbed28fd6b,0,0,0
0x34eb3fb02af6f70a3de987d9ba173a3988853fbe,0,0,0
0xa657ddfc59fd036a59b514ef03dbe8a2d17280ea,0,0,0
0x75b5100c37e6c2d9cca67f3a7451b3a366596905,0,0,0
0x9ce21324617b6b573e75d28580dcd5a88c41b4bb,0,0,0
0x4cd469645a45648a5775e222568af09be79d8e1c,0,0,0
0xcf6f0a109b5f98f99d722275c64776fa159cd236,0,0,0
0x4d51a39b4b74502cc5016e15e9106327936e3c5c,0,0,0
0x861a6c03c5177e32579a1127360e9b735ada745c,0,0,0
0x40f264c803b913ce7769ab4319b371b95a072103,0,0,0
0x94e821419f49dae445803f3b29b509ffdd41ee5f,0,0,0
0x48a7318111345c91bfbf9d248d922be4e8a3dd62,0,0,0
0xfe34389fef1b83809b9625a14c52f0a4b43d0349,0,0,0
0x561e529c17b6b5fce90addcc865499fa2f51a321,0,0,0
0x484ad677462deabad2d3d4b8830c4dc4655011bb,0,0,0
0xe273d53eb3e96f83b736cc1c51fe0ce90be57c31,0,0,0
0xba62a05e3f0babb2e20ac249939586890ba16cbf,0,0,0
0x02429a7d431433106fdd5fb72e86bc6677159224,0,0,0
0xd3cc80f4147ab7190c6380202ef58bcb220df3d7,0,0,0
0x52f5281eac802d694d9ca6107c0d84570336ad33,0,0,0
0x37d1ea02b0ece0fb3dacd345173a8d6b82f41bc0,0,0,0
0x74d106ca353e09a94b740f0b4fc9806a6a78d079,0,0,0
0x5581a795ab545d658058926cb5b9f1f6974e0a86,0,0,0
0x918e8270f306d07127acc50c00ee69a983e08fa6,0,0,0
0xa9fe4a36739c263c156b6ed1d322265043be74f7,0,0,0
0x614756f213bd9cb1ca334f791e2b0ca8b214bd08,0,0,0
0x4d2ca00532ce272c377a4dea82249055ed460fd2,0,0,0
0x72e6ed5dee9dac09477e3d8c76e722c57ee1d6db,0,0,0
0x66d2157e17005ebfb7f9cc207b6310ed7dcc16c6,0,0,0
0xb22d204af671f7f1eeb5a252cd0f4ce68262b02c,0,0,0
0x316a81e97eb7a93147a90e61275472db0585d07c,0,0,0
0xba98affb718b7ae7a5e9881a806306a8604e2603,0,0,0
0x62b4e77ae150047032ee7e9243ac7b86be13a04a,0,0,0
0xc59a83e60c721ee7a9951f5a48813227a42cbeb5,0,0,0
0x35ee60bb8321eb55337372dd8dabaea675c64f3f,0,0,0
0xc084508124a8b76e44a07418a92a868394153771,0,0,0
0x0d96ba407f116e49775f5253c5148e4b9f4cc457,0,0,0
0xef9e206a0ab359ae92c44af6403a6e14877d6724,0,0,0
0x723465153af1ac158501be8a66acd40331c98b51,0,0,0
0x811b3c2be94d09d7142dc4bb88a9cb15f225b40c,0,0,0
0xaa22293da627f439c14c81df4dcc537791a2dbd5,0,0,0
0xbc313ee485c85ad2d373c74762ce503b9a731606,0,0,0
0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0,0,0
0xbc235acd7c3e20ec055d0689b1904a5ab3812e7d,0,0,0
0x9e8a101592d6931eb3198bc3ff7ebf95a1e8a836,0,0,0
0x6847cc1a3b3232832925ff7e8ecae9ef96b0ae6a,0,0,0
0x47a0d24b34889277010026892b7612143d16bf13,1,98.99940000000001,1
0x717c4624365beb1aea1b1486d87372d488794a21,3,7881.013995111798,1
0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0,0,0
0x783d84d175bcc6312520ae45daa15c7eaab75b28,0,0,0
0x9f4c07ae232a074dc732bfff17cd9b679dd7c9cd,0,0,0
0xfbedefe3bf9640dfdd4fbc38085c9cca2df09ec2,0,0,0
0x4dd5d66b6c1e77ba8dfcb88c90831d247ca8e932,0,0,0
0xb6b32ce1e0acd9045c722be3377df15bc0611f51,0,0,0
0xb4cee984a202dc22ba831e544b73e05dbbee5486,0,0,0
0x7d189c4a633d6b56e40b0b4f4030d5578dbed108,0,0,0
0x03be75d5167e50c65bef13a0d8e5d6ca26d0f8c7,0,0,0
0x46a9dedf7bbb4f420f4fe0aca9d225e4555109a8,0,0,0
0x4919f5da960edaf34b36473c05a543d4c18bfc15,0,0,0
0x208b82b04449cd51803fae4b1561450ba13d9510,1,15598.7026847316,1
0x2686544ed0149b134b27009958788cdf4ca8c064,0,0,0
0xf11342463cb5db2c8945969809d87152aed13868,0,0,0
0x0ac96eeb2f05681eb08d06e350e42ce681ec5bb3,1,39924.148376967736,1
0xcad18d86504f935494117e3bc0fb67cb325eff49,0,0,0
0x0fa0a7f22ef9dd169320d3d979ec68f43b34f2ee,0,0,0
0xff567d258ebb7dc73dcd9f7068b0b3ced8c4c138,0,0,0
0xa0c11a8d1c3f548830d2e7e1c38b554a5e9d8b1e,0,0,0
0x6da3e90a3aeb11353e54c4830a7903947e519bfc,0,0,0
0xd32aa5102a44fd9517257473f90fa58320d119f9,0,0,0
0xdb7396f39f4d8a7cb895a628f77b7b86bcdd15cb,0,0,0
0x78edda5728849a7c7d971e7ffd1cb738476cdfc6,0,0,0
0xcaa06b887c0f10b04ee353636dc97bb5d9a812b4,0,0,0
0x856998b71de544fd3e82790064f5031d20eae45f,0,0,0
0x83f96a442cd9198453efd2b22681e77b7f2da648,0,0,0
0x35ae6b2b8669b0eb5e182b302a1db94686fbe035,0,0,0
0x271cd2c5c0536ecc2044f1c110d6c40b8b082e63,0,0,0
0x9380af001020753086ec95588745a6402cb28204,0,0,0
0x799315838a9d9c458c7f46a4f9d375880741dfd3,0,0,0
0xce8e8bd8c44f23ba593b3937e99a4fdb671bc380,0,0,0
0x6240560d8eee0012941fad0be8d59a5c75c4baf9,0,0,0
0x0b32ed45e001e1ebca36d45138109cf01cc4f4f6,0,0,0
0xf60d7936a8f4795f8fc182d142bd33583d7461fe,0,0,0
0x05686125332b16446092a00ec302d518dc950630,0,0,0
0x9597d4f74a07da54b7dee0f891e8e22e5f1fab29,0,0,0
0xf565ee3416efa1e3b0efdbf182766c18b265748a,2,18846.031345093623,1
0x1545c554a6f9360cc9d1e22562f9ddfb390b2024,0,0,0
0xf62d5196eacb1c3cf0048d8962c4ba77e78a12bc,0,0,0
0xbcd8fc34307cc53755b6082c41b6ba643fbc6f99,0,0,0
0x0fc73d5df9256ec376f31d82f5460e48f314b918,0,0,0
0xf0cfd621c8aaa309b4dc3f2ef6e1fbe32a7fd30e,0,0,0
0xacb0c724941e41e0dba8752bbe4ba1685edbe541,0,0,0
0x8d61ab7571b117644a52240456df66ef846cd999,0,0,0
0xf5b770bbf8a8dbb24a33363d534a55747f84902b,0,0,0
0xf48578e2fdf3b098bf0c6c4a5dd1e023c47bf04c,0,0,0
0x7078d3b675b14ddd824c401859d782f05acb88e0,0,0,0
0x4001c198000d559b3b935062eb64c77548b8ee1f,0,0,0
0x901af2f2bc8e7fba5150daed0d8017e0c0bafb00,0,0,0
0x90d96e3f32d5b551b1419fa486cb9f9e837ced16,0,0,0
0x74c1b98f8d5cb6a6cc5b36e57d33194a2885b259,0,0,0
0x2fece603b2cc27ade82ca8ca7c9e39f7f940313b,0,0,0
0x411529d03c511228a49322f3eca2b310b1dd08e5,0,0,0
0xc75e139557bef3b4c86c7dd1b61079f23561b0da,0,0,0
0x0f70c8c6236f4335b791637b8603f711f9829a27,0,0,0
0xf0f3808163e8b2cc8cd9d0d17e2f2e858be2c051,0,0,0
0x29bf02c855fabe805c2f74d8f4be02d060e1306f,0,0,0
0x9de27de0b0b21fbbc72b0e435353a35f8a5cff1f,0,0,0
0x1dca9ad259fac5941292eec5be6c45782b91b3fb,0,0,0
0x4533c5e0271ff4e1cf254a24f9590007fa18606d,0,0,0
0xbda8e6570883b635262aafe6fefb59fd49b64d6d,0,0,0
0x479a4374eb86988380eb894a182ae87fc86de5d3,0,0,0
0x6ae40b5bada52b0c4f6efc1653848e136b600392,0,0,0
0x8410cb6c650f6cd33e39ad1a785c2d8e03e10890,0,0,0
0x76da9f88e63a85ba8bfa19f3821d5a271753d3dc,0,0,0
0xc2261648f268c46f20735b2ded89441ea052e309,0,0,0
0x81c8653fe5943a7504aa6daf4b25f501f37b82c5,0,0,0
0xad866ea52376ce9e4ac3346cb73daea812255314,0,0,0
0x4e135eaf946157384efbc4e3a22d7cd60fcef9f9,0,0,0
0x234f4e58df75cae6ef10c4635a22ba5b52dd561d,0,0,0
0x70f4c4a9a94fddcbfee4ca5b527402e30458f82d,0,0,0
0x6f3ac3d67d0211ad876e32916340f3cd22312bfe,0,0,0
0xd6dbed6297b539a11f1aab7907e7df7d9ffeda7e,0,0,0
0x236511e76f6d333486926a446a791c2326e628a7,0,0,0
0x7e86198eb7185a5e15174b65131b95265800ba73,0,0,0
0x0f20108fbc3b1d760aaf1594d11f02902257bc64,0,0,0
0xbee5b223c69c353df90695396d3b7e965cf1adbe,0,0,0
0xaa40cb43f78b97701d0e5981d83822ed77dd57e9,0,0,0
0x1534b85c4f578cdcb3ae578f4c4ca4abd16c66a3,0,0,0
0x83bc7e5785f7cb2a114cd3070ef820577a2d8888,3,128310.66390731624,1
0xded69068a94776a23f5bdafc6b4c6894bc88e82c,0,0,0
0x68c5010f22ce9adc655b8f94014768cc5f071823,0,0,0
0x0db39eff0e203199f74cde4b66ba7d4869523b80,0,0,0
0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,0,0,0
0x013123d304b5ed2a0fb26b0af5edcb688f8934d3,0,0,0
0xde2b22d9da8092c6189a362ff796dfa842e58dc5,0,0,0
0xbd5bc121f9fb413d77fdf39f6a2aa45a9d8bd6b2,0,0,0
0x8ded09ffe3110d353f02dce34fb56e305e6ae4ac,0,0,0
0x2348fb97d600cfbc0882cc95a5ad155dc8a42717,0,0,0
0x8f3aa7b8f863c26c5669830b2fe013a9a6d60bbe,0,0,0
0xa2621c9994d25162946833d48589b8233a04ab46,0,0,0
0x1a5abf0d03486a218138a6bffc40c73d3ace96f9,0,0,0
0x2305453ad00fddc31e2ae75bfc5264e7e08fc557,0,0,0
0xb18bc3fc909351c7e8916a5f9c75942156fc1b7b,0,0,0
0x324597ba077df37fd4761e0db96e8d6f85300b85,0,0,0
0xc033dd6c312407ce5e8f0a199088c50b3b83bc47,0,0,0
0x6a129a13f10e80baae45cc8b437f77798eb78ad4,0,0,0
0x19c897d02b4e90bfc4a2150994a084f5c3ccd29f,0,0,0
0x3adcaff336ccd0356c07eaec487c2a2ab4f33c72,0,0,0
0xf4248e051a68590eb9688152af2d19ef830d09af,0,0,0
0x952c56a8a80796ed18de580459a28b6cb3bde957,0,0,0
0xfd2ee19a408c87f68ca8881bcc218707777c1b72,0,0,0
0x035581f829cbc64ca734aec08190521ad6d5dc42,0,0,0
0xd18001f022154654149ed45888c9c29def6d3ce6,0,0,0
0xf1c940e329721603accada8f174da5831ed89635,0,0,0
0x2f0d21d91ed0367a8a1b40fe9176da3175b4a4e7,0,0,0
0x645c4c0c95c1aa6ef25d12f4a25038ca9b0c6cc7,0,0,0
0x529684c3ac8d73913d08f7159711968758a80f5c,0,0,0
0x091c22b75c478726f6752fcca80d56e612c11d53,0,0,0
0xff2b3ef114046ee53ff987ad20df835c8f7e4c57,0,0,0
0xa59c963ad0fb3e3544dc902f5c72ce4b38c7f7fb,0,0,0
0xe44b88dadbac54ba75beaa07aae99b243b0b9f87,0,0,0
0x9bf2ba064a7bea4f06859beaddaf1852bdb42849,0,0,0
0x744ce174630f8a63c0ac161e222e44954bb9ce52,0,0,0
0xf32ce2ef2c4284b1cc94c7c5f15d803d1feb0772,1,5245.090884180705,1
0x5f51659111ab8e9b3ec361c7ad1c4445ca26abbf,0,0,0
0x3975946b88ec92d111bdfa2a057f2a0ceb55c315,0,0,0
0xb6d1a21bc05aa6e1c0caa423b0ea21f5d0ac885e,0,0,0
0x328809a567b87b6123462c3062e8438bbb75c1c5,0,0,0
0x2465991130a53b3e9a21cb100211365249432d41,0,0,0
0xbde84cfe29bb818c5ec2b2b9b803a052be9f7147,0,0,0
0xab227893feca671ff802aa8e2ded4b06784230ea,0,0,0
0xd78ed01ab3b0ef3f7ddfb848cda0d6da6d86eecc,0,0,0
0x878efb723f4686f5e21f4341a42938e788058507,0,0,0
0x1f02273c59625e5d81ff22d934ff2e00dec44d50,0,0,0
0x5019b9efad7079d9d33067e6c9851e297b69df11,0,0,0
0xce251d7f192486804943a030c3fa7ce3820a1466,0,0,0
0xd585d4aa8a7c56dd8ea03041bd5c2cf08a054465,0,0,0
0xd7e1c9e62acb63dd868dafa6b60009b86712b5a0,0,0,0
0x3bb52b3101324197d765c7e27e79c6b0b5be8bab,0,0,0
0x46c3054ed3a677c50275c26ed5f28b69cc3ba7b6,0,0,0
0x1073a2e63fcbe9acb80b2fc3143a2717be188430,0,0,0
0x5c98d75252b69187a422cc5a68beaac7cda4e1f1,0,0,0
0x7149f1da3df5c96bd77e968ba343bb8eb14ad8fa,0,0,0
0x916792f7734089470de27297903bed8a4630b26d,0,0,0
