day,inflow_usdc,outflow_usdc,net_usdc,n_deposits,n_withdraws,n_dep_users,n_wd_users
2024-03-01 00:00:00.000 UTC,10115039.463653997,3760975.3680100003,6354064.095643996,31,51,26,44
2024-03-02 00:00:00.000 UTC,10632998.814728001,24874979.087465,-14241980.272736998,26,58,21,44
2024-03-03 00:00:00.000 UTC,10070190.347152,3703376.533475,6366813.813677,46,45,36,37
2024-03-04 00:00:00.000 UTC,11650987.505291,8789440.094415998,2861547.410875002,30,71,27,57
2024-03-05 00:00:00.000 UTC,22961442.237021998,17356777.375731003,5604664.861290995,58,116,44,86
2024-03-06 00:00:00.000 UTC,10448281.547558997,11943410.319572,-1495128.772013003,50,94,37,70
2024-03-07 00:00:00.000 UTC,39491006.08066001,37434921.00941,2056085.0712500066,44,56,37,53
2024-03-08 00:00:00.000 UTC,17632290.871693004,21505699.772956,-3873408.901262995,32,84,27,71
2024-03-09 00:00:00.000 UTC,50913833.24510601,51099282.405719005,-185449.16061299294,39,63,29,51
2024-03-10 00:00:00.000 UTC,16339253.941365,19210329.017278,-2871075.075913001,29,52,27,41
2024-03-11 00:00:00.000 UTC,34414711.555222,41284058.093234,-6869346.538012005,59,98,50,73
2024-03-12 00:00:00.000 UTC,24792068.272640005,15472494.741062002,9319573.531578002,70,53,57,50
2024-03-13 00:00:00.000 UTC,19568447.591925,30691593.425905004,-11123145.833980005,57,57,48,46
2024-03-14 00:00:00.000 UTC,12002372.553717,8015460.340592001,3986912.213125,56,54,42,47
2024-03-15 00:00:00.000 UTC,24326583.51865399,12251928.933237001,12074654.585416988,66,68,57,56
2024-03-16 00:00:00.000 UTC,6997277.981498002,19304329.581749998,-12307051.600251995,52,59,42,48
2024-03-17 00:00:00.000 UTC,9119163.30005,14827717.695273,-5708554.395223001,52,74,36,54
2024-03-18 00:00:00.000 UTC,18452185.060700998,16327770.092389999,2124414.9683109988,61,60,40,50
2024-03-19 00:00:00.000 UTC,38638363.59073201,22048006.975709997,16590356.615022011,90,64,62,50
2024-03-20 00:00:00.000 UTC,12836036.022100002,12779113.197818002,56922.82428199984,62,73,46,56
2024-03-21 00:00:00.000 UTC,12115037.175314,7946842.390839,4168194.7844749996,44,51,39,42
2024-03-22 00:00:00.000 UTC,12215061.609442001,3539402.97305,8675658.636392001,40,32,34,30
2024-03-23 00:00:00.000 UTC,15939880.496672003,18783888.332350004,-2844007.835678002,32,38,24,31
2024-03-24 00:00:00.000 UTC,16328040.180565,23995906.620208003,-7667866.439643003,26,33,24,29
2024-03-25 00:00:00.000 UTC,14355468.747275999,18170757.590846002,-3815288.8435700033,46,57,42,47
2024-03-26 00:00:00.000 UTC,20942061.550554004,7293731.67731,13648329.873244002,50,59,37,48
2024-03-27 00:00:00.000 UTC,9402986.837221,14488315.679058999,-5085328.8418379985,33,51,31,38
2024-03-28 00:00:00.000 UTC,14140615.481581999,10055055.544425001,4085559.9371569976,29,54,28,47
2024-03-29 00:00:00.000 UTC,6193007.453901,16216510.333684001,-10023502.879783,24,44,21,42
2024-03-30 00:00:00.000 UTC,7711928.313681001,11475845.812967,-3763917.4992859997,35,25,29,23
2024-03-31 00:00:00.000 UTC,19204641.572111007,676539.3386009999,18528102.233510006,42,39,35,32
2024-04-01 00:00:00.000 UTC,6596857.827568,6911183.12969,-314325.3021219997,20,58,16,51
2024-04-02 00:00:00.000 UTC,29227790.96088401,22523875.288126003,6703915.672758006,75,76,49,61
2024-04-03 00:00:00.000 UTC,12256595.398674,18518986.942153998,-6262391.543479998,34,66,24,54
2024-04-04 00:00:00.000 UTC,15682749.816403,21678525.692135997,-5995775.875732997,34,44,23,37
2024-04-05 00:00:00.000 UTC,7220123.693688999,9210514.846309999,-1990391.152621,42,40,26,34
2024-04-06 00:00:00.000 UTC,10340162.062206997,4577160.248751,5763001.813455997,42,33,31,27
2024-04-07 00:00:00.000 UTC,24974121.072943,27958991.579438,-2984870.5064950027,35,48,22,32
2024-04-08 00:00:00.000 UTC,20257013.24289,15141580.199391,5115433.043499,46,74,31,60
2024-04-09 00:00:00.000 UTC,4379148.829711001,5051022.23709,-671873.4073789986,23,41,19,37
2024-04-10 00:00:00.000 UTC,9345561.230024,12530775.231521001,-3185214.0014970005,37,61,28,50
2024-04-11 00:00:00.000 UTC,9724244.863245998,9787693.887455001,-63449.024209003896,32,41,26,37
2024-04-12 00:00:00.000 UTC,16302687.449794,18696941.178894002,-2394253.729100002,50,82,41,53
2024-04-13 00:00:00.000 UTC,39885307.637395,38746649.72771499,1138657.909680009,77,95,57,62
2024-04-14 00:00:00.000 UTC,12105538.336081002,8990041.289680997,3115497.046400005,59,102,40,75
2024-04-15 00:00:00.000 UTC,12225491.128888004,15782362.186766004,-3556871.0578780007,42,82,30,64
2024-04-16 00:00:00.000 UTC,9652664.782233998,12071959.119215002,-2419294.336981004,40,66,27,57
2024-04-17 00:00:00.000 UTC,5183611.5778,6057365.872355999,-873754.2945559993,27,48,20,41
2024-04-18 00:00:00.000 UTC,23927350.727788,12768755.218878,11158595.508910002,47,52,34,45
2024-04-19 00:00:00.000 UTC,10004319.911344001,6549683.104644,3454636.8067000015,30,48,26,38
2024-04-20 00:00:00.000 UTC,6861577.464691998,1016898.553089,5844678.911602998,18,43,17,36
2024-04-21 00:00:00.000 UTC,1908073.941271,5930954.6328529995,-4022880.6915819994,21,40,19,39
2024-04-22 00:00:00.000 UTC,15477931.297894,13684126.282197999,1793805.0156960003,20,50,16,45
2024-04-23 00:00:00.000 UTC,3145580.143923,12893672.515488002,-9748092.371565003,26,58,18,49
2024-04-24 00:00:00.000 UTC,8624177.371802999,4624927.676158,3999249.695644999,23,46,18,43
2024-04-25 00:00:00.000 UTC,2339748.705245,3059072.888135,-719324.1828900003,22,33,16,28
2024-04-26 00:00:00.000 UTC,11663787.180819,5860729.696688,5803057.484130999,20,53,17,38
2024-04-27 00:00:00.000 UTC,1729783.2279700001,5611367.231181,-3881584.003211,21,23,17,17
2024-04-28 00:00:00.000 UTC,1876134.9271480003,576047.783943,1300087.1432050003,33,30,18,28
2024-04-29 00:00:00.000 UTC,1890336.6157680003,10740157.441415,-8849820.825647,24,39,19,37
2024-04-30 00:00:00.000 UTC,7658151.767288,13659523.806952,-6001372.039663999,43,51,34,42
2024-05-01 00:00:00.000 UTC,10310469.371648004,25914777.080613002,-15604307.708964998,88,85,51,61
2024-05-02 00:00:00.000 UTC,34005255.451433,6350804.313352,27654451.138081003,37,63,32,52
2024-05-03 00:00:00.000 UTC,5449964.696816001,6841664.685912001,-1391699.9890959999,54,54,18,43
2024-05-04 00:00:00.000 UTC,842667.1968190001,5794016.672438,-4951349.475619,15,31,14,21
2024-05-05 00:00:00.000 UTC,2881936.291148,9834835.957256999,-6952899.666108999,20,38,17,29
2024-05-06 00:00:00.000 UTC,3066737.289606,13366069.407543,-10299332.117937,28,43,22,36
2024-05-07 00:00:00.000 UTC,18298580.63728,4393807.443977,13904773.193302998,25,36,21,35
2024-05-08 00:00:00.000 UTC,3102776.7253900003,6744985.506449999,-3642208.781059999,47,39,37,34
2024-05-09 00:00:00.000 UTC,9560864.639638001,1538976.744194,8021887.895444001,31,46,26,41
2024-05-10 00:00:00.000 UTC,3785923.0440020002,2301632.111889,1484290.9321130002,27,33,27,33
2024-05-11 00:00:00.000 UTC,540415.951075,178111.010766,362304.94030899997,23,20,20,20
2024-05-12 00:00:00.000 UTC,1412515.159059,1943821.9505260002,-531306.7914670003,16,42,13,33
2024-05-13 00:00:00.000 UTC,14875169.862496998,4172279.049054,10702890.813442998,53,82,39,59
2024-05-14 00:00:00.000 UTC,8898569.135721002,9394914.974338999,-496345.83861799724,31,47,22,36
2024-05-15 00:00:00.000 UTC,4655647.277574,26123584.636,-21467937.358426,33,75,26,61
2024-05-16 00:00:00.000 UTC,4929654.850875,7332724.576559,-2403069.725684,35,78,31,52
2024-05-17 00:00:00.000 UTC,14290731.911285,16028001.080110002,-1737269.1688250024,35,62,26,50
2024-05-18 00:00:00.000 UTC,890798.467526,1798114.322231,-907315.8547050001,34,60,31,47
2024-05-19 00:00:00.000 UTC,3631590.047809,12165642.451646999,-8534052.403837997,21,41,21,39
2024-05-20 00:00:00.000 UTC,19668948.513955,5215812.411545001,14453136.10241,37,77,32,69
2024-05-21 00:00:00.000 UTC,10628977.373271,10369918.964379005,259058.4088919945,43,99,37,80
2024-05-22 00:00:00.000 UTC,1786540.3386070002,4845484.655446,-3058944.316839,26,66,24,54
2024-05-23 00:00:00.000 UTC,3330743.1831199997,22989678.500557996,-19658935.317437995,33,71,24,57
2024-05-24 00:00:00.000 UTC,16467666.665877003,12958033.081169,3509633.5847080033,22,68,18,57
2024-05-25 00:00:00.000 UTC,3587758.4516340005,1715409.278279,1872349.1733550006,26,42,19,35
2024-05-26 00:00:00.000 UTC,1499554.2951540002,3137030.4659379995,-1637476.1707839994,9,39,9,36
2024-05-27 00:00:00.000 UTC,1373979.101396,1934062.219412,-560083.1180159999,24,76,20,61
2024-05-28 00:00:00.000 UTC,1663050.593014,12192189.643404,-10529139.05039,27,56,21,45
2024-05-29 00:00:00.000 UTC,13094454.126959002,18241742.04508,-5147287.918120997,39,43,25,37
2024-05-30 00:00:00.000 UTC,11291797.397727,2163853.7788489996,9127943.618878,33,54,27,44
2024-05-31 00:00:00.000 UTC,307119.371765,2151857.422006,-1844738.0502409998,25,45,22,34
2024-06-01 00:00:00.000 UTC,2515577.6696969997,5805722.358651001,-3290144.6889540013,24,47,13,36
2024-06-02 00:00:00.000 UTC,489389.57537100004,1455651.035918,-966261.4605469999,22,38,17,33
2024-06-03 00:00:00.000 UTC,3076694.2030989993,2239382.43037,837311.7727289991,28,40,21,38
2024-06-04 00:00:00.000 UTC,5657743.878821,7857570.842550999,-2199826.963729998,28,65,22,49
2024-06-05 00:00:00.000 UTC,15638597.764633996,21723347.634173006,-6084749.869539009,23,62,20,52
2024-06-06 00:00:00.000 UTC,3996108.351894,1455790.950039,2540317.4018550003,34,39,29,37
2024-06-07 00:00:00.000 UTC,1165118.98632,4315874.663350001,-3150755.677030001,34,69,21,50
2024-06-08 00:00:00.000 UTC,6074934.860936,2616862.499483,3458072.361453,29,27,20,23
2024-06-09 00:00:00.000 UTC,3556725.3752290006,329063.95198899996,3227661.4232400004,33,36,29,29
2024-06-10 00:00:00.000 UTC,8645591.185144,15579434.658392001,-6933843.473248001,55,55,39,40
2024-06-11 00:00:00.000 UTC,7076867.125414999,9177326.786860999,-2100459.6614459995,56,68,41,57
2024-06-12 00:00:00.000 UTC,14914717.857014995,4714577.870140001,10200139.986874994,45,63,32,44
2024-06-13 00:00:00.000 UTC,10399392.050892,12277731.351896001,-1878339.3010040019,44,39,39,29
2024-06-14 00:00:00.000 UTC,11860414.480468001,10500115.399492001,1360299.080976,53,50,37,35
2024-06-15 00:00:00.000 UTC,2275071.9230740005,1722080.4892139998,552991.4338600007,20,39,16,28
2024-06-16 00:00:00.000 UTC,1533314.4897009998,1189676.989252,343637.5004489997,28,58,27,41
2024-06-17 00:00:00.000 UTC,3310600.3369279997,5647031.582536,-2336431.245608,48,58,35,39
2024-06-18 00:00:00.000 UTC,4567655.5441040015,1572549.4166060002,2995106.1274980013,51,59,29,33
2024-06-19 00:00:00.000 UTC,5148542.237593001,6610622.111619,-1462079.8740259996,24,67,20,42
2024-06-20 00:00:00.000 UTC,3055864.6533229994,7623321.106102999,-4567456.45278,27,54,21,38
2024-06-21 00:00:00.000 UTC,9223238.22514,6753004.266915999,2470233.9582240004,53,46,34,35
2024-06-22 00:00:00.000 UTC,1640329.1743029999,792944.4222319999,847384.7520709999,32,23,25,21
2024-06-23 00:00:00.000 UTC,2840517.21249,1153704.52088,1686812.6916099999,33,35,24,30
2024-06-24 00:00:00.000 UTC,22904924.525823005,10916233.622869,11988690.902954005,108,86,60,59
2024-06-25 00:00:00.000 UTC,9603316.400609,9283415.48199,319900.9186189994,32,64,20,41
2024-06-26 00:00:00.000 UTC,681748.659959,3119592.3092440004,-2437843.6492850003,38,52,28,42
2024-06-27 00:00:00.000 UTC,16906853.20504,13726391.171973,3180462.033067001,46,72,25,52
2024-06-28 00:00:00.000 UTC,1377943.775944,9720346.156373,-8342402.380429,50,49,35,39
2024-06-29 00:00:00.000 UTC,2133073.8384900005,2714835.933703,-581762.0952129997,39,39,29,27
2024-06-30 00:00:00.000 UTC,2035821.1178370002,3339305.3551719994,-1303484.2373349993,39,46,35,34
2024-07-01 00:00:00.000 UTC,4579034.36243,5044207.718168,-465173.355738,54,58,18,46
2024-07-02 00:00:00.000 UTC,1464828.474264,4907256.9089089995,-3442428.4346449994,18,51,16,34
2024-07-03 00:00:00.000 UTC,7450930.984963,3659700.917997,3791230.066966,50,61,35,50
2024-07-04 00:00:00.000 UTC,20097561.102084994,3861806.2954410003,16235754.806643995,98,84,68,60
2024-07-05 00:00:00.000 UTC,76653101.301646,12591150.434194002,64061950.867451996,178,172,95,108
2024-07-06 00:00:00.000 UTC,9440884.27236,1805744.6096689997,7635139.662691001,29,66,27,48
2024-07-07 00:00:00.000 UTC,1435066.1868200002,7630799.140335,-6195732.953515,46,63,30,44
2024-07-08 00:00:00.000 UTC,6823104.322061001,4236775.801136,2586328.5209250012,60,80,38,45
2024-07-09 00:00:00.000 UTC,3271841.4149279995,8577505.726056999,-5305664.311128999,29,64,22,51
2024-07-10 00:00:00.000 UTC,3978742.571434,4017862.277416,-39119.7059820001,47,53,32,41
2024-07-11 00:00:00.000 UTC,2959867.906854,2962679.2482140004,-2811.341360000428,30,27,25,22
2024-07-12 00:00:00.000 UTC,8015912.078578001,2165022.430419,5850889.648159001,55,55,36,47
2024-07-13 00:00:00.000 UTC,1203160.795585,1316989.8520520004,-113829.0564670004,15,45,15,30
2024-07-14 00:00:00.000 UTC,1119176.8267239998,2144897.000159,-1025720.1734350002,29,52,20,34
2024-07-15 00:00:00.000 UTC,14316107.738463,11609966.437004995,2706141.301458005,50,103,25,73
2024-07-16 00:00:00.000 UTC,6490664.865506,6875345.344443,-384680.47893700004,37,72,29,51
2024-07-17 00:00:00.000 UTC,924781.4874679998,2734125.474118001,-1809343.986650001,26,50,20,40
2024-07-18 00:00:00.000 UTC,3513730.9721329994,3517914.636985,-4183.664852000773,25,43,19,41
2024-07-19 00:00:00.000 UTC,4404580.357033,35298364.506356,-30893784.149323,30,82,19,52
2024-07-20 00:00:00.000 UTC,68141519.527519,7908854.804905999,60232664.72261301,27,50,17,37
2024-07-21 00:00:00.000 UTC,2585804.072027,7112964.200996,-4527160.128969001,19,61,16,37
2024-07-22 00:00:00.000 UTC,9770491.646962,15546940.001719,-5776448.354757,22,42,18,38
2024-07-23 00:00:00.000 UTC,2229562.641234,29976106.861228,-27746544.219994,30,46,16,33
2024-07-24 00:00:00.000 UTC,7462663.649893,3096852.0274759997,4365811.622417,44,50,26,36
2024-07-25 00:00:00.000 UTC,12755627.187477002,8731503.250799002,4024123.936678,70,50,40,41
2024-07-26 00:00:00.000 UTC,9580285.754107999,2036229.5775169993,7544056.176591,35,105,26,45
2024-07-27 00:00:00.000 UTC,3326673.674592001,2415939.8798780004,910733.7947140005,38,35,23,33
2024-07-28 00:00:00.000 UTC,48057067.321407005,17991329.220739994,30065738.10066701,31,50,25,45
2024-07-29 00:00:00.000 UTC,3015065.7607879993,31704000.29356201,-28688934.53277401,38,94,27,73
2024-07-30 00:00:00.000 UTC,464609.22625799995,11129408.875891998,-10664799.649633998,18,48,9,46
2024-07-31 00:00:00.000 UTC,535911.332923,6782979.758016,-6247068.425093,26,50,22,44
2024-08-01 00:00:00.000 UTC,409924.4218720001,5057097.78037,-4647173.358498,43,44,31,37
2024-08-02 00:00:00.000 UTC,4820767.945158001,7197469.596973999,-2376701.6518159984,43,57,35,48
2024-08-03 00:00:00.000 UTC,3316502.4345690003,9551689.728496002,-6235187.293927002,62,65,38,31
2024-08-04 00:00:00.000 UTC,3306047.7592590004,8560421.7472,-5254373.987940999,135,102,73,60
2024-08-05 00:00:00.000 UTC,31313701.720947005,65042539.055167995,-33728837.33422099,350,243,155,168
2024-08-06 00:00:00.000 UTC,20850860.097495,8506402.914212,12344457.183283001,56,85,37,66
2024-08-07 00:00:00.000 UTC,2595895.531594,5076185.4129530005,-2480289.8813590007,42,62,35,47
2024-08-08 00:00:00.000 UTC,5484835.728216001,9384943.425145,-3900107.6969289994,21,73,19,52
2024-08-09 00:00:00.000 UTC,12803813.14498,8091689.951096,4712123.193884,22,58,15,51
2024-08-10 00:00:00.000 UTC,513690.6041589999,7714445.617074001,-7200755.012915,20,45,14,34
2024-08-11 00:00:00.000 UTC,2238736.1543260003,5649195.919184,-3410459.764858,27,32,18,28
2024-08-12 00:00:00.000 UTC,5543613.035441999,1914271.4049540001,3629341.630487999,17,38,16,34
2024-08-13 00:00:00.000 UTC,5876492.174641,5292369.498782,584122.6758590005,22,37,17,30
2024-08-14 00:00:00.000 UTC,11080710.671208,4714467.160808001,6366243.510399999,35,50,25,41
2024-08-15 00:00:00.000 UTC,10472146.51539,5526441.573096001,4945704.942293999,34,58,19,38
2024-08-16 00:00:00.000 UTC,8465955.458348999,9312489.431960002,-846533.9736110028,32,45,14,29
2024-08-17 00:00:00.000 UTC,2741769.004004,19430966.916705,-16689197.912701001,20,47,19,32
2024-08-18 00:00:00.000 UTC,843911.5406689999,5047112.692976001,-4203201.152307001,26,33,22,23
2024-08-19 00:00:00.000 UTC,5209932.018157,608671.417205,4601260.600951999,26,31,24,26
2024-08-20 00:00:00.000 UTC,1186351.575556,4305337.63596,-3118986.060404,13,49,13,36
2024-08-21 00:00:00.000 UTC,487269.38517299993,5875228.382053001,-5387958.99688,15,42,15,34
2024-08-22 00:00:00.000 UTC,510584.55814700003,1157881.0789080001,-647296.5207610001,28,46,17,38
2024-08-23 00:00:00.000 UTC,2054621.004154,8647644.070914999,-6593023.066760998,19,78,14,41
2024-08-24 00:00:00.000 UTC,809514.734673,666264.146767,143250.5879060001,21,43,18,28
2024-08-25 00:00:00.000 UTC,307944.91698700003,1385579.2996470002,-1077634.3826600001,14,30,11,20
2024-08-26 00:00:00.000 UTC,1969524.255702,1900833.482186,68690.77351600002,31,49,24,35
2024-08-27 00:00:00.000 UTC,12020948.660611002,6459694.030947999,5561254.629663003,59,56,31,48
2024-08-28 00:00:00.000 UTC,5969477.250728001,4047001.9591010003,1922475.2916270006,37,51,18,41
2024-08-29 00:00:00.000 UTC,3206789.16892,912526.3467529999,2294262.8221670003,21,43,13,39
2024-08-30 00:00:00.000 UTC,2546480.220478,1260812.8332480001,1285667.38723,36,40,21,30
2024-08-31 00:00:00.000 UTC,4781510.664181001,401702.54050400003,4379808.123677,19,24,15,21
2024-09-01 00:00:00.000 UTC,302973.819455,901923.246699,-598949.427244,18,28,16,24
2024-09-02 00:00:00.000 UTC,1217308.9507829999,11491519.979593,-10274211.02881,23,52,19,43
2024-09-03 00:00:00.000 UTC,594568.5381669999,6000292.158167,-5405723.62,21,64,20,55
2024-09-04 00:00:00.000 UTC,1591358.128908,2687858.229429,-1096500.100521,33,33,22,26
2024-09-05 00:00:00.000 UTC,260416.593607,2325632.396563,-2065215.802956,19,37,15,29
2024-09-06 00:00:00.000 UTC,2290700.7681770003,5153563.464830999,-2862862.696653999,82,51,57,43
2024-09-07 00:00:00.000 UTC,888529.004202,5427090.792876999,-4538561.788674999,34,37,25,29
2024-09-08 00:00:00.000 UTC,479566.44421000005,430220.877521,49345.56668900006,12,34,9,21
2024-09-09 00:00:00.000 UTC,208315.66624100003,1458862.7380159996,-1250547.0717749996,19,59,12,46
2024-09-10 00:00:00.000 UTC,135929.551505,3256153.541351,-3120223.989846,10,41,10,37
2024-09-11 00:00:00.000 UTC,132593.208337,5142531.042353,-5009937.834016,18,41,16,31
2024-09-12 00:00:00.000 UTC,1161714.620119,998799.5103199998,162915.10979900032,8,43,6,28
2024-09-13 00:00:00.000 UTC,763588.894003,2003649.4589080003,-1240060.5649050004,24,64,16,35
2024-09-14 00:00:00.000 UTC,9374.857748,11638133.083491,-11628758.225743,7,41,7,26
2024-09-15 00:00:00.000 UTC,398896.47374700004,6202723.8818810005,-5803827.408134,18,34,8,30
2024-09-16 00:00:00.000 UTC,136389.012974,1609949.2630759997,-1473560.2501019996,24,30,11,30
2024-09-17 00:00:00.000 UTC,788651.1420779999,1303337.6051600003,-514686.4630820004,16,42,10,29
2024-09-18 00:00:00.000 UTC,3075865.5799409994,2237394.230371,838471.3495699996,16,36,14,31
2024-09-19 00:00:00.000 UTC,4143978.3735539997,8834900.632319001,-4690922.258765002,15,77,12,54
2024-09-20 00:00:00.000 UTC,8704676.234891001,11899482.804792,-3194806.569900999,20,48,16,38
2024-09-21 00:00:00.000 UTC,97229.73406000002,5057856.730925,-4960626.996865001,5,32,4,29
2024-09-22 00:00:00.000 UTC,2474746.997893,11065847.365617001,-8591100.367724001,12,35,9,26
2024-09-23 00:00:00.000 UTC,2655326.787535,8164117.813261001,-5508791.025726002,33,73,16,51
2024-09-24 00:00:00.000 UTC,11937490.653772,15333223.995855998,-3395733.342083998,23,55,15,35
2024-09-25 00:00:00.000 UTC,6289239.341856,2497377.8800540003,3791861.4618019997,29,40,18,33
2024-09-26 00:00:00.000 UTC,4355313.0557039995,9297492.068165999,-4942179.012461999,25,46,18,38
2024-09-27 00:00:00.000 UTC,7588728.330517,7738505.915349,-149777.58483200055,40,56,26,43
2024-09-28 00:00:00.000 UTC,4486495.623116,1379606.527104,3106889.0960119995,19,41,18,29
2024-09-29 00:00:00.000 UTC,1306968.978959,1504737.898056,-197768.91909700003,13,35,12,31
2024-09-30 00:00:00.000 UTC,31685897.690769996,29819404.801946003,1866492.8888239935,60,48,47,36
2024-10-01 00:00:00.000 UTC,2983661.202327,5632847.509818999,-2649186.307491999,43,60,25,40
2024-10-02 00:00:00.000 UTC,11466535.102614002,4834710.261905001,6631824.840709002,33,38,25,34
2024-10-03 00:00:00.000 UTC,3065563.2867940003,5866904.771120999,-2801341.4843269987,27,55,20,43
2024-10-04 00:00:00.000 UTC,3837773.171047,8401875.898531,-4564102.727483999,22,42,16,35
2024-10-05 00:00:00.000 UTC,4363439.516865999,1442596.3962420002,2920843.1206239993,16,29,11,24
2024-10-06 00:00:00.000 UTC,610217.887676,2801888.3506400003,-2191670.462964,21,32,11,27
2024-10-07 00:00:00.000 UTC,7721057.311554,7110874.051919,610183.2596349996,29,45,27,33
2024-10-08 00:00:00.000 UTC,1690838.138874,4654524.054171,-2963685.9152969997,22,35,20,30
2024-10-09 00:00:00.000 UTC,4332268.269286999,6377128.495982,-2044860.2266950011,29,33,27,23
2024-10-10 00:00:00.000 UTC,4980625.3620179985,2131296.804296,2849328.5577219985,39,34,26,27
2024-10-11 00:00:00.000 UTC,3600527.987889999,2112927.493784,1487600.494105999,22,20,13,19
2024-10-12 00:00:00.000 UTC,159346.591292,1352439.760905,-1193093.169613,7,18,5,14
2024-10-13 00:00:00.000 UTC,771291.9765689999,1570925.3234130002,-799633.3468440003,14,17,12,15
2024-10-14 00:00:00.000 UTC,6462380.471717,6347554.6858250005,114825.78589199949,19,47,15,34
2024-10-15 00:00:00.000 UTC,6969558.1128010005,5372336.067882,1597222.044919001,24,49,18,41
2024-10-16 00:00:00.000 UTC,11452017.992873998,8247639.311263,3204378.6816109987,34,40,25,36
2024-10-17 00:00:00.000 UTC,7118712.351003,12717090.351499002,-5598378.000496003,24,35,17,32
2024-10-18 00:00:00.000 UTC,11695169.594432,2396691.171039,9298478.423393,17,34,14,30
2024-10-19 00:00:00.000 UTC,4359517.101462,8948215.014467,-4588697.913004999,15,25,12,22
2024-10-20 00:00:00.000 UTC,99812.40458100001,2444349.363826,-2344536.959245,11,32,9,24
2024-10-21 00:00:00.000 UTC,2680115.521769,2589457.3934870004,90658.12828199985,61,56,13,46
2024-10-22 00:00:00.000 UTC,17904184.118171997,4494886.221827,13409297.896344997,56,40,48,35
2024-10-23 00:00:00.000 UTC,3873740.6336859995,11121610.361350998,-7247869.727664999,34,58,24,43
2024-10-24 00:00:00.000 UTC,8396028.944459,11879156.431454001,-3483127.4869950004,23,53,20,39
2024-10-25 00:00:00.000 UTC,10583884.430524,18463577.428120002,-7879692.997596001,50,50,33,40
2024-10-26 00:00:00.000 UTC,23792129.478275996,17870500.355100002,5921629.123175994,38,40,31,31
2024-10-27 00:00:00.000 UTC,5438215.498787001,4041510.683336,1396704.8154510008,25,23,22,18
2024-10-28 00:00:00.000 UTC,4686339.366876999,6120236.806213,-1433897.439336001,32,45,27,38
2024-10-29 00:00:00.000 UTC,7894640.082286999,9654323.348997999,-1759683.2667110004,45,86,40,62
2024-10-30 00:00:00.000 UTC,7914121.310146999,7002820.0319369985,911301.2782100001,39,48,33,35
2024-10-31 00:00:00.000 UTC,8135667.025839001,12987680.983885,-4852013.958045999,45,55,39,42
2024-11-01 00:00:00.000 UTC,9005693.633918,5062693.572891001,3943000.0610269997,37,49,30,39
2024-11-02 00:00:00.000 UTC,4486825.216714,2637652.8710459997,1849172.3456680006,42,40,31,31
2024-11-03 00:00:00.000 UTC,11017092.417612,6815070.255693,4202022.161919,35,54,26,40
2024-11-04 00:00:00.000 UTC,3057920.349101,4907311.919935,-1849391.5708340001,19,55,15,37
2024-11-05 00:00:00.000 UTC,6097921.767775002,5032821.842401001,1065099.9253740013,42,59,25,43
2024-11-06 00:00:00.000 UTC,11256021.230124,17310260.609683998,-6054239.3795599975,48,121,35,73
2024-11-07 00:00:00.000 UTC,13386916.279505,13858163.387231998,-471247.1077269986,58,116,40,75
2024-11-08 00:00:00.000 UTC,12481924.902827,4177224.091863,8304700.810964,36,99,30,71
2024-11-09 00:00:00.000 UTC,3234156.934873,6757278.449421999,-3523121.5145489993,26,87,16,57
2024-11-10 00:00:00.000 UTC,6377977.799593001,9299519.919751998,-2921542.1201589974,56,138,29,88
2024-11-11 00:00:00.000 UTC,9332397.925060997,13735748.545259003,-4403350.620198006,50,130,37,93
2024-11-12 00:00:00.000 UTC,10307993.547994,12591239.921835998,-2283246.3738419972,54,100,43,76
2024-11-13 00:00:00.000 UTC,7888085.823147998,6673729.038385999,1214356.7847619988,55,82,43,60
2024-11-14 00:00:00.000 UTC,8728912.34715,3030796.3103279998,5698116.0368220005,34,54,26,41
2024-11-15 00:00:00.000 UTC,4669523.103781999,4407765.71608,261757.3877019994,30,57,24,49
2024-11-16 00:00:00.000 UTC,2908943.664944001,4875387.1781319985,-1966443.5131879975,29,63,24,49
2024-11-17 00:00:00.000 UTC,2946452.1113940007,4348965.013991999,-1402512.9025979987,35,57,29,50
2024-11-18 00:00:00.000 UTC,3807693.525738,2245043.857762,1562649.6679759999,25,49,24,40
2024-11-19 00:00:00.000 UTC,8852012.653347,5146824.073644,3705188.5797030004,34,60,26,52
2024-11-20 00:00:00.000 UTC,32012792.576476995,26405951.183471,5606841.393005993,40,80,33,62
2024-11-21 00:00:00.000 UTC,7263754.771797,24062221.462877993,-16798466.69108099,45,100,32,68
2024-11-22 00:00:00.000 UTC,14553824.001032,10155641.93618,4398182.064852001,84,94,46,61
2024-11-23 00:00:00.000 UTC,9155359.113958,11387242.400587,-2231883.2866290007,61,79,41,62
2024-11-24 00:00:00.000 UTC,10946346.365493998,3859535.4336209996,7086810.931872998,50,45,37,40
2024-11-25 00:00:00.000 UTC,5669984.929273001,4612053.271906001,1057931.6573670004,61,84,32,67
2024-11-26 00:00:00.000 UTC,9094503.335065,12222705.643466001,-3128202.3084010016,49,76,35,53
2024-11-27 00:00:00.000 UTC,10125646.467048,11140679.782490002,-1015033.3154420014,41,94,32,71
2024-11-28 00:00:00.000 UTC,3517924.3799809995,2196425.5029269997,1321498.8770539998,36,53,31,41
