ev_in,ev_out,market,owner,pl_out
0.0,0.0,aave_v2,0x081842973e49af1bb54c63a5561171f9bc33ba49,0.0
0.0,0.0,aave_v2,0x41374b389772d5aed41240a57f5ffb087c6bfa93,0.0
0.0,0.0,aave_v2,0x9bf2ba064a7bea4f06859beaddaf1852bdb42849,0.0
0.0,0.0,aave_v2,0x5f51659111ab8e9b3ec361c7ad1c4445ca26abbf,0.0
0.0,0.0,aave_v2,0xd6dbed6297b539a11f1aab7907e7df7d9ffeda7e,0.0
253415.283747,0.0,aave_v2,0x7e86198eb7185a5e15174b65131b95265800ba73,0.0
0.0,0.0,aave_v2,0xd78ed01ab3b0ef3f7ddfb848cda0d6da6d86eecc,0.0
0.0,0.0,aave_v2,0xd377ca63cad0683f72134992379a84cc9e9e9374,0.0
0.0,0.0,aave_v2,0x3607ece5b75ff52b1fd151ab9adca653d16f549e,0.0
0.0,0.0,aave_v2,0x12b7e60cdcb4aaeb62edc1dd9acac056b85edf6d,0.0
0.0,0.0,aave_v2,0x6214d37fc9bc750f5b17f3cb06afd7a7ee7e9798,0.0
0.0,0.0,aave_v2,0x433ebd14e7e3cfe790013fc70ea50302e0b29f4b,0.0
0.0,0.0,aave_v2,0x6040a3aee014d808ddf4fb6a4d88816012cad0b1,0.0
0.0,0.0,aave_v2,0x11502311a80736dad252cc8cf95125dfc041fd15,0.0
0.0,0.0,aave_v2,0xab227893feca671ff802aa8e2ded4b06784230ea,0.0
0.0,0.0,aave_v2,0x1073a2e63fcbe9acb80b2fc3143a2717be188430,0.0
0.0,0.0,aave_v2,0x6d5ac8a36e47dd1ce36bd72799d572160ccd7b91,0.0
0.0,0.0,aave_v2,0x7149f1da3df5c96bd77e968ba343bb8eb14ad8fa,0.0
0.0,0.0,aave_v2,0x8f3aa7b8f863c26c5669830b2fe013a9a6d60bbe,0.0
0.0,0.0,aave_v2,0x34dbdccb8b20ea81dc2975d3bfa39ea292cd8137,0.0
0.0,0.0,aave_v2,0xc63d018aac5a36162d5637d535038e08cf3815de,0.0
0.0,0.0,aave_v2,0x2465991130a53b3e9a21cb100211365249432d41,0.0
0.0,0.0,aave_v2,0x7ecb0f818cad02f60ee0f6dc4aa93341824c4031,0.0
0.0,0.0,aave_v2,0x09b88a5226a88c725e3a2531fc44ad3fbe201f96,0.0
0.0,0.0,aave_v2,0x2fcda75f0038d54bd0f0d88d5db2a62ea298af36,0.0
0.0,0.0,aave_v2,0xe4a498e0266eca4ec4241ef30f2314c7fede1027,0.0
0.0,0.0,aave_v2,0xb0f76a4c60c6c993ac30bdda24c5f7f98a03249c,0.0
0.0,0.0,aave_v2,0x70db68a186672ce3b48966a1c0108206fc6fcf76,0.0
0.0,0.0,aave_v2,0xe54d347a2c5906f306bca043c5333767c3fd80f7,0.0
0.0,0.0,aave_v2,0xbb631ad8c53711490e92422e1be9cac7694b3cb6,0.0
0.0,0.0,aave_v2,0x33854efe6c206c10ffd148224b8e9ff5893185a5,0.0
0.0,0.0,aave_v2,0x5a16aa5b5b891734cb05e95f2caecea6c8778fc6,0.0
0.0,0.0,aave_v2,0xaf4807d083287f205d897e6d00c6fde1bf0a241a,0.0
0.0,0.0,aave_v2,0x49762ed0748bf1c799796bb9f389057f25f2528d,0.0
0.0,0.0,aave_v2,0xa2ad64b2d890a59ce18c0ddd51a7de9ef69eb3da,0.0
0.0,0.0,aave_v2,0xc908a725791a34c8e249b710fb1c41ad81a756bb,0.0
0.0,0.0,aave_v2,0x505933a8286b828a7b1cc0ede7c416f1edd3494e,0.0
0.0,2009.121174,aave_v2,0x1f771818c74a052226c01ebad909640a3fd97b43,0.0
0.0,0.0,aave_v2,0x5f0ffc1e29e9d9a3df918f7b0637db49c54feada,0.0
0.0,0.0,aave_v2,0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,0.0
0.0,0.0,aave_v2,0xf24b73a328df29cdde804acf605b8722ad5030da,0.0
0.0,0.0,aave_v2,0x9e0099f1a3367c1a3521fb39c52a403e6197e458,0.0
0.0,0.0,aave_v2,0xbaa882d68fc5325fc3899de264f24b5981523a5c,0.0
0.0,0.0,aave_v2,0xd33cf84d29c08ad72b90344362b008416d92d1f6,0.0
0.0,0.0,aave_v2,0xe86ddfff667054577de1daead0f293ee51e5307b,0.0
0.0,0.0,aave_v2,0xc8d65484d396a1020c68beb59760b56234dc9b8a,0.0
0.0,0.0,aave_v2,0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,4800006.688033
0.0,0.0,aave_v2,0x9878fca624ea577d987c16d8ca41cd477adfd0bf,0.0
0.0,0.0,aave_v2,0xfd98e865527f92df6255079689a12b81c2babf93,0.0
0.0,0.0,aave_v2,0x6801b5ae5781c93be0f7d223db72b4e6e56c8bf6,0.0
0.0,0.0,aave_v2,0x97eaad7c28ea5d8a2a320c765ec00bd789a52995,0.0
0.0,0.0,aave_v2,0x4678cb6580b20bd4340fb5269e91af3e921180d8,0.0
0.0,0.0,aave_v2,0x2dea1237679c5df256dbfdda0fd82b274cd59bdd,0.0
0.0,0.0,aave_v2,0x2a27701cc0b411805617ad9c130ae9d488073136,0.0
0.0,0.0,aave_v2,0xccd4c202ab2cd6de8fa3158553f1c679559ca65e,0.0
0.0,0.0,aave_v2,0xd27a6ab075dddd439ad5a857750df73a4e5bb803,0.0
0.0,0.0,aave_v2,0x29594822621a2349c7046eacb7ffafe95f7318e4,0.0
0.0,0.0,aave_v2,0xe9ece842f99962a1416cd6142240e790e5668360,0.0
0.0,0.0,aave_v2,0x0c28cb4c081dc2d1e63dfe3f3efb24f6ba14baa3,0.0
0.0,0.0,aave_v2,0x81ece5f3a3fdfb4964b9cd73257e4ac831f50b02,0.0
0.0,0.0,aave_v2,0x07759bfb542723b5a89c5a927720bb8c299cd206,0.0
0.0,0.0,aave_v2,0x67444a2a41cf60fe13cd953ecc0c713cd7476852,0.0
0.0,0.0,aave_v2,0x2d358b5f25c6ee0cbf1b9a544663ab492725fcf1,0.0
338250.562165,271558.93232,aave_v2,0x5cadce51db28ab261e50743feb881a3f7aca0a69,0.0
0.0,0.0,aave_v2,0x2eb465a1a7b3f8ee513cf2294a6b46c6259e966d,0.0
0.0,0.0,aave_v2,0x39cd0045e03e3aff2fcf3cdd6a33859bc91a0023,0.0
0.0,0.0,aave_v2,0x5025eb1f5fc72ece9b24790e5779ab5c9db6f1a5,0.0
0.0,0.0,aave_v2,0xe9a2a0333cda4d5b546835cae6a6f466f570774a,0.0
0.0,791.121785,aave_v2,0x200a670dc65045f228016e5390f4628f1e1e0971,0.0
0.0,0.0,aave_v2,0xac6a06c55b6fec3e4eed4695cd0049c264a32579,0.0
0.0,0.0,aave_v2,0x89534f0f127ddcd0e275ddd05e9814b56ab66c49,0.0
0.0,0.0,aave_v2,0xd7527335b501e754dba52f6d871878b97f2f0d4d,0.0
0.0,0.0,aave_v2,0xe0e3727212366d2f631fda656cca267a63946fa5,0.0
0.0,0.0,aave_v2,0xa3a42d41f1c1b5b2965f6e01f76cea5fac05e36e,0.0
0.0,0.0,aave_v2,0xfdbdedc891f3c9414e7be1e10c576f57196b4c63,0.0
0.0,0.0,aave_v2,0x6fba3e23406dbb3c010d8c203fb734b6b3ef6dd3,0.0
0.0,0.0,aave_v2,0xc9339acd3a417c8697ebf082e05b721c9989270e,0.0
0.0,0.0,aave_v2,0x18b520d4716acbd70f182c09e8927126f05a0743,0.0
0.0,0.0,aave_v2,0xeabed8538923d8b8e0616938f8dc657f3cdf74c6,0.0
0.0,0.0,aave_v2,0x4c2168244442b55a2d94f449c4b221fc6ebed596,0.0
0.0,0.0,aave_v2,0xf7411a3f727b36f56ff3a871163c21e56d672656,0.0
0.0,0.0,aave_v2,0xa1e0f32b1b6979ab9cf5d6d8172091405b0a5e75,0.0
0.0,0.0,aave_v2,0x8adcaf385184767a1b26349b080a50e9fd985541,0.0
0.0,0.0,aave_v2,0x66a2d627736e0e793f85986f050a8184a6f2181d,0.0
0.0,0.0,aave_v2,0xd7b0abb7e3580b7f0b69f33c0df63c4918b2fd69,0.0
0.0,0.0,aave_v2,0x0d94dbfbf720d2b63b87a1530257c278b38e5784,0.0
0.0,0.0,aave_v2,0x10a95a83a0188f14d51cc4be497a95b15053fb5f,0.0
0.0,0.0,aave_v2,0x605b5f23f41a3e690df6984b9a47aa7399c7d057,0.0
0.0,0.0,aave_v2,0x5c95c248482c37ed1f291f9a1e93ddf9b5c7d69d,0.0
0.0,0.0,aave_v2,0x644a09ead4ff0e0c1cc0304c761ac5930386ed8b,0.0
0.0,0.0,aave_v2,0x6dc54e5eb422874585fb55c7845fddd136929f76,0.0
0.0,1338.482414,aave_v2,0x1b3ede8d998706f30f3b23a6be71be3ee6d331bc,0.0
0.0,0.0,aave_v2,0x77d5327f5ecab2f81ba73b2e32b25aaf725e7af5,0.0
180000.0,565000.0,aave_v2,0x86e7b4a5d65929794723ccd7b80a0921b3efbab3,0.0
0.0,0.0,aave_v2,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,0.0
0.0,0.0,aave_v2,0x6e55d8ecc8c25e74592ad1c63ba60da93e9114ba,0.0
0.0,0.0,aave_v2,0x9dbe078cb4c73069aa155fbbd28ca197755be734,0.0
0.0,0.0,aave_v2,0xfea04b2b2a3480658291199c7d14916151e3464d,0.0
0.0,0.0,aave_v2,0x54e5e90a6679314e8339bb1ed74beab5ca19324a,0.0
0.0,0.0,aave_v2,0xb00b1a1425057c6698b9067d092d3d7cb6c1cc2f,0.0
0.0,0.0,aave_v2,0xcb8c6be97bae10536c846d3e59b0828743c46f95,0.0
0.0,0.0,aave_v2,0xc6145175d51edfd6383851dc101f5872a79d7829,0.0
0.0,0.0,aave_v2,0x912fa56659a7ba7bf53d6765e76c4f0d54585bbf,0.0
0.0,0.0,aave_v2,0x8ce7bad0f87a9cd982614da197da772c49138961,0.0
0.0,0.0,aave_v2,0xe4b4e1c306cf93de4705665a5b52cb1027dcaae3,0.0
0.0,0.0,aave_v2,0xa24dea03330162bd296a93adb255e23c837105c4,0.0
0.0,0.0,aave_v2,0x48ebb91450e17e4c93bd93cffabdc3842c7b903b,0.0
0.0,0.0,aave_v2,0xfe8438a3809571d2aaf48b9fa758e60072cf8d3e,0.0
0.0,0.0,aave_v2,0xa7942bb9f33148c4fb45779caf6ccd2477ef0885,0.0
0.0,0.0,aave_v2,0xb8463a442d3219196043475688ccfdadd54baf26,0.0
0.0,0.0,aave_v2,0x964b6247fbd1898cd53ca28a26e06c85518a4405,0.0
0.0,0.0,aave_v2,0x56bf24f635b39ac01da6761c69aee7ba4f1cfe3f,0.0
0.0,0.0,aave_v2,0xda80663a7eb37ca318d655562af04a76a6a55b6f,0.0
0.0,0.0,aave_v2,0x4315d2c10b80aeaf0e98cfb2c4f2ad1aa98a3aba,0.0
0.0,0.0,aave_v2,0xbdcf587d64a0dba2867159ba1a755ea0f9c7d97a,0.0
0.0,0.0,aave_v2,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,0.0
0.0,0.0,aave_v2,0x6b29a31cdfc7afc5511d23bcd97cc9eea23dc301,0.0
0.0,0.0,aave_v2,0x49c5d8aea5807137a703fbdc0f6ccfeb65b5a1ef,0.0
0.0,0.0,aave_v2,0xfa8343c666c7b4e617e502c7070a31c52d5a46ec,0.0
0.0,0.0,aave_v2,0x97138c2302289deae993b7ff163aa7617595f616,0.0
0.0,395827.836242,aave_v2,0x8a72c47f190f2118227a83da784a2ce45c54f484,0.0
0.0,0.0,aave_v2,0x17093a08026bf8c1d710845ea6ede672fd7227d5,0.0
11.380348,1739.20939,aave_v2,0x76e008471f9a0b9274585fac3ea4fa8a95708f88,0.0
0.0,0.0,aave_v2,0xb41f56d61a2839582362f022162258d5584e4f64,0.0
0.0,0.0,aave_v2,0xa5ae650aac0072d1ac714f27e1cdc954bfea6717,0.0
0.0,0.0,aave_v2,0xb63800d231438c774d36c382e18fee3af5611109,0.0
0.0,0.0,aave_v2,0xbe1aa61e4b19c05ce7d67bdb8aecefb611772996,0.0
0.0,0.0,aave_v2,0xbcc559ba42d1e89e3b28925a23ecc68c70697973,0.0
0.0,0.0,aave_v2,0xa8719a897469d52d0144e75099d432152a7afaad,0.0
0.0,4502.25,aave_v2,0xa02f419cfa73669acb54c7f18ec506ddfe53e1b2,0.0
0.0,0.0,aave_v2,0xbe3741b5eb2bf68cb8c213f6d22e1326ddecbd14,0.0
0.0,0.0,aave_v2,0xef4868273401a48917686b1697517eece92731e6,0.0
0.0,0.0,aave_v2,0x7e104d78de0339a607b6eb6526e3e569fad3ad94,0.0
0.0,0.0,aave_v2,0x534fcb27893e93a6e4e59c670d322ee00a2599d5,0.0
0.0,0.0,aave_v2,0x5f04a4781dcf32bf85f449d3e171b3d376168426,0.0
0.0,0.0,aave_v2,0x01b2e49f1f3fbf81db90fc9718672900c12dd249,0.0
0.0,0.0,aave_v2,0x632da2cb89e08449c75e7a4e022189e3d6af8a2b,0.0
0.0,0.0,aave_v2,0x5a33c5418041487a014ea3f2b994f015fdc3bd15,0.0
0.0,0.0,aave_v2,0x5f1c0ed9661b2e9b1f737b962fe67e3ff68c84fc,0.0
0.0,17855.230845,aave_v2,0x3e3272ed00fad2890b4374e25b3f4d90f2dd55ed,0.0
0.0,0.0,aave_v2,0x336034dad40bd33c4fbc97d4d6f5354dc4736f0a,0.0
0.0,0.0,aave_v2,0xee9536e8aea9384f1a8ddf655a7e9ee4579a160f,150980.0
0.0,0.0,aave_v2,0xdcaed978ca176c0350cb011daaf9e916515df293,0.0
0.0,0.0,aave_v2,0x9dfcc853d908ef27ec32826c96306841218e88f4,0.0
0.0,0.0,aave_v2,0x20fc70ad6f3aa94d4f35ffd63aa8bd69084ed646,0.0
0.0,0.0,aave_v2,0xeaf1eaf9a95c7f1c37bceeaf49423dccdebfc6e1,0.0
0.0,0.0,aave_v2,0xcde9395f6f183601caa5f5251de167531577119f,0.0
0.0,0.0,aave_v2,0xcbcd91f387de9d9464b8496ffb60cd76c8e84ba4,0.0
0.0,0.0,aave_v2,0xa3de8e2531de7ca57b3131d7ab96d015533f9bbe,0.0
0.0,0.0,aave_v2,0x2a8178ed43c6b867d612ca55b6fadcc8eb2aabab,0.0
0.0,0.0,aave_v2,0xfc9c951c634840e5347bc430253eb21794b0eebb,0.0
0.0,0.0,aave_v2,0x60c3daa312affc1e58f9cf3d68cdace72f25f198,0.0
0.0,0.0,aave_v2,0xcc1e0a566dbd10869c071c811aba436357858f05,0.0
0.0,0.0,aave_v2,0xc9d922828887b42f8cb62fabca22fdee01d28fd9,0.0
0.0,0.0,aave_v2,0xbcf868869ae73954ffb33a63199c05769fc1061b,0.0
0.0,0.0,aave_v2,0x354c3c410cc7d05a3ff0422d15a5ea62ded99ba2,0.0
75895.897539,0.0,aave_v2,0x2ed2e448da9947dbd76bb5d5d26d8604b0d8b627,0.0
0.0,0.0,aave_v2,0x869b39f7bf3d320e2b6facfdebc0bd475bdec306,0.0
0.0,0.0,aave_v2,0xf8e7cfdd55538f81e7ed111fcf40482541261fb0,0.0
0.0,0.0,aave_v2,0xc5032d64828f6701f60a9c8ad6d95d8a89b944ab,0.0
0.0,0.0,aave_v2,0xe8d9945a620c58da13fe7d8c156ccf90b0e39c9b,0.0
0.0,0.0,aave_v2,0xff1a5635fe0d96c8e02476a3383d8569466a3abd,0.0
0.0,0.0,aave_v2,0xc232247fcbc3285bab034fd7286523f1d1530a70,0.0
0.0,0.0,aave_v2,0x03236093522cdcbac662ffbebd6a951349082b72,0.0
0.0,0.0,aave_v2,0xee394b39f54a864841b431d3a68125cb2742bb1d,0.0
0.0,0.0,aave_v2,0x952a214434a048c7e25a68b6a4ca01f8dcb02879,0.0
0.0,0.0,aave_v2,0x4739151e6159b2a22a5abf47d13747a6fcec8be1,0.0
0.0,0.0,aave_v2,0x8d0f499dccb07c42ef6c793a4e69b044475e0f6e,0.0
0.0,0.0,aave_v2,0x9b857c2c8d4c7318e496c96ec282250e532d64a4,0.0
0.0,0.0,aave_v2,0x2ef1ff80d38a13d3b02b545a8a406a45c711959d,0.0
0.0,0.0,aave_v2,0x92cf0f64f9939346fde52365823dbe1694d2ae00,0.0
0.0,0.0,aave_v2,0x98a6a4f5b8e80fb54e4c2bd57cab81b98a10f1d7,0.0
0.0,0.0,aave_v2,0x21656d91e66ffae611099f91ecd8bf001dbd129c,0.0
0.0,0.0,aave_v2,0xeb639419a5383f276e2d416d41339cf5076690f3,0.0
0.0,0.0,aave_v2,0x19663c8cfd6defdec4840589d76a4323806d14b9,0.0
0.0,0.0,aave_v2,0x18b02a4973ddad1a19bac7b97467ae4d314fc5b8,0.0
0.0,0.0,aave_v2,0xa67a31fe1a988c795bf0061ac0b5620ab3758c5d,0.0
0.0,0.0,aave_v2,0xb2eb35639588082eaa259c3f527c2f31160067ae,0.0
0.0,0.0,aave_v2,0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,0.0
0.0,0.0,aave_v2,0xa019a71f73922f5170031f99efc37f31d3020f0b,0.0
0.0,0.0,aave_v2,0x943b165172b0312869da62096ab73a8ed9f7a536,0.0
0.0,0.0,aave_v2,0x4ebbbff7e4fb62cd751c9402d10a67fd763ef825,0.0
2777409.9663829994,1510522.07759,aave_v2,0xb5fb1a63da629c39687d917f4a9bbb49a4e283af,0.0
0.0,0.0,aave_v2,0x25f69901f0014736aba5c8a4cc369fa6aa3dca4c,0.0
0.0,0.0,aave_v2,0x85ea1f1bd413b9fd797b9128e4aa6f81a5300701,0.0
0.0,0.0,aave_v2,0x8adc3b29e1306c2400a53b3bd002a3dc7d5c8b19,0.0
0.0,0.0,aave_v2,0xc30752d63a73a1ba5848c75bf185ecc05c7990b5,0.0
0.0,0.0,aave_v2,0x6877e9a0d649a9c59b2262653a9c15642bfe8d14,0.0
0.0,0.0,aave_v2,0x4d3d07eac7a99949f355fe0a4cab2f1c254477aa,0.0
90017.244158,44810.633573,aave_v2,0xd31fde46afce438662cac68765dfd5a19dbc168c,0.0
0.0,0.0,aave_v2,0x6aee39fae7ee5423ffa9ae24bfc23ad3a7d244b9,0.0
0.0,0.0,aave_v2,0x2ae4c493e9a7f42db6cb0945753992ffcfd9153c,0.0
0.0,0.0,aave_v2,0x3e077d42979e36473f84d6d36cede421101eb015,0.0
0.0,0.0,aave_v2,0x25469312786ade4143e862e5ba7b8acaa3f699e8,0.0
0.0,0.0,aave_v2,0x1efa0bd78df339db547d7efeae650d09156e85d6,0.0
0.0,0.0,aave_v2,0xdb1b49649eb1e9eb58fe39a58bc69e19e43cc191,0.0
0.0,0.0,aave_v2,0xda811637438f252a1e7598997c3c271243cb6f3e,0.0
0.0,0.0,aave_v2,0xc30be5526979bc254f011ace132e0a00464c363b,0.0
0.0,0.0,aave_v2,0xd940aaf3354d798b0537fa3679eb44faa37b4225,0.0
0.0,0.0,aave_v2,0xcf7caefd4b2907e9548668ef49dad68b94e4e33f,0.0
0.0,0.0,aave_v2,0x016b4ea07a7970511ca91aee101b3e91b6e523d9,0.0
0.0,0.0,aave_v2,0x98602c6cf663061a2800807f8b4b85c77be0a7c2,0.0
0.0,0.0,aave_v2,0x5701f6dd0e9d59ad0d421c480a4c113e680098f5,0.0
0.0,0.0,aave_v2,0x8e47556688d58495829e8b7fbe8586ee7c18ae43,0.0
0.0,0.0,aave_v2,0x9a58250bccf7800f87eab22178ea86af7b44ad08,0.0
0.0,311721.281503,aave_v2,0xaf84242d70ae9d268e2be3616ed497ba28a7b62c,0.0
0.0,0.0,aave_v2,0x0181a654e4b48bf9b44a37e377b7477d7586d9b2,0.0
0.0,0.0,aave_v2,0xaf55d92810f534b43ac9e640d269b701cfcc9bdc,0.0
0.0,0.0,aave_v2,0x7a27202c6c71f0c65f5b846841512583e33e42a8,200.0
0.0,0.0,aave_v2,0xdd8803f0e470f5158a38383aa44ca9fbe210a2b5,0.0
0.0,0.0,aave_v2,0x18b74c139e04b8566050707d6eae86e7f5f4f9a9,0.0
0.0,0.0,aave_v2,0x646afca1f4db745f7e305913df1c960af13f6f3f,0.0
0.0,0.0,aave_v2,0x3103c84c86a534a4f10c3823606f2a5b90923924,0.0
0.0,0.0,aave_v2,0xdae0fd2ae7fcdfdacd57208c747b3e872f8821cf,0.0
0.0,0.0,aave_v2,0x2a1ed8e3b947660f5a39ce5b2faeca8679a792b5,0.0
0.0,0.0,aave_v2,0xa2c9aa6d3312d0e50e9f5181f14c3e7b29fb5dd4,0.0
0.0,0.0,aave_v2,0x087c219e93c9ae1fb4cb36daefc89063db9b790e,0.0
0.0,0.0,aave_v2,0x3bac5041506b61db247b40e5deaee4438203ef94,0.0
0.0,0.0,aave_v2,0x79532a9262259fc38f687e956df64720a750e917,0.0
0.0,0.0,aave_v2,0xe3f406006c1add142eb8415d7c16ae41cf8c884c,0.0
0.0,0.0,aave_v2,0x94245dd3568178db5815c7f7a263b880079b6b36,0.0
0.0,0.0,aave_v2,0x25a76d10b870c07000e9fee68c901d9a354460ab,0.0
0.0,0.0,aave_v2,0x47f01b5ad6437bcbd5234811012ed43116787f95,0.0
0.0,0.0,aave_v2,0x0258da40e011acb8e0f6308d6dda4de363c9b604,0.0
0.0,0.0,aave_v2,0x3bbd0a888959dc0c7b88445db33b635360f27215,0.0
0.0,0.0,aave_v2,0xb3da184921003f089d0638c324ac41439a254913,0.0
0.0,0.0,aave_v2,0x7ef7d111affc009d7a02ab8c6b95d451f5a5b72e,0.0
0.0,0.0,aave_v2,0x4adda7eb957c83b44b6703f7c54856829a7b9e29,0.0
0.0,0.0,aave_v2,0x9cc97a2aea3e29855952758a2762d2e96812704c,0.0
0.0,0.0,aave_v2,0x4b82617a295c07fff52e6ff0d992504c1d3b1c84,0.0
0.0,0.0,aave_v2,0x28dd5c8d35a51da814723df13d72cbd971da227f,0.0
0.0,0.0,aave_v2,0x982d008379e27a85e862b240daae45abbb66044d,0.0
0.0,0.0,aave_v2,0x5ade243f5be6dd4d0bc4f96856b70c1fc7a5b719,0.0
0.0,0.0,aave_v2,0xec53d52f89ac4d2ec33dac830c758d1dd2564c7f,0.0
0.0,0.0,aave_v2,0x23b4483b7c551efa8955c7e35f8a5e38c6f1fe4a,0.0
0.0,0.0,aave_v2,0x2a97758cd8d8d6b6848752bb330625f91640104b,0.0
0.0,0.0,aave_v2,0x5f1f822f61141e682dd2deb81b90f1b05a5a5999,0.0
0.0,0.0,aave_v2,0x100c139a51744a69340e7d7f74334694a84eaeb9,0.0
0.0,0.0,aave_v2,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,0.0
0.0,0.0,aave_v2,0xee49360e9f94584d049cbf3595207c883d236831,0.0
0.0,0.0,aave_v2,0x294900e9ded8d18433491be59c8d4d64392c14ec,0.0
350347.106623,0.0,aave_v2,0x3f4488c4d2b54af8462d17829c44f8c9b8f3a800,0.0
0.0,0.0,aave_v2,0x3b8f68d3eabfefa3252884a5c9d37110074f0b6e,0.0
0.0,0.0,aave_v2,0xf0c0801147331a1189af7fe1f576cf3223412033,0.0
0.0,0.0,aave_v2,0xe56f33120a2a65d3894683f9abf78fd7346440e0,0.0
0.0,0.0,aave_v2,0x5fe1b17cd44c8770ba9ee04b44671c7de7085140,0.0
0.0,0.0,aave_v2,0x120e92eba89ee1ee558d6c3eeac3e3c24f61daab,0.0
0.0,0.0,aave_v2,0x91d6255f6dbeafa2a6fa0e372fdc31020ba594bf,7400.0
0.0,0.0,aave_v2,0x8f2722310b56d2cfd86a54447b5c18f3be73c4bc,10700.0
0.0,0.0,aave_v2,0x7aa75a0fc8c74d5a6537371f7848c5fb67c10d12,0.0
0.0,0.0,aave_v2,0x98dc772e3e4ed0c88f7a1dd12bd6e17bd22df321,0.0
0.0,0.0,aave_v2,0x2dd2094922de269f3b64b0c9c8a6c14df66f06c5,0.0
0.0,0.0,aave_v2,0x03f1c2cdc2646b4ced7bcf2c4a9824741eb66958,0.0
0.0,1368053.434091,aave_v2,0x67e424725002c3b560cd2585f13281bd5a5fc61a,0.0
0.0,0.0,aave_v2,0x7cccdd4494ab1ad1bc955964c3c511cde8f7034b,0.0
0.0,0.0,aave_v2,0xe5cf09ee4cd03c9f2fc11b6887968a2ccc0f0219,0.0
0.0,0.0,aave_v2,0x95ed4ab614cb893510266eeb9afc5ababecc510a,0.0
0.0,0.0,aave_v2,0x98188997621626e4046f957df764957b783928f8,0.0
0.0,0.0,aave_v2,0x16e1314dc5edcac6878d6e08d6c9caf9d9a275ee,0.0
0.0,0.0,aave_v2,0x5b5bbd6e7f84839b650cc702286d1bc498da87f4,0.0
0.0,0.0,aave_v2,0xacf4e6410fa4a73a6eaf416bdf9a372911207eef,0.0
0.0,0.0,aave_v2,0x602f2e120a9956f2ad1ce47ced286fcefbba9f8c,0.0
0.0,0.0,aave_v2,0x22a6d12b6d500d173a1c74f61ade047d05d8fac6,0.0
0.0,0.0,aave_v2,0x9a69e24f11cdeddea1a2321974e0f76f9d675604,0.0
0.0,0.0,aave_v2,0xf9107317b0ff77ed5b7adea15e50514a3564002b,0.0
0.0,0.0,aave_v2,0x478fa8a0320f03bd32e9f1ac07309d0e59710d13,0.0
0.0,0.0,aave_v2,0xd3d555bb655acba9452bfc6d7cea8cc7b3628c55,0.0
0.0,0.0,aave_v2,0xd6a18fb812c446dbf1fc1aac0ed198dc3692fca2,0.0
0.0,0.0,aave_v2,0x0bbe4584d5b8d6d80164ea1ef54d34ce03a72156,0.0
0.0,0.0,aave_v2,0x27243dfacd64e698220c963292263268015047da,0.0
0.0,0.0,aave_v2,0x09c739ee270697bbe818b026d22cbe32eb57140a,0.0
0.0,100027124.293919,aave_v2,0x9f8413454c182369c0200f6cc1031903477f752e,0.0
0.0,0.0,aave_v2,0x26f157dd9e3ad2a68d94f6225d6a8d1cad4a850d,0.0
0.0,0.0,aave_v2,0x6b0dcbf21cef9f88fd1d2720571192ee18f0cfd4,0.0
0.0,0.0,aave_v2,0xb2a640846e99468ee3c8492b780e04eed7069c9a,0.0
0.0,0.0,aave_v2,0xc3aa04578ab0a69ad833ea70b67cd91429c1a8f3,0.0
0.0,0.0,aave_v2,0xba778e351aea0c5a5a184dab3926ca96adca431a,0.0
0.0,0.0,aave_v2,0x5c4076f9581a9a1404597e4fb7cfb660e203838a,0.0
0.0,0.0,aave_v2,0xd185a341e2d30df901d4792f52af0265b45d7d9c,0.0
0.0,10010.826054,aave_v2,0x6c86b9442246ff449eb67b969c4fa51f43253858,0.0
0.0,0.0,aave_v2,0x1496c8eb81b8b7bbb15507837418135070bd95d0,0.0
0.0,0.0,aave_v2,0x19c085052782633a236754db2a8f4a4527207956,0.0
0.0,41646.9611,aave_v2,0xcef154b4dfe2069ffbe02a7fcd3d7f9ed8abd23b,0.0
0.0,0.0,aave_v2,0x3e97869c6701f3ed4518d277959d3c9e0cb77c0c,0.0
0.0,0.0,aave_v2,0xca968044effff14bee263ca6af3b9823f1968f37,0.0
0.0,0.0,aave_v2,0x13375c2d4dfbcec985d0fe6c628e39370bfd7875,0.0
0.0,0.0,aave_v2,0x1dd2718fd01d05c9f50fce8bb723a4c7483a1e15,0.0
0.0,0.0,aave_v2,0x0eb4add4ba497357546da7f5d12d39587ca24606,0.0
0.0,0.0,aave_v2,0xc6a05139970ffc0179933a8803c824e87bb1d9de,0.0
0.0,0.0,aave_v2,0xac309be84f89996def603fa8c36127f092f29d58,0.0
0.0,0.0,aave_v2,0x9e424a7d934ebd2e07c34ba3d54057d84519eca7,0.0
0.0,0.0,aave_v2,0xaceedeec9c0c9278a6fb9356231eeda0be3d1d36,0.0
0.0,0.0,aave_v2,0xb6c79bb62792e240945f096a836d0f88ae9cbb39,0.0
0.0,68000.0,aave_v2,0x50a1596e29c73708ec6416fce33615dd65e00ecf,0.0
