day,inflow_usdc,outflow_usdc,net_usdc,n_deposits,n_withdraws,n_dep_users,n_wd_users
2022-06-02 00:00:00.000 UTC,18192644.496353,25850098.655445997,-7657454.159092996,40,71,30,45
2022-06-03 00:00:00.000 UTC,42556286.138743,26464305.092006996,16091981.046736002,39,47,27,32
2022-06-04 00:00:00.000 UTC,1876440.402184,7717594.300101,-5841153.897917,31,26,27,23
2022-06-05 00:00:00.000 UTC,31265482.596264,14020458.743686,17245023.852578,43,22,30,18
2022-06-06 00:00:00.000 UTC,15225402.685167,49494499.977689005,-34269097.292522006,47,56,40,36
2022-06-07 00:00:00.000 UTC,51173885.56676199,12720114.198739002,38453771.36802299,45,61,30,36
2022-06-08 00:00:00.000 UTC,23614788.758742,47678839.234246,-24064050.475504,44,49,33,37
2022-06-09 00:00:00.000 UTC,39006214.320417,27727420.746432,11278793.573985003,42,43,31,33
2022-06-10 00:00:00.000 UTC,33689767.32215501,61809180.38312303,-28119413.06096802,102,95,59,63
2022-06-11 00:00:00.000 UTC,47791239.197792985,37253160.74420301,10538078.453589976,134,110,66,61
2022-06-12 00:00:00.000 UTC,10625897.650053002,31066746.127261,-20440848.477208,121,119,69,66
2022-06-13 00:00:00.000 UTC,91661332.77082697,966264745.6781604,-874603412.9073335,308,300,140,178
2022-06-14 00:00:00.000 UTC,184581435.54158399,174669202.51033905,9912233.031244934,165,195,89,101
2022-06-15 00:00:00.000 UTC,162627093.08686918,158993024.14574406,3634068.9411251247,220,227,103,129
2022-06-16 00:00:00.000 UTC,68781944.999803,39464421.23118701,29317523.768616,138,105,76,65
2022-06-17 00:00:00.000 UTC,40111492.83013899,26163790.59864999,13947702.231488999,82,83,56,60
2022-06-18 00:00:00.000 UTC,50435519.14446801,161311710.89460397,-110876191.75013596,217,190,117,104
2022-06-19 00:00:00.000 UTC,125782904.322934,136537968.12494603,-10755063.802012026,169,186,77,93
2022-06-20 00:00:00.000 UTC,136380001.563519,123258923.79595001,13121077.76756899,128,129,72,73
2022-06-21 00:00:00.000 UTC,59916063.242361024,54711324.962547995,5204738.279813029,96,91,62,50
2022-06-22 00:00:00.000 UTC,120826652.255656,27766160.835869007,93060491.41978699,106,81,61,56
2022-06-23 00:00:00.000 UTC,115533976.80163097,110665025.742045,4868951.059585974,64,91,45,64
2022-06-24 00:00:00.000 UTC,136154091.873784,129055876.03513098,7098215.838653028,79,99,50,53
2022-06-25 00:00:00.000 UTC,138839509.91964802,25333110.835629992,113506399.08401802,59,50,38,31
2022-06-26 00:00:00.000 UTC,20198692.47836,11924717.047717,8273975.430643002,77,52,50,33
2022-06-27 00:00:00.000 UTC,40877920.51115502,23250420.566879004,17627499.944276012,59,63,41,44
2022-06-28 00:00:00.000 UTC,43353877.40495899,120400632.04461302,-77046754.63965403,92,68,49,43
2022-06-29 00:00:00.000 UTC,46116086.82263599,85586724.58073202,-39470637.758096024,90,69,62,42
2022-06-30 00:00:00.000 UTC,45005950.601677,31884750.942236997,13121199.659440003,97,89,60,62
2022-07-01 00:00:00.000 UTC,58550043.11693899,38064896.333302006,20485146.783636987,95,99,63,65
2022-07-02 00:00:00.000 UTC,84942972.93101199,22946733.893355004,61996239.037656985,83,79,59,51
2022-07-03 00:00:00.000 UTC,9139782.707681,3640692.8067,5499089.900981,52,46,40,43
2022-07-04 00:00:00.000 UTC,44031899.73492302,16044168.499117998,27987731.23580502,75,65,49,40
2022-07-05 00:00:00.000 UTC,39618369.695596,13771456.949491,25846912.746105,96,75,70,41
2022-07-06 00:00:00.000 UTC,95543188.377623,15307270.660645,80235917.71697801,63,66,44,45
2022-07-07 00:00:00.000 UTC,26749088.729635,47554830.131092,-20805741.401456997,89,106,56,58
2022-07-08 00:00:00.000 UTC,11843802.115965,454973868.2572741,-443130066.1413091,73,98,49,51
2022-07-09 00:00:00.000 UTC,14819801.292036999,18874616.275803,-4054814.9837660007,64,58,42,39
2022-07-10 00:00:00.000 UTC,13059585.981738996,7614547.916472999,5445038.065265996,71,47,51,36
2022-07-11 00:00:00.000 UTC,7181051.976222,21397014.06684901,-14215962.090627007,53,67,31,40
2022-07-12 00:00:00.000 UTC,11870929.815898998,11968644.609010998,-97714.79311200045,65,65,38,36
2022-07-13 00:00:00.000 UTC,38673215.35782699,49135102.910975,-10461887.553148009,94,118,51,59
2022-07-14 00:00:00.000 UTC,21189240.287843004,22923529.96063,-1734289.6727869958,69,55,42,33
2022-07-15 00:00:00.000 UTC,29048685.946263008,85372191.071311,-56323505.12504799,85,83,63,48
2022-07-16 00:00:00.000 UTC,19310120.237779997,15925871.476173999,3384248.7616059985,98,68,59,43
2022-07-17 00:00:00.000 UTC,25278356.77951201,20506167.083435,4772189.6960770115,85,82,49,50
2022-07-18 00:00:00.000 UTC,47564807.89907501,43336917.260175,4227890.638900012,132,140,72,64
2022-07-19 00:00:00.000 UTC,20554713.054664,34098822.439246,-13544109.384581998,86,89,52,55
2022-07-20 00:00:00.000 UTC,19834436.083734002,17879874.968195997,1954561.1155380048,78,74,45,50
2022-07-21 00:00:00.000 UTC,30307383.4597,15943390.391235998,14363993.068464002,75,78,53,40
2022-07-22 00:00:00.000 UTC,74202633.45168097,45008799.308502994,29193834.14317798,102,82,67,52
2022-07-23 00:00:00.000 UTC,9099955.48423,7829191.579698,1270763.9045320004,76,50,48,33
2022-07-24 00:00:00.000 UTC,7836144.070071001,13311142.170914002,-5474998.100843001,66,70,41,47
2022-07-25 00:00:00.000 UTC,27031758.25936,31257461.438895997,-4225703.179535996,85,86,45,56
2022-07-26 00:00:00.000 UTC,50500813.666549,60547181.12270201,-10046367.456153013,63,77,35,49
2022-07-27 00:00:00.000 UTC,24687066.806389004,43079404.47190099,-18392337.665511988,114,117,65,55
2022-07-28 00:00:00.000 UTC,37541549.295696996,34142834.364563994,3398714.931133002,102,109,59,58
2022-07-29 00:00:00.000 UTC,32352181.982812006,13673612.574787,18678569.408025004,74,71,48,39
2022-07-30 00:00:00.000 UTC,11950495.740945999,20289113.241564002,-8338617.500618003,69,69,47,41
2022-07-31 00:00:00.000 UTC,64023359.45942602,9324479.436406,54698880.02302002,75,68,39,38
2022-08-01 00:00:00.000 UTC,59757225.881899,66918044.46552,-7160818.583621003,92,79,49,52
2022-08-02 00:00:00.000 UTC,50422229.07410902,54118301.053316,-3696071.9792069793,91,99,46,57
2022-08-03 00:00:00.000 UTC,32978513.318446994,39170939.84693299,-6192426.5284859985,79,81,43,48
2022-08-04 00:00:00.000 UTC,8224435.471664997,16764392.061011001,-8539956.589346005,57,62,38,43
2022-08-05 00:00:00.000 UTC,12967559.612638999,22055816.30745,-9088256.694811001,56,100,43,65
2022-08-06 00:00:00.000 UTC,9303988.213789,13025877.924097,-3721889.7103080004,56,61,42,45
2022-08-07 00:00:00.000 UTC,5715450.398317,2336868.146714,3378582.251603,56,56,36,35
2022-08-08 00:00:00.000 UTC,82299796.271273,53027718.185068004,29272078.086205,67,107,51,57
2022-08-09 00:00:00.000 UTC,77981858.65637799,59898011.201467976,18083847.45491001,76,84,46,59
2022-08-10 00:00:00.000 UTC,78232241.08962801,43039270.04088401,35192971.048744,79,98,47,53
2022-08-11 00:00:00.000 UTC,166974935.04786998,68183410.20234,98791524.84552997,78,84,47,53
2022-08-12 00:00:00.000 UTC,49535534.832368,36569964.736111,12965570.096257001,75,97,51,61
2022-08-13 00:00:00.000 UTC,62137125.623584,82975887.81117798,-20838762.18759398,77,123,48,71
2022-08-14 00:00:00.000 UTC,77310392.483478,112010475.023505,-34700082.54002701,56,76,37,46
2022-08-15 00:00:00.000 UTC,63362934.389607005,67331471.801244,-3968537.4116370007,70,99,37,53
2022-08-16 00:00:00.000 UTC,165990405.548063,92689241.24846898,73301164.29959403,67,77,37,52
2022-08-17 00:00:00.000 UTC,56130578.98895301,59940191.967618,-3809612.9786649942,89,96,40,57
2022-08-18 00:00:00.000 UTC,8755886.97434,5183838.386018,3572048.5883219996,53,59,45,46
2022-08-19 00:00:00.000 UTC,67888675.06552002,58366054.680308,9522620.38521202,133,120,62,52
2022-08-20 00:00:00.000 UTC,71281516.979233,23562367.291094996,47719149.688138,65,77,36,49
2022-08-21 00:00:00.000 UTC,23002765.104585,169071785.46598995,-146069020.36140496,55,70,34,33
2022-08-22 00:00:00.000 UTC,32586432.58292999,30002095.01584,2584337.56708999,79,63,49,32
2022-08-23 00:00:00.000 UTC,55426255.83967599,25212667.160942994,30213588.678733,59,70,39,45
2022-08-24 00:00:00.000 UTC,17149491.125359997,25605184.989374004,-8455693.864014007,57,68,39,49
2022-08-25 00:00:00.000 UTC,24969426.083527997,35796944.004461005,-10827517.920933008,69,59,33,33
2022-08-26 00:00:00.000 UTC,53675647.568661,53429439.109965,246208.45869600028,82,76,51,48
2022-08-27 00:00:00.000 UTC,8800121.353777003,24889553.141581006,-16089431.787804004,81,73,42,40
2022-08-28 00:00:00.000 UTC,176048984.56726006,46553225.134486996,129495759.43277305,104,73,47,42
2022-08-29 00:00:00.000 UTC,19113065.168452,21733095.250196002,-2620030.081744004,77,81,54,51
2022-08-30 00:00:00.000 UTC,71727233.43467599,53281014.786189005,18446218.648486987,84,91,48,54
2022-08-31 00:00:00.000 UTC,106471839.04725002,33076587.122296996,73395251.92495301,76,64,47,43
2022-09-01 00:00:00.000 UTC,24100517.542532,26274247.171570998,-2173729.629038997,72,75,43,45
2022-09-02 00:00:00.000 UTC,42071117.644131996,63526243.46122102,-21455125.81708902,74,75,53,49
2022-09-03 00:00:00.000 UTC,24789572.059415005,27089257.495614,-2299685.4361989945,64,61,45,41
2022-09-04 00:00:00.000 UTC,74635092.61815602,15877616.695543002,58757475.92261301,41,54,32,45
2022-09-05 00:00:00.000 UTC,63309400.442634,35958327.04476001,27351073.39787399,145,76,97,55
2022-09-06 00:00:00.000 UTC,148670200.0968281,64699703.18815398,83970496.90867412,168,112,99,65
2022-09-07 00:00:00.000 UTC,84971928.06875099,118664463.34260796,-33692535.27385697,92,113,54,71
2022-09-08 00:00:00.000 UTC,30783445.187248,28465524.383132,2317920.8041159995,50,103,31,53
2022-09-09 00:00:00.000 UTC,30087858.275827996,23075525.054176997,7012333.221650999,82,91,54,53
2022-09-10 00:00:00.000 UTC,99665245.90908499,73613569.40649201,26051676.50259298,55,55,41,36
2022-09-11 00:00:00.000 UTC,29598575.162178997,29139839.690111004,458735.47206799313,37,56,33,40
2022-09-12 00:00:00.000 UTC,68142805.064223,24936084.680967,43206720.383256,64,56,37,33
2022-09-13 00:00:00.000 UTC,209195104.28473097,118488317.77436,90706786.51037097,101,118,46,72
2022-09-14 00:00:00.000 UTC,171388959.27341002,144283440.92905796,27105518.344352067,105,143,66,86
2022-09-15 00:00:00.000 UTC,35719623.772363,417594371.25338715,-381874747.48102415,93,239,50,150
2022-09-16 00:00:00.000 UTC,24728238.50257601,49202787.63904,-24474549.136463992,72,98,38,70
2022-09-17 00:00:00.000 UTC,6189923.647001002,14933821.458790999,-8743897.811789997,54,58,44,39
2022-09-18 00:00:00.000 UTC,2117355.7278150003,4510311.841126,-2392956.1133109992,74,65,40,40
2022-09-19 00:00:00.000 UTC,46216089.58216999,88236257.01372801,-42020167.43155802,126,110,76,47
2022-09-20 00:00:00.000 UTC,10799051.563291999,28756761.896971997,-17957710.333679996,64,61,38,39
2022-09-21 00:00:00.000 UTC,36265080.657627985,45186554.653776,-8921473.996148013,101,93,66,62
2022-09-22 00:00:00.000 UTC,40476062.70393899,45355576.078604996,-4879513.374666005,114,116,59,52
2022-09-23 00:00:00.000 UTC,70488074.58395901,25004592.619221002,45483481.96473801,106,95,58,53
2022-09-24 00:00:00.000 UTC,34607515.467011,32479367.869469997,2128147.5975410007,77,89,43,54
2022-09-25 00:00:00.000 UTC,5624414.924107999,10168850.143397,-4544435.219289001,64,75,45,45
2022-09-26 00:00:00.000 UTC,38202945.835709006,164403241.426804,-126200295.591095,52,60,34,45
2022-09-27 00:00:00.000 UTC,7206621.703807998,5426920.687727001,1779701.016080998,84,70,49,47
2022-09-28 00:00:00.000 UTC,20195952.44313501,14660361.484728998,5535590.958406011,69,82,34,33
2022-09-29 00:00:00.000 UTC,13451528.300836999,27064806.276594996,-13613277.975757997,71,63,39,46
2022-09-30 00:00:00.000 UTC,24627318.389553003,74269873.353454,-49642554.96390099,70,64,36,39
2022-10-01 00:00:00.000 UTC,83653198.61727399,80839551.188903,2813647.4283709824,43,44,32,23
2022-10-02 00:00:00.000 UTC,20626790.848833997,12033478.782042002,8593312.066791994,50,69,34,44
2022-10-03 00:00:00.000 UTC,83335598.445988,154222105.070917,-70886506.62492901,48,67,36,38
2022-10-04 00:00:00.000 UTC,32951785.168601,37069023.85447001,-4117238.6858690083,60,81,37,46
2022-10-05 00:00:00.000 UTC,40347695.436558,17392216.318045005,22955479.118512996,75,70,47,43
2022-10-06 00:00:00.000 UTC,66729963.87452599,45830003.626611,20899960.247914985,80,95,48,51
2022-10-07 00:00:00.000 UTC,32462025.212296985,48268198.36038999,-15806173.148093008,92,128,56,44
2022-10-08 00:00:00.000 UTC,23001604.746061005,13451130.335799,9550474.410262005,39,55,32,28
2022-10-09 00:00:00.000 UTC,11363825.641159,15390611.751753,-4026786.1105940007,27,22,19,20
2022-10-10 00:00:00.000 UTC,14333745.331075,20999944.176831998,-6666198.845756998,36,49,29,26
2022-10-11 00:00:00.000 UTC,22559083.659277998,39096510.71436,-16537427.055082,52,65,38,39
2022-10-12 00:00:00.000 UTC,13773039.464812998,12694426.499478001,1078612.9653349966,44,52,26,31
2022-10-13 00:00:00.000 UTC,16535228.105021002,198880283.37293097,-182345055.26790997,74,103,45,50
2022-10-14 00:00:00.000 UTC,42009235.52271902,48709495.58266199,-6700260.059942968,66,72,40,46
2022-10-15 00:00:00.000 UTC,31057165.810207002,29787702.240456,1269463.569751002,26,33,18,26
2022-10-16 00:00:00.000 UTC,10839695.109952,10087750.305138,751944.8048140015,38,30,28,22
2022-10-17 00:00:00.000 UTC,73602815.96008699,138032584.36510202,-64429768.40501504,52,60,34,36
2022-10-18 00:00:00.000 UTC,28003702.283532005,34906838.974323,-6903136.690790992,70,74,43,44
2022-10-19 00:00:00.000 UTC,8109237.638018999,22831319.865043998,-14722082.227024999,39,59,34,41
2022-10-20 00:00:00.000 UTC,13705680.547353,19008622.196396995,-5302941.649043996,47,50,31,36
2022-10-21 00:00:00.000 UTC,74465905.49731001,56346409.08478499,18119496.41252502,78,67,52,42
2022-10-22 00:00:00.000 UTC,15230995.159780001,24246331.971397005,-9015336.811617004,42,50,28,30
2022-10-23 00:00:00.000 UTC,23505281.663491,20057067.385040004,3448214.2784509957,46,68,31,47
2022-10-24 00:00:00.000 UTC,36732051.4413,15329145.033479001,21402906.407820996,58,62,40,40
2022-10-25 00:00:00.000 UTC,74134698.541185,57468591.72108,16666106.820105009,92,85,56,52
2022-10-26 00:00:00.000 UTC,61124866.245969996,37651167.263516,23473698.982453994,113,112,71,55
2022-10-27 00:00:00.000 UTC,32704950.655903008,48486372.626908,-15781421.971004989,60,83,33,43
2022-10-28 00:00:00.000 UTC,42330481.442419,53790821.70154999,-11460340.259130992,61,86,43,52
2022-10-29 00:00:00.000 UTC,31938457.503465004,17958112.454536002,13980345.048929002,71,64,57,39
2022-10-30 00:00:00.000 UTC,33950515.205127,37901932.71365,-3951417.5085230023,67,78,47,45
2022-10-31 00:00:00.000 UTC,45155392.705405004,48499509.486983985,-3344116.7815789804,64,81,37,51
2022-11-01 00:00:00.000 UTC,22510424.112983,26099182.429999,-3588758.317016002,62,64,48,34
2022-11-02 00:00:00.000 UTC,57135468.63514499,59165003.01057301,-2029534.3754280135,72,104,43,56
2022-11-03 00:00:00.000 UTC,20197045.199975,7297882.992581001,12899162.207393998,42,38,32,21
2022-11-04 00:00:00.000 UTC,68133056.74334298,61426514.917436,6706541.825906977,81,81,51,42
2022-11-05 00:00:00.000 UTC,39844907.582802,34930947.01999301,4913960.5628089905,44,48,34,32
2022-11-06 00:00:00.000 UTC,14184400.64759,26247256.435231995,-12062855.787641995,41,63,24,35
2022-11-07 00:00:00.000 UTC,73208561.81661402,62586281.564159006,10622280.252455011,110,80,44,42
2022-11-08 00:00:00.000 UTC,96405874.02510202,144274718.354156,-47868844.32905397,173,193,82,93
2022-11-09 00:00:00.000 UTC,278859788.2231411,251278512.557197,27581275.66594407,279,286,128,128
2022-11-10 00:00:00.000 UTC,506718824.1391939,411710195.44732106,95008628.69187284,478,386,192,154
2022-11-11 00:00:00.000 UTC,170623004.635495,111149921.41980901,59473083.21568599,255,188,127,90
2022-11-12 00:00:00.000 UTC,142749055.95991597,119509043.93419701,23240012.025718957,201,140,103,80
2022-11-13 00:00:00.000 UTC,98627282.54181999,55348287.354969025,43278995.186850965,181,104,104,56
2022-11-14 00:00:00.000 UTC,76871328.74967098,106758393.09804298,-29887064.348371997,146,157,88,78
2022-11-15 00:00:00.000 UTC,33617592.103638,104087861.32223201,-70470269.21859401,97,155,62,82
2022-11-16 00:00:00.000 UTC,122271747.83761102,70880271.81908399,51391476.01852703,183,140,98,86
2022-11-17 00:00:00.000 UTC,56664154.90685902,102121754.949002,-45457600.04214298,198,165,133,90
2022-11-18 00:00:00.000 UTC,41589745.553399,57402743.97744,-15812998.424041003,207,94,155,51
2022-11-19 00:00:00.000 UTC,119770774.65038702,99026980.74343495,20743793.90695207,295,203,125,49
2022-11-20 00:00:00.000 UTC,90677536.17037699,90990599.96825501,-313063.79787802696,346,273,121,74
2022-11-21 00:00:00.000 UTC,94193535.77116504,85740118.8457,8453416.925465047,350,285,148,81
2022-11-22 00:00:00.000 UTC,222846959.40066993,241277855.05491707,-18430895.654247135,404,497,171,249
2022-11-23 00:00:00.000 UTC,85937148.41091096,110719228.11154404,-24782079.70063308,258,277,119,109
2022-11-24 00:00:00.000 UTC,62500063.260832995,129228718.17075697,-66728654.90992397,229,205,85,76
2022-11-25 00:00:00.000 UTC,89785428.95691201,69071008.91460001,20714420.042311996,253,166,96,72
2022-11-26 00:00:00.000 UTC,23589627.472049005,35307943.296464,-11718315.824414998,221,193,78,52
2022-11-27 00:00:00.000 UTC,54478776.34417801,53466381.744558014,1012394.5996199995,180,147,72,33
2022-11-28 00:00:00.000 UTC,32792871.057862,47540821.863214,-14747950.805352002,155,149,74,69
2022-11-29 00:00:00.000 UTC,75876630.60576,53174502.66616699,22702127.939593002,144,160,60,56
2022-11-30 00:00:00.000 UTC,47403616.849512,58733115.08638296,-11329498.23687096,191,149,104,65
2022-12-01 00:00:00.000 UTC,47709803.951063,52486392.03757901,-4776588.086516008,158,125,74,52
2022-12-02 00:00:00.000 UTC,20951052.37592,21269505.646386996,-318453.2704669945,146,101,71,44
2022-12-03 00:00:00.000 UTC,40685932.67184201,33796580.92831702,6889351.743524991,343,324,57,36
2022-12-04 00:00:00.000 UTC,14678607.635506995,18154060.795693003,-3475453.1601860076,237,207,56,40
2022-12-05 00:00:00.000 UTC,30660615.813082993,39089181.44074898,-8428565.62766599,88,120,69,58
2022-12-06 00:00:00.000 UTC,25879202.18537,38452901.572997004,-12573699.387627006,63,76,44,51
2022-12-07 00:00:00.000 UTC,31754615.771714002,27643900.193472996,4110715.5782410055,102,86,68,48
2022-12-08 00:00:00.000 UTC,27486209.440659,32440841.204702,-4954631.764043,77,61,67,44
2022-12-09 00:00:00.000 UTC,28325983.999686003,19464038.107638,8861945.892048001,68,42,47,36
2022-12-10 00:00:00.000 UTC,8099017.886582,10482659.188019998,-2383641.301437998,45,39,30,26
2022-12-11 00:00:00.000 UTC,21037714.168953996,24173429.121581003,-3135714.952627007,54,40,45,29
2022-12-12 00:00:00.000 UTC,34769548.21174599,25919301.204115,8850247.007630993,86,71,55,34
2022-12-13 00:00:00.000 UTC,86733898.155535,56677172.871631,30056725.283904,143,123,96,74
2022-12-14 00:00:00.000 UTC,57742083.798178,35479064.70867701,22263019.089500993,89,108,59,56
2022-12-15 00:00:00.000 UTC,24821141.24219,39812274.868641995,-14991133.626451995,82,74,52,47
2022-12-16 00:00:00.000 UTC,45044515.272552,39221697.582524,5822817.690027997,117,97,61,46
2022-12-17 00:00:00.000 UTC,47763984.034348,42951306.53911501,4812677.495232992,78,53,44,31
2022-12-18 00:00:00.000 UTC,13822413.821114002,12555041.404908001,1267372.4162060004,63,48,37,30
2022-12-19 00:00:00.000 UTC,31186628.120121993,38920182.063668,-7733553.943546005,84,62,52,44
2022-12-20 00:00:00.000 UTC,9395889.449554,17319723.521447003,-7923834.071893003,68,85,41,40
2022-12-21 00:00:00.000 UTC,22717460.195398007,33723788.900114,-11006328.704715993,59,45,41,37
2022-12-22 00:00:00.000 UTC,8943693.665787997,24661394.441409998,-15717700.775622,71,67,48,42
2022-12-23 00:00:00.000 UTC,15226867.357162002,22268945.138306003,-7042077.781144001,56,49,41,30
2022-12-24 00:00:00.000 UTC,12511331.088329,11799085.530762,712245.5575670004,44,45,36,27
2022-12-25 00:00:00.000 UTC,13066593.563423997,7800465.793683001,5266127.769740996,53,36,40,27
2022-12-26 00:00:00.000 UTC,2796088.5551579995,380897.53449800005,2415191.0206599995,37,37,28,26
2022-12-27 00:00:00.000 UTC,34552182.343985006,42534448.519548,-7982266.175562993,89,81,52,52
2022-12-28 00:00:00.000 UTC,24177014.701630004,24083018.681542,93996.02008800209,47,53,31,32
2022-12-29 00:00:00.000 UTC,25490042.390375998,20700890.356346995,4789152.034029003,53,40,31,27
2022-12-30 00:00:00.000 UTC,18346917.397195,10695383.106754001,7651534.290440999,62,45,40,34
2022-12-31 00:00:00.000 UTC,10498068.339483999,20221240.915818997,-9723172.576334998,58,43,33,33
2023-01-01 00:00:00.000 UTC,18119347.164944,12484999.491107002,5634347.673836999,40,32,31,20
2023-01-02 00:00:00.000 UTC,4191629.3896849994,4260474.181855,-68844.79217000026,43,40,34,32
2023-01-03 00:00:00.000 UTC,6322736.717261001,15236920.209061997,-8914183.491800997,73,57,46,40
2023-01-04 00:00:00.000 UTC,18179893.668333,26778297.707077,-8598404.038743999,87,81,45,49
2023-01-05 00:00:00.000 UTC,12705638.941419002,7836972.428642999,4868666.512776002,49,42,37,28
2023-01-06 00:00:00.000 UTC,9608059.477202,10578468.866059,-970409.3888569996,44,61,29,40
2023-01-07 00:00:00.000 UTC,13009137.794772,12197596.817284001,811540.9774879981,49,38,36,29
2023-01-08 00:00:00.000 UTC,26264956.434178,23708615.86817999,2556340.5659980066,49,38,36,24
2023-01-09 00:00:00.000 UTC,23532321.259451997,8654535.489429997,14877785.770022,63,91,42,53
2023-01-10 00:00:00.000 UTC,4205300.968295,14138682.814154,-9933381.845858999,49,50,38,38
2023-01-11 00:00:00.000 UTC,22142818.007,18906349.488817006,3236468.518182993,71,68,43,48
2023-01-12 00:00:00.000 UTC,23551676.627875,30127624.083086003,-6575947.455211002,82,124,60,65
2023-01-13 00:00:00.000 UTC,41284389.78878,29909428.266093,11374961.522686996,94,86,59,45
2023-01-14 00:00:00.000 UTC,37554882.168196,58400307.700889,-20845425.532693,146,102,82,59
2023-01-15 00:00:00.000 UTC,4496826.869295,19504258.947695002,-15007432.0784,69,74,41,40
2023-01-16 00:00:00.000 UTC,16254360.409259997,17999587.313749,-1745226.9044890031,70,78,44,43
2023-01-17 00:00:00.000 UTC,10323206.953905,7623479.5030040005,2699727.450900999,59,72,42,43
2023-01-18 00:00:00.000 UTC,87306513.883425,92957802.37141299,-5651288.487987995,87,94,57,53
2023-01-19 00:00:00.000 UTC,14518860.193312999,38237739.593177,-23718879.399864,57,49,44,27
2023-01-20 00:00:00.000 UTC,11745076.710089002,12818107.502278002,-1073030.7921890002,75,59,48,36
2023-01-21 00:00:00.000 UTC,24573669.734540008,43441995.87348499,-18868326.138944983,81,86,54,48
2023-01-22 00:00:00.000 UTC,21313945.648238,27545064.48562899,-6231118.837390989,61,71,40,45
2023-01-23 00:00:00.000 UTC,27909973.747957,17560301.944319002,10349671.803637996,88,75,56,44
2023-01-24 00:00:00.000 UTC,45916970.5586,42273757.97867101,3643212.579928994,62,78,36,44
2023-01-25 00:00:00.000 UTC,56880758.49249099,44324029.120579004,12556729.371911988,72,82,38,46
2023-01-26 00:00:00.000 UTC,23132219.440832995,20669386.112224,2462833.3286089934,68,77,32,54
2023-01-27 00:00:00.000 UTC,2859355.345955,9875611.308642002,-7016255.9626870025,41,56,23,33
2023-01-28 00:00:00.000 UTC,2198183.165245,26711826.036729008,-24513642.871484008,29,55,19,37
2023-01-29 00:00:00.000 UTC,27357996.014285997,6690744.849941002,20667251.164344996,49,61,27,37
2023-01-30 00:00:00.000 UTC,36537797.906824,68108779.96454799,-31570982.05772399,73,98,37,47
2023-01-31 00:00:00.000 UTC,33985416.821237996,19930519.109868,14054897.711369995,61,73,26,43
2023-02-01 00:00:00.000 UTC,19472630.439745996,19589202.345182,-116571.90543600544,56,86,22,48
2023-02-02 00:00:00.000 UTC,87830805.170304,91227974.388384,-3397169.218079999,75,87,35,44
2023-02-03 00:00:00.000 UTC,15935166.597824,28234217.755873002,-12299051.158049002,45,66,32,41
2023-02-04 00:00:00.000 UTC,12947008.008947998,9485260.324496001,3461747.6844519973,41,42,23,32
2023-02-05 00:00:00.000 UTC,20007860.552920997,23167234.003025997,-3159373.4501050003,56,43,23,27
2023-02-06 00:00:00.000 UTC,23057922.591605,21240415.659971997,1817506.931633003,58,33,27,24
2023-02-07 00:00:00.000 UTC,57713880.007929005,66739150.518104,-9025270.510174997,57,82,26,50
2023-02-08 00:00:00.000 UTC,43888143.631937996,21571573.973548003,22316569.658389993,42,40,26,29
2023-02-09 00:00:00.000 UTC,50890973.72777101,53832338.83588399,-2941365.1081129834,50,59,22,34
2023-02-10 00:00:00.000 UTC,21758379.365154997,48355752.35748398,-26597372.992328987,46,75,26,43
2023-02-11 00:00:00.000 UTC,8593833.062704999,18446387.999415,-9852554.93671,46,46,23,30
2023-02-12 00:00:00.000 UTC,9767696.183773996,14068607.517156,-4300911.333382003,26,47,13,26
2023-02-13 00:00:00.000 UTC,121507201.75826797,73331267.031245,48175934.727022976,139,111,67,54
2023-02-14 00:00:00.000 UTC,12809763.646909002,30081791.088108007,-17272027.441199005,48,83,26,44
2023-02-15 00:00:00.000 UTC,91444624.126714,48472925.293865,42971698.832849,61,54,38,40
2023-02-16 00:00:00.000 UTC,69644448.44954698,66707964.018989,2936484.430557981,65,105,41,56
2023-02-17 00:00:00.000 UTC,21706000.232418004,13795000.642031994,7910999.590386011,35,55,31,30
2023-02-18 00:00:00.000 UTC,77761869.20469102,75516093.65899101,2245775.5457000136,22,40,19,27
2023-02-19 00:00:00.000 UTC,6895024.993668001,6427614.336331,467410.6573370015,26,34,15,24
2023-02-20 00:00:00.000 UTC,13579429.274218004,15219020.056155998,-1639590.781937994,44,50,22,26
2023-02-21 00:00:00.000 UTC,10690392.352366999,17731604.468284,-7041212.115917001,46,54,21,32
2023-02-22 00:00:00.000 UTC,12358728.439363003,31445056.611421,-19086328.172057997,99,46,28,34
2023-02-23 00:00:00.000 UTC,13395878.057327002,15010493.791957002,-1614615.7346299998,63,51,22,31
2023-02-24 00:00:00.000 UTC,42670608.47910701,37213757.288408004,5456851.190699004,78,48,26,22
2023-02-25 00:00:00.000 UTC,17315762.353214,14434725.415846001,2881036.937367998,107,50,19,27
2023-02-26 00:00:00.000 UTC,10964088.236183003,10496821.634196999,467266.60198600404,91,52,18,22
2023-02-27 00:00:00.000 UTC,18205008.201703995,27989129.481141,-9784121.279437006,58,50,20,29
2023-02-28 00:00:00.000 UTC,61941282.96829801,24615985.308878005,37325297.659420006,55,44,23,32
2023-03-01 00:00:00.000 UTC,24227359.964447003,70958588.864778,-46731228.90033099,59,45,28,28
2023-03-02 00:00:00.000 UTC,23098599.355207004,31089230.119055,-7990630.763847996,49,34,17,26
